rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,EFR.TO,ENERGY FUELS INC,Uranium,large,25.12,100.0,-0.0445,-0.074,-0.0684,FLAT,23.44,273.81,163.59,-51.09,52.0,82.04,0.8375,LOW,-,27.0575,26.6972,24.7499,1,173.5507,LEADER,53.7852
2,0,ARE.TO,AECON GROUP INC,Uranium,mid,45.07,97.83,-0.0371,-0.0275,0.3043,STRONG_DOWN,68.14,145.85,194.24,-21.01,56.4,40.27,0.8211,LOW,-,49.668,46.8262,33.6633,1,204.2641,LEADER,45.2338
3,5,DML.TO,DENISON MINES CORP,Uranium,mid,4.81,89.13,0.0305,-0.0046,-0.0494,STRONG_UP,35.11,123.72,45.76,-29.2,52.4,57.46,1.5711,HIGH,-,4.804,4.9458,4.3711,1,112.8259,LEADER,39.7393
4,1,OKLO,OKLO INC,Uranium,large,66.88,54.35,-0.0129,-0.0071,0.1895,STRONG_DOWN,-24.62,26.86,550.58,-73.83,49.2,97.1,2.2483,HIGH,-,68.085,62.2764,85.8024,0,13.6092,LAGGARD,36.2343
5,1,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,4941.0,76.09,0.0303,0.1,-0.108,FLAT,-2.48,80.24,107.57,-43.75,52.61,67.54,1.6077,HIGH,EARLY,5129.75,5168.6079,5328.0479,0,62.5016,LAGGARD,35.6061
6,1,BHP.AX,BHP GROUP LTD,Uranium,large,62.31,71.74,0.0098,0.2073,0.2271,STRONG_DOWN,52.12,69.69,53.84,-18.98,54.94,33.47,3.0593,HIGH,-,59.147,55.5762,47.4189,1,114.3882,CONTENDER,35.4558
7,5,CCO.TO,CAMECO CORP,Uranium,large,154.91,84.78,0.0217,-0.001,0.0565,FLAT,24.45,93.19,107.57,-24.86,53.6,54.19,2.2626,HIGH,-,154.28,156.0252,139.1344,1,92.1775,LEADER,35.1823
8,-4,UEC,URANIUM ENERGY CORP,Uranium,large,13.77,91.3,0.031,-0.0048,0.0347,FLAT,13.99,132.21,89.41,-40.86,50.8,76.78,0.8922,LOW,EARLY,14.2415,14.0186,13.8097,0,87.4736,LAGGARD,33.0314
9,-6,1164.HK,CGN MINING CO LTD,Uranium,large,3.21,80.43,-0.0553,-0.1351,-0.227,STRONG_UP,6.64,87.22,14.42,-38.97,48.57,54.12,0.595,LOW,EARLY,3.595,3.8866,3.5814,0,78.2764,LAGGARD,31.2178
10,4,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,15.91,82.61,0.0369,0.0058,0.032,FLAT,31.38,88.06,47.73,-22.98,52.4,50.6,0.9425,LOW,-,15.9735,16.179,14.1254,1,91.1941,LEADER,27.8633
