rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,ARE.TO,AECON GROUP INC,Uranium,mid,48.1,97.83,0.0767,0.0255,0.5678,FLAT,66.42,211.02,202.92,-21.01,58.0,36.75,1.1447,MED,-,45.491,42.1374,30.3277,1,333.0428,LEADER,77.2923
2,1,EFR.TO,ENERGY FUELS INC,Uranium,large,28.2,100.0,-0.0526,0.0948,-0.0531,FLAT,1.26,357.05,272.52,-51.09,52.8,97.01,0.7791,LOW,-,27.1435,27.2456,23.1391,1,194.3331,LEADER,57.8329
3,-1,OKLO,OKLO INC,Uranium,large,69.09,93.48,-0.0107,0.3803,-0.0721,FLAT,-49.73,182.69,379.13,-73.83,50.8,98.89,1.3943,MED,SHIFT,59.5935,60.0468,86.2243,0,93.8494,LAGGARD,51.4102
4,2,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5317.0,80.43,0.0014,-0.0836,-0.1459,STRONG_UP,9.59,153.01,129.23,-43.75,54.62,67.67,0.6421,LOW,-,5288.45,5670.292,5204.9215,1,123.5009,LEADER,42.2703
5,-1,UEC,URANIUM ENERGY CORP,Uranium,large,14.46,91.3,-0.0104,0.0194,-0.0861,FLAT,8.56,172.32,99.72,-39.97,51.6,75.02,0.9256,LOW,-,14.24,14.2488,13.2053,1,118.5221,LEADER,39.3513
6,-1,CCO.TO,CAMECO CORP,Uranium,large,159.19,82.61,-0.0441,-0.0314,0.0859,STRONG_DOWN,7.06,153.82,136.65,-24.86,55.6,57.18,0.9249,LOW,-,161.456,157.7834,133.7013,1,149.5671,LEADER,38.4128
7,0,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,205.59,95.65,-0.0178,0.0844,-0.1954,FLAT,-42.85,189.73,378.34,-61.35,51.6,92.94,0.8673,LOW,SHIFT,195.202,198.4464,252.3174,0,105.3356,LAGGARD,38.394
8,0,1164.HK,CGN MINING CO LTD,Uranium,large,3.94,89.13,0.0217,-0.1174,0.1455,FLAT,14.53,167.06,101.04,-30.04,49.39,72.01,0.7475,LOW,-,4.169,4.3702,3.4349,1,114.5841,LEADER,34.9898
9,1,DML.TO,DENISON MINES CORP,Uranium,mid,5.13,86.96,-0.0455,-0.0258,0.0896,STRONG_DOWN,19.58,160.41,76.29,-29.2,51.6,65.76,0.7478,LOW,-,5.16,5.2204,4.1579,1,125.8661,LEADER,33.147
10,-1,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,16.44,71.74,-0.0459,-0.0518,0.0822,FLAT,23.98,125.51,42.46,-22.39,52.0,53.15,0.8264,LOW,-,16.6005,16.5826,13.4083,1,122.7987,CONTENDER,32.8253
11,2,URG,UR-ENERGY INC,Uranium,mid,1.72,76.09,-0.0146,0.1108,0.0696,FLAT,8.86,129.33,-1.71,-45.71,49.2,69.02,0.674,LOW,-,1.611,1.5652,1.5154,1,92.1936,LEADER,32.1146
12,0,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,6.28,69.57,0.0594,0.0494,0.0273,STRONG_UP,-36.24,109.33,27.38,-53.38,53.75,83.48,0.4155,LOW,SHIFT,5.813,5.9628,6.4832,0,70.3961,LAGGARD,30.1135
13,-2,URA,GLOBAL X URANIUM ETF,Uranium,small,54.23,73.91,-0.0255,0.0619,0.087,STRONG_DOWN,11.94,126.1,92.26,-28.43,56.4,57.83,0.6371,LOW,-,52.883,51.7212,46.8847,1,122.9812,CONTENDER,29.096
14,1,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,5.05,67.39,0.009,-0.0408,-0.1207,STRONG_UP,-25.63,100.4,50.75,-38.43,50.0,67.64,0.7742,LOW,EARLY,5.091,5.1904,5.1411,0,74.2141,LAGGARD,26.6591
15,-1,PDN.AX,PALADIN ENERGY LTD,Uranium,large,12.24,65.22,-0.0138,-0.0307,0.0877,FLAT,45.54,99.67,-10.2,-28.43,52.57,71.64,0.7714,LOW,-,12.6285,12.337,9.7267,1,73.1414,CONTENDER,25.8562
16,3,SASK.V,ATHA ENERGY CORP,Uranium,small,1.02,84.78,0.0616,0.3216,0.1286,FLAT,30.77,158.23,46.76,-40.43,43.6,98.46,0.4623,LOW,-,0.9,0.8648,0.7282,1,70.0664,LEADER,23.2774
17,-1,DYL.AX,DEEP YELLOW LTD,Uranium,mid,2.01,58.7,0.0645,0.0573,-0.028,STRONG_UP,24.84,75.55,40.56,-44.5,49.01,83.99,0.6667,LOW,-,1.911,2.0672,1.9296,1,44.0827,CONTENDER,23.0695
18,2,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,4797.0,54.35,0.1057,-0.0071,0.2667,FLAT,10.64,72.52,243.71,-18.5,49.38,45.22,0.7397,LOW,-,4676.3,4713.8001,4191.9126,1,79.195,CONTENDER,23.0489
19,-2,BHP.AX,BHP GROUP LTD,Uranium,large,55.43,47.83,0.0284,-0.043,0.3259,FLAT,29.73,51.19,41.09,-18.98,53.36,35.18,0.6545,LOW,-,54.5045,52.9193,45.1419,1,77.6398,LAGGARD,22.3334
20,5,U-U.TO,SPROTT PHYSICAL URANIUM TR,Uranium,large,20.6,43.48,0.0272,-0.0727,0.0701,FLAT,7.63,40.71,-4.63,-22.78,54.8,39.04,1.0676,MED,-,20.4745,20.2174,19.1032,1,57.1447,LAGGARD,22.1214
21,1,MGA.TO,MEGA URANIUM LTD,Uranium,small,0.7,78.26,-0.0438,0.2106,0.1307,FLAT,62.79,150.0,70.73,-31.58,40.0,91.85,0.3588,LOW,-,0.6815,0.6484,0.48,1,65.3239,LEADER,20.6514
22,4,NNE,NANO NUCLEAR ENERGY INC,Uranium,mid,23.71,17.39,-0.0992,0.1124,-0.1178,FLAT,-45.54,1.89,356.84,-66.45,46.8,84.9,1.1099,MED,SHIFT,23.2158,23.5433,32.7998,0,1.0423,WEAK,20.4668
23,1,ISO.TO,ISOENERGY LTD,Uranium,mid,15.58,60.87,-0.0659,0.0583,0.0854,STRONG_DOWN,16.53,81.59,-7.26,-29.99,56.0,79.18,0.3663,LOW,-,15.6235,15.1486,13.1524,1,57.701,CONTENDER,19.9268
24,-1,AEC,ANFIELD ENERGY INC,Uranium,small,5.18,56.52,-0.0656,-0.1217,-0.2622,STRONG_UP,-30.75,72.67,38.13,-58.92,39.6,76.79,0.4199,LOW,-,5.542,5.957,6.5487,0,37.4736,LAGGARD,19.8862
25,-7,SMR,NUSCALE POWER CORP,Uranium,mid,11.82,6.52,-0.0939,0.0176,-0.2269,FLAT,-69.47,-30.02,94.41,-82.86,47.2,100.24,0.8687,LOW,PROGRESS,11.0865,11.84,26.1597,0,-14.1345,WEAK,19.8121
26,-5,BMN.AX,BANNERMAN ENERGY LTD,Uranium,mid,4.37,63.04,0.0698,0.113,0.1335,STRONG_DOWN,35.71,85.96,15.92,-34.17,49.41,87.35,0.3132,LOW,-,4.1205,4.0678,3.5085,1,48.6223,CONTENDER,19.4168
27,3,8001.T,ITOCHU CORP,Uranium,large,1958.5,36.96,0.0524,-0.1515,0.213,FLAT,13.5,37.52,44.11,-14.24,53.5,33.41,1.0162,MED,-,2000.55,2052.2569,1831.5366,1,60.084,LAGGARD,19.1371
28,0,LI.V,AMERICAN LITHIUM CORP,Uranium,small,0.59,52.17,0.0416,-0.0088,-0.1259,STRONG_UP,-25.32,63.89,-25.32,-56.41,39.2,69.2,0.4906,LOW,-,0.5905,0.6106,0.6374,0,36.1914,LAGGARD,19.0901
29,-2,AEC.V,ANFIELD ENERGY INC,Uranium,small,7.06,50.0,-0.0678,-0.1349,-0.2626,STRONG_UP,-42.13,56.89,17.67,-60.29,41.2,90.53,0.3146,LOW,-,7.749,8.2678,9.0817,0,25.89,LAGGARD,17.888
30,-1,YCA.L,YELLOW CAKE PLC,Uranium,mid,592.5,39.13,0.0097,-0.1228,0.0303,FLAT,3.22,38.63,-8.92,-22.37,48.41,33.73,0.6215,LOW,-,603.225,609.36,570.12,1,55.441,LAGGARD,17.2984
31,0,BOE.AX,BOSS ENERGY LTD,Uranium,mid,1.565,0.0,0.0106,-0.0966,-0.0136,FLAT,-4.86,-51.09,-67.26,-74.73,43.48,82.99,0.4867,LOW,EARLY,1.6165,1.6199,1.8104,0,-26.769,WEAK,15.1161
32,5,ASN.AX,ANSON RESOURCES LTD,Uranium,small,0.061,23.91,0.0755,0.1094,0.1201,STRONG_DOWN,-35.79,8.93,-39.0,-63.33,32.81,65.71,2.1107,HIGH,-,0.0526,0.053,0.0762,0,4.4582,WEAK,14.1896
33,0,EU.V,ENCORE ENERGY CORP,Uranium,small,2.64,34.78,-0.0353,-0.02,-0.262,FLAT,-40.0,21.66,-58.03,-58.33,49.6,71.24,0.5573,LOW,-,2.6755,2.8428,3.631,0,15.0798,WEAK,13.9142
34,0,AEE,AURA ENERGY LTD,Uranium,large,112.2,30.43,0.0687,-0.1205,0.3002,FLAT,8.55,16.36,60.3,-7.9,56.4,17.45,0.6267,LOW,-,111.6455,110.6886,103.0555,1,52.8862,LAGGARD,13.4778
35,0,AGE.AX,ALLIGATOR ENERGY LTD,Uranium,small,0.042,41.3,0.0183,-0.0083,0.0332,FLAT,61.54,40.0,-27.59,-52.5,39.53,106.63,0.4148,LOW,-,0.0423,0.0426,0.0314,1,14.8288,LAGGARD,13.3624
36,0,AEE.AX,AURA ENERGY LTD,Uranium,small,0.145,26.09,0.0773,0.1253,-0.187,FLAT,-30.95,11.54,-17.14,-59.26,39.13,92.86,0.1281,LOW,-,0.1362,0.1349,0.1794,0,4.8622,WEAK,11.9553
