rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,ARE.TO,AECON GROUP INC,Uranium,mid,49.13,97.83,0.0648,0.049,0.537,FLAT,81.14,217.88,209.41,-21.01,58.4,36.71,1.8574,HIGH,-,45.1575,41.8927,30.1896,1,346.6181,LEADER,88.0426
2,1,OKLO,OKLO INC,Uranium,large,75.93,93.48,0.2039,0.3851,0.0091,FLAT,-44.19,210.04,426.56,-73.83,50.8,97.5,1.6522,HIGH,SHIFT,58.418,59.9788,86.1592,0,109.4388,LAGGARD,60.1013
3,-1,EFR.TO,ENERGY FUELS INC,Uranium,large,29.05,100.0,0.0279,0.063,0.0044,FLAT,8.72,356.04,283.75,-51.09,52.8,96.99,0.7622,LOW,-,26.8795,27.2466,23.0426,1,193.8253,LEADER,57.7379
4,3,UEC,URANIUM ENERGY CORP,Uranium,large,15.41,89.13,0.0576,0.0661,-0.0817,FLAT,12.81,184.32,112.85,-39.97,51.6,74.72,1.2634,MED,-,14.143,14.27,13.166,1,127.2855,LEADER,45.481
5,0,CCO.TO,CAMECO CORP,Uranium,large,167.9,86.96,0.0443,0.0369,0.1006,FLAT,38.73,168.65,149.6,-24.86,56.0,56.5,0.5428,LOW,-,160.654,157.6784,133.3883,1,167.1529,LEADER,42.6135
6,-2,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5317.0,78.26,-0.0502,-0.0823,-0.2262,STRONG_UP,9.59,153.01,129.23,-43.75,54.62,67.67,0.3681,LOW,-,5288.45,5670.292,5204.9215,1,123.5009,LEADER,42.2313
7,-1,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,221.98,95.65,0.15,0.0871,-0.1668,STRONG_UP,-42.04,215.45,416.47,-61.35,52.0,94.11,0.981,LOW,SHIFT,193.3485,198.3184,252.3214,0,119.0441,LAGGARD,41.8577
8,0,1164.HK,CGN MINING CO LTD,Uranium,large,4.2,91.3,-0.0313,-0.0815,0.1307,FLAT,26.13,184.69,114.31,-30.04,49.39,71.44,0.6681,LOW,-,4.164,4.3824,3.4279,1,127.6822,LEADER,37.45
9,0,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,16.99,73.91,0.0122,-0.0331,0.0974,FLAT,42.89,130.84,47.23,-22.39,52.0,53.28,0.8222,LOW,-,16.5315,16.57,13.3707,1,127.699,CONTENDER,33.7656
10,1,DML.TO,DENISON MINES CORP,Uranium,mid,5.28,82.61,0.0046,-0.0305,0.1056,FLAT,35.38,160.1,81.44,-29.2,51.6,66.34,0.806,LOW,-,5.133,5.221,4.1442,1,124.5264,LEADER,33.7265
11,1,URA,GLOBAL X URANIUM ETF,Uranium,small,56.7,76.09,0.0462,0.0894,0.0988,STRONG_DOWN,15.35,137.15,101.01,-28.43,56.8,58.12,0.7346,LOW,-,52.436,51.6748,46.7925,1,134.0375,LEADER,31.6187
12,-2,SLX.AX,SILEX SYSTEMS LTD,Uranium,mid,6.29,69.57,-0.0078,0.0624,-0.0046,FLAT,-31.78,127.9,27.59,-53.38,54.15,83.48,0.3266,LOW,SHIFT,5.764,5.9702,6.4726,0,82.9625,LAGGARD,31.5459
13,0,URG,UR-ENERGY INC,Uranium,mid,1.77,71.74,0.0323,0.1199,0.0358,FLAT,10.62,129.87,1.14,-45.71,49.2,70.58,0.7955,LOW,-,1.594,1.5624,1.5126,1,90.53,CONTENDER,31.2888
14,0,PDN.AX,PALADIN ENERGY LTD,Uranium,large,12.17,67.39,-0.1184,-0.0496,0.0386,STRONG_DOWN,44.88,115.4,-10.71,-28.43,52.57,71.64,0.5746,LOW,-,12.5665,12.3258,9.7011,1,84.6801,CONTENDER,27.1288
