rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,EFR.TO,ENERGY FUELS INC,Uranium,large,24.7,100.0,-0.0424,-0.0393,-0.0283,STRONG_DOWN,5.11,403.06,176.91,-51.09,52.82,99.15,0.5762,LOW,-,25.4325,28.5072,21.4786,1,214.7188,LEADER,60.7682
2,0,ARE.TO,AECON GROUP INC,Uranium,mid,42.65,80.43,-0.0333,0.2221,0.3415,STRONG_DOWN,75.36,165.76,168.76,-21.01,57.26,36.89,0.6405,LOW,-,41.7124,38.5221,28.0986,1,257.2894,LEADER,54.5446
3,0,SSW.JO,SIBANYE STILLWATER LTD,Uranium,large,5221.0,91.3,0.0196,-0.0502,-0.193,STRONG_UP,6.68,200.99,122.98,-43.75,55.24,70.15,0.7156,LOW,-,5240.324,6190.0622,5056.9133,1,158.2721,LEADER,48.9031
4,0,CCO.TO,CAMECO CORP,Uranium,large,156.5,86.96,0.0309,0.084,0.1367,STRONG_DOWN,33.4,196.19,134.95,-24.86,56.45,53.99,0.6179,LOW,-,150.563,158.465,128.182,1,205.1304,LEADER,48.6527
5,0,UEC,URANIUM ENERGY CORP,Uranium,large,13.57,97.83,-0.0036,0.0724,0.0363,FLAT,-0.8,230.98,86.4,-39.97,52.42,80.39,0.6667,LOW,-,13.357,15.2322,12.5426,1,150.6125,LEADER,45.4637
6,0,1164.HK,CGN MINING CO LTD,Uranium,large,4.02,95.65,-0.0387,-0.061,0.2939,FLAT,24.84,225.22,109.38,-30.04,50.0,69.26,0.5393,LOW,-,4.067,4.4722,3.2945,1,162.5929,LEADER,43.9636
7,1,NXE.TO,NEXGEN ENERGY LTD,Uranium,large,16.3,84.78,0.0104,0.0424,0.1071,STRONG_DOWN,32.52,180.07,42.23,-22.39,52.42,51.32,0.5753,LOW,-,16.164,16.5482,12.7745,1,183.9283,LEADER,43.8136
8,-1,OKLO,OKLO INC,Uranium,large,48.13,63.04,-0.0957,-0.1515,-0.3814,STRONG_UP,-62.63,119.47,267.4,-73.83,49.6,92.24,0.5357,LOW,EARLY,55.3805,65.118,85.7586,0,64.2429,LAGGARD,41.0537
9,0,LEU,CENTRUS ENERGY CORP-CLASS A,Uranium,mid,183.21,93.48,-0.0522,0.0249,-0.3277,FLAT,-47.52,212.86,309.13,-61.35,52.02,96.79,0.4708,LOW,EARLY,195.2285,222.1176,250.9868,0,114.4013,LAGGARD,40.0738
10,0,DML.TO,DENISON MINES CORP,Uranium,mid,5.08,89.13,0.0159,0.0404,0.148,STRONG_DOWN,31.27,200.59,75.17,-29.2,51.61,66.37,0.6509,LOW,-,4.9955,5.2586,3.9244,1,155.9822,LEADER,38.7518
11,2,PDN.AX,PALADIN ENERGY LTD,Uranium,large,11.38,82.61,-0.0193,-0.0425,0.0501,FLAT,32.79,175.54,-19.86,-28.43,52.8,73.31,0.553,LOW,-,11.306,12.2912,9.298,1,126.4325,LEADER,36.4868
