date,ticker,name,group,rs_ratio,rs_momentum,close
2025-04-17,AAPL,Apple,tech,95.2646,106.5375,196.1252
2025-04-21,AAPL,Apple,tech,100.1779,114.393,192.3218
2025-04-22,AAPL,Apple,tech,100.6652,113.3519,198.8732
2025-04-23,AAPL,Apple,tech,103.0438,117.1451,203.7121
2025-04-24,AAPL,Apple,tech,103.7489,117.1774,207.4658
2025-04-25,AAPL,Apple,tech,101.5992,115.7123,208.3718
2025-04-28,AAPL,Apple,tech,98.4411,110.8097,209.2281
2025-04-29,AAPL,Apple,tech,97.4603,111.0721,210.2935
2025-04-30,AAPL,Apple,tech,98.813,110.9561,211.5779
2025-05-01,AAPL,Apple,tech,98.9084,110.1108,212.3943
2025-05-02,AAPL,Apple,tech,96.9353,107.4908,204.4589
2025-05-05,AAPL,Apple,tech,92.4524,106.0039,198.0269
2025-05-06,AAPL,Apple,tech,93.9532,108.708,197.6485
2025-05-07,AAPL,Apple,tech,91.6857,109.9272,195.3984
2025-05-08,AAPL,Apple,tech,93.0166,115.5375,196.633
2025-05-09,AAPL,Apple,tech,94.0183,109.1761,197.6685
2025-05-12,AAPL,Apple,tech,95.406,111.911,210.1505
2025-05-13,AAPL,Apple,tech,94.7703,106.466,212.284
2025-05-14,AAPL,Apple,tech,93.5947,102.6428,211.6858
2025-05-15,AAPL,Apple,tech,91.1079,100.0261,210.8085
2025-05-16,AAPL,Apple,tech,90.3864,97.5199,210.6191
2025-05-19,AAPL,Apple,tech,89.0354,93.4612,208.1466
2025-05-20,AAPL,Apple,tech,87.2182,87.0633,206.2324
2025-05-21,AAPL,Apple,tech,85.4949,84.93,201.4769
2025-05-22,AAPL,Apple,tech,84.7192,82.2167,200.7491
2025-05-23,AAPL,Apple,tech,82.9868,79.9881,194.6776
2025-05-27,AAPL,Apple,tech,85.5511,84.2045,199.6026
2025-05-28,AAPL,Apple,tech,86.8609,88.2364,199.812
2025-05-29,AAPL,Apple,tech,85.9741,88.2144,199.3434
2025-05-30,AAPL,Apple,tech,86.332,87.3691,200.2407
2025-06-02,AAPL,Apple,tech,86.0396,86.9891,201.0881
2025-06-03,AAPL,Apple,tech,87.3282,90.0891,202.6533
2025-06-04,AAPL,Apple,tech,86.6062,93.6765,202.2047
2025-06-05,AAPL,Apple,tech,84.9881,90.4579,200.0213
2025-06-06,AAPL,Apple,tech,87.974,95.9517,203.3013
2025-06-09,AAPL,Apple,tech,88.5023,95.1467,200.8388
2025-06-10,AAPL,Apple,tech,90.2199,95.96,202.0551
2025-06-11,AAPL,Apple,tech,90.3813,94.7333,198.1769
2025-06-12,AAPL,Apple,tech,90.212,95.1901,198.5957
2025-06-13,AAPL,Apple,tech,91.1436,97.3812,195.854
2025-06-16,AAPL,Apple,tech,91.3614,100.2783,197.818
2025-06-17,AAPL,Apple,tech,90.4716,100.0943,195.0465
2025-06-18,AAPL,Apple,tech,91.4613,102.7247,195.9836
2025-06-20,AAPL,Apple,tech,91.7247,105.1669,200.3902
2025-06-23,AAPL,Apple,tech,91.411,106.9198,200.8887
2025-06-24,AAPL,Apple,tech,88.5936,104.5733,199.6923
2025-06-25,AAPL,Apple,tech,89.9864,108.4345,200.9485
2025-06-26,AAPL,Apple,tech,87.6572,102.4618,200.3902
2025-06-27,AAPL,Apple,tech,87.6881,100.9523,200.47
2025-06-30,AAPL,Apple,tech,88.096,102.4681,204.5475
2025-07-01,AAPL,Apple,tech,87.9866,101.9165,207.1895
2025-07-02,AAPL,Apple,tech,90.1853,104.8183,211.7955
2025-07-03,AAPL,Apple,tech,95.1829,108.9945,212.9021
2025-07-07,AAPL,Apple,tech,96.288,111.1791,209.313
2025-07-08,AAPL,Apple,tech,99.448,117.014,209.3728
2025-07-09,AAPL,Apple,tech,103.8277,118.0209,210.4994
2025-07-10,AAPL,Apple,tech,97.2763,109.9139,211.7656
2025-07-11,AAPL,Apple,tech,99.0808,109.8214,210.5194
2025-07-14,AAPL,Apple,tech,95.3517,105.4993,207.9871
2025-07-15,AAPL,Apple,tech,95.1731,105.4994,208.4756
2025-07-16,AAPL,Apple,tech,94.963,104.1905,209.5224
2025-07-17,AAPL,Apple,tech,96.5319,105.6594,209.3828
2025-07-18,AAPL,Apple,tech,94.7607,104.7408,210.5393
2025-07-21,AAPL,Apple,tech,94.8565,103.7122,211.8354
2025-07-22,AAPL,Apple,tech,94.6426,103.1811,213.7495
2025-07-23,AAPL,Apple,tech,92.2225,100.8877,213.5003
2025-07-24,AAPL,Apple,tech,92.1478,104.0118,213.1115
2025-07-25,AAPL,Apple,tech,91.4192,101.5923,213.2311
2025-07-28,AAPL,Apple,tech,91.5077,104.3927,213.4006
2025-07-29,AAPL,Apple,tech,90.9468,103.7162,210.629
2025-07-30,AAPL,Apple,tech,90.1043,102.2797,208.4158
2025-07-31,AAPL,Apple,tech,89.9741,102.2589,206.9403
2025-08-01,AAPL,Apple,tech,93.5411,103.721,201.766
2025-08-04,AAPL,Apple,tech,95.5285,100.363,202.7331
2025-08-05,AAPL,Apple,tech,94.7384,98.3906,202.3044
2025-08-06,AAPL,Apple,tech,101.2239,101.7858,212.603
2025-08-07,AAPL,Apple,tech,104.962,101.0925,219.3625
2025-08-08,AAPL,Apple,tech,108.0131,111.0374,228.6542
2025-08-11,AAPL,Apple,tech,104.058,105.0233,226.7478
2025-08-12,AAPL,Apple,tech,102.3447,107.3339,229.2131
2025-08-13,AAPL,Apple,tech,102.9834,108.2064,232.8861
2025-08-14,AAPL,Apple,tech,103.8602,109.3692,232.3372
2025-08-15,AAPL,Apple,tech,104.1526,107.8945,231.1494
2025-08-18,AAPL,Apple,tech,105.49,111.3225,230.4507
2025-08-19,AAPL,Apple,tech,106.007,111.7552,230.1214
2025-08-20,AAPL,Apple,tech,104.2948,110.1985,225.58
2025-08-21,AAPL,Apple,tech,104.5108,113.3246,224.4721
2025-08-22,AAPL,Apple,tech,106.4616,115.5335,227.3267
2025-08-25,AAPL,Apple,tech,106.2177,116.1876,226.7279
2025-08-26,AAPL,Apple,tech,106.1731,116.0264,228.8738
2025-08-27,AAPL,Apple,tech,106.9213,117.5646,230.0515
2025-08-28,AAPL,Apple,tech,107.3674,119.159,232.1176
2025-08-29,AAPL,Apple,tech,107.0271,118.9532,231.6984
2025-09-02,AAPL,Apple,tech,106.2062,113.5396,229.283
2025-09-03,AAPL,Apple,tech,110.3172,115.481,238.0163
2025-09-04,AAPL,Apple,tech,110.9903,117.1545,239.3239
2025-09-05,AAPL,Apple,tech,110.8372,109.497,239.234
2025-09-08,AAPL,Apple,tech,111.0669,105.8163,237.4275
2025-09-09,AAPL,Apple,tech,108.559,100.5054,233.9042
2025-09-10,AAPL,Apple,tech,107.6291,103.4319,226.3586
2025-09-11,AAPL,Apple,tech,107.734,105.2659,229.5924
2025-09-12,AAPL,Apple,tech,109.8212,106.6397,233.6247
2025-09-15,AAPL,Apple,tech,110.6605,106.5475,236.2497
2025-09-16,AAPL,Apple,tech,112.4332,107.9504,237.6969
2025-09-17,AAPL,Apple,tech,111.538,105.7332,238.5354
2025-09-18,AAPL,Apple,tech,108.3769,102.2356,237.4275
2025-09-19,AAPL,Apple,tech,112.1421,107.5242,245.033
2025-09-22,AAPL,Apple,tech,118.9074,113.7752,255.5928
2025-09-23,AAPL,Apple,tech,117.3368,110.2152,253.946
2025-09-24,AAPL,Apple,tech,118.2191,111.2989,251.83
2025-09-25,AAPL,Apple,tech,121.9669,114.8755,256.3813
2025-09-26,AAPL,Apple,tech,118.8509,111.1574,254.974
2025-09-29,AAPL,Apple,tech,117.7477,109.668,253.946
2025-09-30,AAPL,Apple,tech,115.0471,107.4934,254.1456
2025-10-01,AAPL,Apple,tech,115.5982,108.8432,254.964
2025-10-02,AAPL,Apple,tech,117.0409,106.0949,256.6408
2025-10-03,AAPL,Apple,tech,116.3778,104.854,257.5291
2025-10-06,AAPL,Apple,tech,115.8814,104.551,256.2017
2025-10-07,AAPL,Apple,tech,115.8204,104.2798,255.9921
2025-10-08,AAPL,Apple,tech,116.4939,107.3093,257.5691
2025-10-09,AAPL,Apple,tech,116.9166,108.6292,253.5567
2025-10-10,AAPL,Apple,tech,113.6653,105.5055,244.8034
2025-10-13,AAPL,Apple,tech,113.3348,103.1994,247.1889
2025-10-14,AAPL,Apple,tech,113.5496,102.6108,247.2986
2025-10-15,AAPL,Apple,tech,113.3199,100.7887,248.8656
2025-10-16,AAPL,Apple,tech,112.4567,100.8236,246.9792
2025-10-17,AAPL,Apple,tech,113.5006,104.7277,251.81
2025-10-20,AAPL,Apple,tech,118.1428,105.351,261.7411
2025-10-21,AAPL,Apple,tech,117.2164,98.5779,262.2701
2025-10-22,AAPL,Apple,tech,116.5916,99.3649,257.9583
2025-10-23,AAPL,Apple,tech,116.4801,98.529,259.0862
2025-10-24,AAPL,Apple,tech,117.7502,96.5427,262.32
2025-10-27,AAPL,Apple,tech,120.384,101.2899,268.2986
2025-10-28,AAPL,Apple,tech,120.0183,101.9283,268.4883
2025-10-29,AAPL,Apple,tech,122.0899,106.1217,269.1869
2025-10-30,AAPL,Apple,tech,124.2011,107.4421,270.8837
2025-10-31,AAPL,Apple,tech,123.7122,105.7,269.8557
2025-11-03,AAPL,Apple,tech,117.9216,101.3266,268.5381
2025-11-04,AAPL,Apple,tech,114.7353,99.011,269.5263
2025-11-05,AAPL,Apple,tech,110.104,95.0644,269.6261
2025-11-06,AAPL,Apple,tech,111.3124,95.5521,269.2568
2025-11-07,AAPL,Apple,tech,110.6131,94.6086,267.9593
2025-11-10,AAPL,Apple,tech,109.6143,96.436,269.1781
2025-11-11,AAPL,Apple,tech,110.9095,97.8601,274.9927
2025-11-12,AAPL,Apple,tech,110.0936,96.9564,273.2144
2025-11-13,AAPL,Apple,tech,111.9843,98.8214,272.6949
2025-11-14,AAPL,Apple,tech,112.6842,100.2023,272.1553
2025-11-17,AAPL,Apple,tech,114.2546,100.6644,267.21
2025-11-18,AAPL,Apple,tech,115.657,97.8959,267.19
2025-11-19,AAPL,Apple,tech,116.7309,99.5858,268.3089
2025-11-20,AAPL,Apple,tech,116.1171,99.593,266.0011
2025-11-21,AAPL,Apple,tech,116.3889,99.9217,271.2362
2025-11-24,AAPL,Apple,tech,117.5482,99.8285,275.6621
2025-11-25,AAPL,Apple,tech,115.4779,95.9246,276.7111
2025-11-26,AAPL,Apple,tech,114.9277,95.7585,277.2905
2025-11-28,AAPL,Apple,tech,115.3408,94.472,278.5893
2025-12-01,AAPL,Apple,tech,113.7591,91.5926,282.8354
2025-12-02,AAPL,Apple,tech,114.8074,92.802,285.9225
2025-12-03,AAPL,Apple,tech,112.5129,95.4133,283.8844
2025-12-04,AAPL,Apple,tech,112.3489,97.9201,280.4376
2025-12-05,AAPL,Apple,tech,113.5031,103.0872,278.5194
2025-12-08,AAPL,Apple,tech,116.8741,104.9965,277.6302
2025-12-09,AAPL,Apple,tech,116.9311,105.7118,276.9209
2025-12-10,AAPL,Apple,tech,113.7007,103.728,278.5194
2025-12-11,AAPL,Apple,tech,110.7658,99.8704,277.7701
2025-12-12,AAPL,Apple,tech,110.4466,100.3206,278.0199
2025-12-15,AAPL,Apple,tech,109.1196,97.4419,273.8537
2025-12-16,AAPL,Apple,tech,110.8168,98.3428,274.3533
2025-12-17,AAPL,Apple,tech,107.2009,93.8263,271.5859
2025-12-18,AAPL,Apple,tech,102.9099,88.9785,271.9355
2025-12-19,AAPL,Apple,tech,103.5459,88.7048,273.4142
2025-12-22,AAPL,Apple,tech,102.5176,88.2881,270.7167
2025-12-23,AAPL,Apple,tech,100.6666,86.4916,272.1054
2025-12-24,AAPL,Apple,tech,101.8185,86.6185,273.554
2025-12-26,AAPL,Apple,tech,102.2718,88.5639,273.1444
2025-12-29,AAPL,Apple,tech,103.0336,89.6508,273.5041
2025-12-30,AAPL,Apple,tech,102.7443,89.0789,272.8247
2025-12-31,AAPL,Apple,tech,102.4323,90.0432,271.6058
2026-01-02,AAPL,Apple,tech,101.6071,88.5022,270.7567
2026-01-05,AAPL,Apple,tech,99.3624,88.312,267.0102
2026-01-06,AAPL,Apple,tech,96.4731,85.8692,262.1147
2026-01-07,AAPL,Apple,tech,96.043,84.6171,260.0866
2026-01-08,AAPL,Apple,tech,96.0431,82.1765,258.7979
2026-01-09,AAPL,Apple,tech,97.246,83.1652,259.1275
2026-01-12,AAPL,Apple,tech,97.7136,85.9393,260.0067
2026-01-13,AAPL,Apple,tech,99.1985,89.557,260.8059
2026-01-14,AAPL,Apple,tech,98.2105,88.9213,259.717
2026-01-15,AAPL,Apple,tech,97.0763,88.9632,257.9686
2026-01-16,AAPL,Apple,tech,94.874,85.6133,255.2911
2026-01-20,AAPL,Apple,tech,90.7046,84.6118,246.4694
2026-01-21,AAPL,Apple,tech,90.1997,87.6492,247.4185
2026-01-22,AAPL,Apple,tech,90.7441,87.6366,248.1178
2026-01-23,AAPL,Apple,tech,91.0416,88.8058,247.8081
2026-01-26,AAPL,Apple,tech,92.9334,92.3181,255.1712
2026-01-27,AAPL,Apple,tech,93.3091,91.6426,258.0285
2026-01-28,AAPL,Apple,tech,92.8745,90.8114,256.2003
2026-01-29,AAPL,Apple,tech,93.0464,90.3069,258.0385
2026-01-30,AAPL,Apple,tech,93.0184,90.5339,259.2374
2026-02-02,AAPL,Apple,tech,96.2312,93.9461,269.7576
2026-02-03,AAPL,Apple,tech,96.3797,94.8553,269.2281
2026-02-04,AAPL,Apple,tech,97.4856,98.1111,276.2315
2026-02-05,AAPL,Apple,tech,98.8952,102.5107,275.6521
2026-02-06,AAPL,Apple,tech,96.599,100.579,277.86
2026-02-09,AAPL,Apple,tech,96.0491,100.0063,274.62
2026-02-10,AAPL,Apple,tech,95.9606,98.6782,273.68
2026-02-11,AAPL,Apple,tech,95.8002,98.0418,275.5
2026-02-12,AAPL,Apple,tech,93.4775,94.2328,261.73
2026-02-13,AAPL,Apple,tech,89.9246,91.5631,255.78
2026-02-17,AAPL,Apple,tech,92.2894,95.0689,263.88
2026-02-18,AAPL,Apple,tech,92.8093,97.8238,264.35
2026-02-19,AAPL,Apple,tech,91.0038,100.3298,260.58
2026-02-20,AAPL,Apple,tech,91.6809,101.6421,264.58
2026-02-23,AAPL,Apple,tech,93.8099,103.3785,266.18
2026-02-24,AAPL,Apple,tech,94.3569,103.6415,272.14
2026-02-25,AAPL,Apple,tech,93.3811,100.4817,274.23
2026-02-26,AAPL,Apple,tech,93.8845,100.6166,272.95
2026-02-27,AAPL,Apple,tech,92.2553,99.3333,264.18
2026-03-02,AAPL,Apple,tech,92.7126,99.6412,264.72
2026-03-03,AAPL,Apple,tech,90.922,97.7463,263.75
2026-03-04,AAPL,Apple,tech,89.4322,92.9347,262.52
2026-03-05,AAPL,Apple,tech,91.5514,94.9904,260.29
2026-03-06,AAPL,Apple,tech,92.4818,94.8672,257.46
2026-03-09,AAPL,Apple,tech,93.7263,94.7734,259.88
2026-03-10,AAPL,Apple,tech,94.0133,97.3233,260.83
2026-03-11,AAPL,Apple,tech,94.4662,98.3519,260.81
2026-03-12,AAPL,Apple,tech,94.5431,98.5228,255.76
2026-03-13,AAPL,Apple,tech,94.1952,98.3247,250.12
2026-03-16,AAPL,Apple,tech,93.864,100.4135,252.82
2026-03-17,AAPL,Apple,tech,95.6459,106.3623,254.23
2026-03-18,AAPL,Apple,tech,94.8246,102.747,249.94
2026-03-19,AAPL,Apple,tech,95.3829,102.773,248.96
2026-03-20,AAPL,Apple,tech,95.9452,105.4299,247.99
2026-03-23,AAPL,Apple,tech,95.816,104.5103,251.49
2026-03-24,AAPL,Apple,tech,97.4647,103.896,251.64
2026-03-25,AAPL,Apple,tech,96.864,102.6571,252.62
2026-03-26,AAPL,Apple,tech,98.0199,104.9676,252.89
2026-03-27,AAPL,Apple,tech,98.2352,104.6341,248.8
2026-03-30,AAPL,Apple,tech,96.6472,104.7606,246.63
2026-03-31,AAPL,Apple,tech,97.0891,104.7205,253.79
2026-04-01,AAPL,Apple,tech,97.1448,106.8442,255.63
2026-04-02,AAPL,Apple,tech,98.3367,109.9567,255.92
2026-04-06,AAPL,Apple,tech,101.7406,111.1295,258.86
2026-04-07,AAPL,Apple,tech,102.6876,111.0355,253.5
2026-04-08,AAPL,Apple,tech,101.8005,108.6146,258.9
2026-04-09,AAPL,Apple,tech,102.9105,109.4638,260.49
2026-04-10,AAPL,Apple,tech,103.8523,109.9359,260.48
2026-04-13,AAPL,Apple,tech,102.5262,108.4439,259.2
2026-04-14,AAPL,Apple,tech,100.5837,106.7821,258.83
2026-04-15,AAPL,Apple,tech,104.0366,110.8376,266.43
2026-04-16,AAPL,Apple,tech,103.9209,108.6517,263.4
2026-04-17,AAPL,Apple,tech,105.6631,111.43,270.23
2026-04-20,AAPL,Apple,tech,108.647,113.9061,273.05
2026-04-21,AAPL,Apple,tech,107.421,111.9608,266.17
2026-04-22,AAPL,Apple,tech,109.861,114.6583,273.17
2026-04-23,AAPL,Apple,tech,109.8659,112.7237,273.43
2026-04-24,AAPL,Apple,tech,106.6187,110.0705,271.06
2025-01-14,AMGN,Amgen,healthcare,100.66,100.0,256.8998
2025-01-15,AMGN,Amgen,healthcare,99.7042,100.0,258.6695
2025-01-16,AMGN,Amgen,healthcare,100.0443,100.0,259.1408
2025-01-17,AMGN,Amgen,healthcare,100.2618,100.0,261.7185
2025-01-21,AMGN,Amgen,healthcare,100.0193,100.0,264.3154
2025-01-22,AMGN,Amgen,healthcare,99.2256,100.0,262.9977
2025-01-23,AMGN,Amgen,healthcare,99.9128,100.0,267.2682
2025-01-24,AMGN,Amgen,healthcare,99.3422,100.0,264.9021
2025-01-27,AMGN,Amgen,healthcare,101.3979,100.0,272.1445
2025-01-28,AMGN,Amgen,healthcare,100.1419,100.0,269.5957
2025-01-29,AMGN,Amgen,healthcare,100.9429,100.0,270.923
2025-01-30,AMGN,Amgen,healthcare,101.3991,100.0,273.1736
2025-01-31,AMGN,Amgen,healthcare,102.6709,100.0,274.5202
2025-02-03,AMGN,Amgen,healthcare,104.199,100.0,277.8384
2025-02-04,AMGN,Amgen,healthcare,103.9393,100.0,277.9827
2025-02-05,AMGN,Amgen,healthcare,109.9141,100.0,296.0551
2025-02-06,AMGN,Amgen,healthcare,106.6311,100.0,286.4082
2025-02-07,AMGN,Amgen,healthcare,106.1668,100.0,282.33
2025-02-10,AMGN,Amgen,healthcare,106.2185,100.0,283.5324
2025-02-11,AMGN,Amgen,healthcare,106.5969,100.0,285.331
2025-02-12,AMGN,Amgen,healthcare,106.5598,100.0,283.792
2025-02-13,AMGN,Amgen,healthcare,106.4272,105.7294,285.6291
2025-02-14,AMGN,Amgen,healthcare,105.5785,105.8917,282.3035
2025-02-18,AMGN,Amgen,healthcare,106.1487,106.1017,283.8935
2025-02-19,AMGN,Amgen,healthcare,106.5113,106.2332,285.3188
2025-02-20,AMGN,Amgen,healthcare,108.9368,108.9158,288.8675
2025-02-21,AMGN,Amgen,healthcare,112.7042,113.5838,293.793
2025-02-24,AMGN,Amgen,healthcare,115.112,115.2124,300.2989
2025-02-25,AMGN,Amgen,healthcare,116.8784,117.6523,306.0291
2025-02-26,AMGN,Amgen,healthcare,113.9443,112.3735,297.0605
2025-02-27,AMGN,Amgen,healthcare,114.2453,114.0834,296.5175
2025-02-28,AMGN,Amgen,healthcare,113.5034,112.4432,298.6893
2025-03-03,AMGN,Amgen,healthcare,116.2279,114.6242,301.3266
2025-03-04,AMGN,Amgen,healthcare,118.5956,115.5105,302.6937
2025-03-05,AMGN,Amgen,healthcare,118.9017,114.1102,306.9405
2025-03-06,AMGN,Amgen,healthcare,120.5697,116.0001,308.1525
2025-03-07,AMGN,Amgen,healthcare,122.5993,111.541,314.9783
2025-03-10,AMGN,Amgen,healthcare,126.1663,118.3203,317.4023
2025-03-11,AMGN,Amgen,healthcare,124.3205,117.0992,309.1899
2025-03-12,AMGN,Amgen,healthcare,122.0725,114.9258,302.9943
2025-03-13,AMGN,Amgen,healthcare,123.7351,116.0776,303.13
2025-03-14,AMGN,Amgen,healthcare,122.1397,114.6208,304.1675
2025-03-17,AMGN,Amgen,healthcare,122.4438,115.0494,307.5223
2025-03-18,AMGN,Amgen,healthcare,125.1131,118.5025,308.9572
2025-03-19,AMGN,Amgen,healthcare,124.4264,117.219,306.1454
2025-03-20,AMGN,Amgen,healthcare,123.6752,116.1146,305.457
2025-03-21,AMGN,Amgen,healthcare,124.115,113.933,306.4266
2025-03-24,AMGN,Amgen,healthcare,120.65,107.0501,304.8171
2025-03-25,AMGN,Amgen,healthcare,118.1468,102.6364,297.5258
2025-03-26,AMGN,Amgen,healthcare,117.978,100.9408,296.4108
2025-03-27,AMGN,Amgen,healthcare,119.2892,104.6908,296.469
2025-03-28,AMGN,Amgen,healthcare,122.4985,107.2241,297.6131
2025-03-31,AMGN,Amgen,healthcare,122.396,107.8347,302.0732
2025-04-01,AMGN,Amgen,healthcare,120.98,104.0886,297.5841
2025-04-02,AMGN,Amgen,healthcare,119.1287,100.4495,296.4012
2025-04-03,AMGN,Amgen,healthcare,125.9553,105.9323,300.4249
2025-04-04,AMGN,Amgen,healthcare,126.7064,105.0898,285.4352
2025-04-07,AMGN,Amgen,healthcare,127.0342,103.6174,280.8781
2025-04-08,AMGN,Amgen,healthcare,121.7922,96.5331,271.735
2025-04-09,AMGN,Amgen,healthcare,116.607,93.7955,282.2355
2025-04-10,AMGN,Amgen,healthcare,114.5878,93.8686,272.85
2025-04-11,AMGN,Amgen,healthcare,112.2299,90.7017,277.281
2025-04-14,AMGN,Amgen,healthcare,116.3871,95.2901,284.9795
2025-04-15,AMGN,Amgen,healthcare,118.5101,96.7874,286.3175
2025-04-16,AMGN,Amgen,healthcare,115.0374,91.9467,274.0426
2025-04-17,AMGN,Amgen,healthcare,114.1317,91.7263,268.8553
2025-04-21,AMGN,Amgen,healthcare,115.7939,93.6274,265.3551
2025-04-22,AMGN,Amgen,healthcare,115.653,93.1821,269.9315
2025-04-23,AMGN,Amgen,healthcare,113.4366,94.0212,269.4468
2025-04-24,AMGN,Amgen,healthcare,113.4896,96.0581,271.3278
2025-04-25,AMGN,Amgen,healthcare,111.5303,94.5348,272.2973
2025-04-28,AMGN,Amgen,healthcare,113.511,95.1562,274.4789
2025-04-29,AMGN,Amgen,healthcare,113.9364,93.0105,279.7825
2025-04-30,AMGN,Amgen,healthcare,113.9529,93.1018,282.0707
2025-05-01,AMGN,Amgen,healthcare,109.5541,90.5555,275.1479
2025-05-02,AMGN,Amgen,healthcare,105.5121,88.5698,272.6658
2025-05-05,AMGN,Amgen,healthcare,105.5914,83.8324,271.5411
2025-05-06,AMGN,Amgen,healthcare,97.3423,76.8251,262.2137
2025-05-07,AMGN,Amgen,healthcare,101.6335,80.0048,267.4494
2025-05-08,AMGN,Amgen,healthcare,100.0562,82.1532,263.7747
2025-05-09,AMGN,Amgen,healthcare,98.0141,84.0551,257.773
2025-05-12,AMGN,Amgen,healthcare,98.1732,85.6751,266.4023
2025-05-13,AMGN,Amgen,healthcare,97.2854,86.6841,262.2234
2025-05-14,AMGN,Amgen,healthcare,94.6649,81.3363,254.3019
2025-05-15,AMGN,Amgen,healthcare,98.2149,82.8747,263.4257
2025-05-16,AMGN,Amgen,healthcare,98.0427,85.2268,266.4579
2025-05-19,AMGN,Amgen,healthcare,98.6253,86.4136,269.8228
2025-05-20,AMGN,Amgen,healthcare,96.3944,83.2465,269.0011
