date,ticker,name,group,rs_ratio,rs_momentum,close
2026-02-18,TAN,Solar,thematic,112.1092,106.9447,60.43
2026-02-19,TAN,Solar,thematic,110.0794,104.7003,58.52
2026-02-20,TAN,Solar,thematic,112.9744,106.217,59.77
2026-02-23,TAN,Solar,thematic,118.3081,106.2606,60.09
2026-02-24,TAN,Solar,thematic,119.82,105.6136,60.53
2026-02-25,TAN,Solar,thematic,116.5034,106.348,59.31
2026-02-26,TAN,Solar,thematic,112.5655,102.0995,57.58
2026-02-27,TAN,Solar,thematic,106.2939,93.8313,55.0
2026-03-02,TAN,Solar,thematic,107.4489,99.1292,56.36
2026-03-03,TAN,Solar,thematic,107.2,100.7667,54.47
2026-03-04,TAN,Solar,thematic,107.4769,104.5873,54.87
2026-03-05,TAN,Solar,thematic,108.5784,102.0675,54.09
2026-03-06,TAN,Solar,thematic,106.7888,95.1288,53.28
2026-03-09,TAN,Solar,thematic,109.1761,106.7184,54.1
2026-03-10,TAN,Solar,thematic,111.1922,105.6253,54.9
2026-03-11,TAN,Solar,thematic,113.3186,105.3442,55.73
2026-03-12,TAN,Solar,thematic,111.5861,108.8212,54.75
2026-03-13,TAN,Solar,thematic,112.7245,107.7878,55.38
2026-03-16,TAN,Solar,thematic,117.2153,110.5023,56.75
2026-03-17,TAN,Solar,thematic,119.4182,108.2727,57.74
2026-03-18,TAN,Solar,thematic,117.2048,105.1938,56.58
2026-03-19,TAN,Solar,thematic,119.0891,106.2259,56.95
2026-03-20,TAN,Solar,thematic,114.6737,104.1736,55.15
2026-03-23,TAN,Solar,thematic,112.0173,99.1528,54.99
2026-03-24,TAN,Solar,thematic,108.2872,91.5298,55.43
2026-03-25,TAN,Solar,thematic,112.7335,94.0857,56.99
2026-03-26,TAN,Solar,thematic,109.6628,94.1284,55.23
2026-03-27,TAN,Solar,thematic,109.8511,97.5886,54.52
2026-03-30,TAN,Solar,thematic,108.1003,101.6995,52.89
2026-03-31,TAN,Solar,thematic,112.7506,104.9341,55.71
2026-04-01,TAN,Solar,thematic,113.4873,105.865,56.27
2026-04-02,TAN,Solar,thematic,105.7192,98.3646,54.85
2026-04-06,TAN,Solar,thematic,105.8923,97.5261,54.16
