date,ticker,name,group,rs_ratio,rs_momentum,close
2026-02-17,ITB,Homebuilders ETF,housing,113.7476,112.1101,112.1854
2026-02-18,ITB,Homebuilders ETF,housing,115.4129,115.3776,111.886
2026-02-19,ITB,Homebuilders ETF,housing,113.2409,112.6794,110.0894
2026-02-20,ITB,Homebuilders ETF,housing,113.4742,113.3386,110.6983
2026-02-23,ITB,Homebuilders ETF,housing,111.6014,111.8211,109.3808
2026-02-24,ITB,Homebuilders ETF,housing,107.1255,109.2683,109.9397
2026-02-25,ITB,Homebuilders ETF,housing,104.6946,106.6103,106.2268
2026-02-26,ITB,Homebuilders ETF,housing,102.2354,104.7734,107.0353
2026-02-27,ITB,Homebuilders ETF,housing,102.4102,104.3632,107.3147
2026-03-02,ITB,Homebuilders ETF,housing,100.4411,98.786,104.7596
2026-03-03,ITB,Homebuilders ETF,housing,99.9107,100.0394,103.492
2026-03-04,ITB,Homebuilders ETF,housing,99.0681,98.9112,102.973
2026-03-05,ITB,Homebuilders ETF,housing,95.493,90.6155,100.388
2026-03-06,ITB,Homebuilders ETF,housing,96.8253,89.5524,98.2421
2026-03-09,ITB,Homebuilders ETF,housing,96.1865,87.5026,97.6632
2026-03-10,ITB,Homebuilders ETF,housing,97.074,89.6475,96.6651
2026-03-11,ITB,Homebuilders ETF,housing,97.1439,91.5629,95.1779
2026-03-12,ITB,Homebuilders ETF,housing,93.4802,83.5465,92.4631
2026-03-13,ITB,Homebuilders ETF,housing,94.0801,84.3789,92.9023
2026-03-16,ITB,Homebuilders ETF,housing,93.5827,82.6348,94.1
2026-03-17,ITB,Homebuilders ETF,housing,93.5439,81.8154,94.23
2026-03-18,ITB,Homebuilders ETF,housing,92.7073,81.5027,91.36
2026-03-19,ITB,Homebuilders ETF,housing,92.2577,79.9371,90.64
2026-03-20,ITB,Homebuilders ETF,housing,91.822,81.0856,88.27
2026-03-23,ITB,Homebuilders ETF,housing,96.5647,85.0984,91.37
2026-03-24,ITB,Homebuilders ETF,housing,97.7103,87.553,91.2
2026-03-25,ITB,Homebuilders ETF,housing,98.9647,92.382,91.82
2026-03-26,ITB,Homebuilders ETF,housing,98.5039,94.0869,90.33
2026-03-27,ITB,Homebuilders ETF,housing,98.6374,96.4807,88.91
2026-03-30,ITB,Homebuilders ETF,housing,98.1354,95.8258,88.08
2026-03-31,ITB,Homebuilders ETF,housing,98.24,97.8086,90.55
2026-04-01,ITB,Homebuilders ETF,housing,98.2854,98.3732,91.02
2026-04-02,ITB,Homebuilders ETF,housing,96.3541,97.2604,90.25
2026-04-06,ITB,Homebuilders ETF,housing,96.9724,101.5493,91.38
2026-04-07,ITB,Homebuilders ETF,housing,94.1265,97.2127,88.85
2026-04-08,ITB,Homebuilders ETF,housing,98.6424,102.5532,93.48
2026-04-09,ITB,Homebuilders ETF,housing,95.2698,98.1414,94.65
2026-04-10,ITB,Homebuilders ETF,housing,89.9322,92.5763,94.27
2026-04-13,ITB,Homebuilders ETF,housing,89.3866,95.6209,95.26
2026-04-14,ITB,Homebuilders ETF,housing,87.604,93.1164,95.6
2026-04-15,ITB,Homebuilders ETF,housing,85.7527,91.6331,93.94
2026-04-16,ITB,Homebuilders ETF,housing,84.3414,90.1624,93.61
2026-04-17,ITB,Homebuilders ETF,housing,88.2826,95.2272,97.9
2026-04-20,ITB,Homebuilders ETF,housing,90.5485,98.1474,100.01
2026-04-21,ITB,Homebuilders ETF,housing,90.0481,98.0681,100.16
2026-04-22,ITB,Homebuilders ETF,housing,90.2211,93.4307,99.77
2026-04-23,ITB,Homebuilders ETF,housing,93.1785,95.362,100.83
2026-04-24,ITB,Homebuilders ETF,housing,92.2494,93.2144,99.5
2026-04-27,ITB,Homebuilders ETF,housing,93.4718,94.8915,99.36
2026-04-28,ITB,Homebuilders ETF,housing,92.6569,93.9369,97.92
2026-04-29,ITB,Homebuilders ETF,housing,89.5728,91.2747,95.11
2026-04-30,ITB,Homebuilders ETF,housing,90.8611,92.4889,96.36
2026-05-01,ITB,Homebuilders ETF,housing,89.0569,90.6105,94.84
2026-05-04,ITB,Homebuilders ETF,housing,83.3456,86.4993,91.28
2026-05-05,ITB,Homebuilders ETF,housing,80.8527,83.377,92.81
2026-05-06,ITB,Homebuilders ETF,housing,81.2893,86.3618,95.32
2026-05-07,ITB,Homebuilders ETF,housing,80.2411,81.3454,92.93
2026-05-08,ITB,Homebuilders ETF,housing,80.6333,84.6368,93.0
2026-05-11,ITB,Homebuilders ETF,housing,76.0927,84.6112,91.49
2026-05-12,ITB,Homebuilders ETF,housing,75.0169,83.9241,90.345
2026-05-13,ITB,Homebuilders ETF,housing,72.5866,82.8576,88.97
2026-05-14,ITB,Homebuilders ETF,housing,71.7032,83.6162,89.44
2026-05-15,ITB,Homebuilders ETF,housing,70.9946,84.1753,86.45
2026-05-18,ITB,Homebuilders ETF,housing,72.4714,82.0903,87.51
2026-05-19,ITB,Homebuilders ETF,housing,72.8707,80.477,86.23
2025-01-13,JETS,Airlines,thematic,102.9288,100.0,25.4218
2025-01-14,JETS,Airlines,thematic,104.8728,100.0,25.9376
2025-01-15,JETS,Airlines,thematic,102.5266,100.0,25.8185
2025-01-16,JETS,Airlines,thematic,102.6453,100.0,25.7987
2025-01-17,JETS,Airlines,thematic,102.3282,100.0,25.9772
2025-01-21,JETS,Airlines,thematic,103.8005,100.0,26.5922
2025-01-22,JETS,Airlines,thematic,101.9497,100.0,26.2649
2025-01-23,JETS,Airlines,thematic,100.5922,100.0,26.0566
2025-01-24,JETS,Airlines,thematic,100.8099,100.0,26.0367
2025-01-27,JETS,Airlines,thematic,103.1523,100.0,26.2649
2025-01-28,JETS,Airlines,thematic,100.4969,100.0,25.8086
2025-01-29,JETS,Airlines,thematic,101.5702,100.0,25.9673
2025-01-30,JETS,Airlines,thematic,101.7612,100.0,26.1558
2025-01-31,JETS,Airlines,thematic,100.9866,100.0,25.8185
2025-02-03,JETS,Airlines,thematic,100.2256,100.0,25.4515
2025-02-04,JETS,Airlines,thematic,101.1485,100.0,25.8582
2025-02-05,JETS,Airlines,thematic,100.0058,100.0,25.6697
2025-02-06,JETS,Airlines,thematic,100.1985,100.0,25.8086
2025-02-07,JETS,Airlines,thematic,102.6788,100.0,26.2054
2025-02-10,JETS,Airlines,thematic,100.7509,100.0,25.888
2025-02-11,JETS,Airlines,thematic,99.1314,100.0,25.4912
2025-02-12,JETS,Airlines,thematic,100.0323,97.1859,25.64
2025-02-13,JETS,Airlines,thematic,97.5321,93.0003,25.2631
2025-02-14,JETS,Airlines,thematic,98.8389,96.4032,25.6003
2025-02-18,JETS,Airlines,thematic,98.9696,96.4191,25.7094
2025-02-19,JETS,Airlines,thematic,98.5085,96.2672,25.6499
2025-02-20,JETS,Airlines,thematic,98.1932,94.598,25.4615
2025-02-21,JETS,Airlines,thematic,95.9324,94.0977,24.4497
2025-02-24,JETS,Airlines,thematic,97.3092,96.7363,24.6878
2025-02-25,JETS,Airlines,thematic,97.0097,96.2303,24.4894
2025-02-26,JETS,Airlines,thematic,97.3142,94.3403,24.5787
2025-02-27,JETS,Airlines,thematic,96.7377,96.2594,24.0431
2025-02-28,JETS,Airlines,thematic,96.0371,94.5524,24.2414
2025-03-03,JETS,Airlines,thematic,95.7099,94.0535,23.7356
2025-03-04,JETS,Airlines,thematic,93.5779,92.6637,22.9322
2025-03-05,JETS,Airlines,thematic,95.9866,95.7706,23.7753
2025-03-06,JETS,Airlines,thematic,94.8268,93.7501,23.071
2025-03-07,JETS,Airlines,thematic,93.3658,93.3604,22.8429
2025-03-10,JETS,Airlines,thematic,91.4225,91.2414,21.7717
2025-03-11,JETS,Airlines,thematic,90.6348,88.2703,21.4047
2025-03-12,JETS,Airlines,thematic,88.5271,87.8673,21.0179
2025-03-13,JETS,Airlines,thematic,88.9186,89.6977,20.8294
2025-03-14,JETS,Airlines,thematic,89.8157,89.7867,21.4741
2025-03-17,JETS,Airlines,thematic,91.7582,94.08,21.8709
2025-03-18,JETS,Airlines,thematic,91.9609,93.0412,21.4741
2025-03-19,JETS,Airlines,thematic,94.296,95.2778,22.0593
2025-03-20,JETS,Airlines,thematic,93.5779,94.9948,21.8312
2025-03-21,JETS,Airlines,thematic,93.1644,94.8786,21.8014
2025-03-24,JETS,Airlines,thematic,92.8629,96.8004,22.5354
2025-03-25,JETS,Airlines,thematic,91.6225,94.1561,22.3073
2025-03-26,JETS,Airlines,thematic,91.0941,93.902,22.1387
2025-03-27,JETS,Airlines,thematic,89.2507,91.7139,21.613
2025-03-28,JETS,Airlines,thematic,88.2636,91.2401,20.9583
2025-03-31,JETS,Airlines,thematic,86.1075,89.6606,20.6013
2025-04-01,JETS,Airlines,thematic,83.9962,87.7612,20.2739
2025-04-02,JETS,Airlines,thematic,85.5011,91.3689,20.7699
2025-04-03,JETS,Airlines,thematic,82.7307,86.1898,18.9647
2025-04-04,JETS,Airlines,thematic,83.9409,88.5203,17.9133
2025-04-07,JETS,Airlines,thematic,82.9032,88.794,17.8736
2025-04-08,JETS,Airlines,thematic,79.6749,87.1502,17.2289
2025-04-09,JETS,Airlines,thematic,84.6377,93.3832,20.1946
2025-04-10,JETS,Airlines,thematic,78.2213,88.3586,18.439
2025-04-11,JETS,Airlines,thematic,80.8589,90.9358,18.9349
2025-04-14,JETS,Airlines,thematic,77.6918,86.5014,18.7167
2025-04-15,JETS,Airlines,thematic,80.4953,87.7255,18.9052
2025-04-16,JETS,Airlines,thematic,81.2809,88.3864,18.6869
2025-04-17,JETS,Airlines,thematic,81.5894,86.5248,18.7266
2025-04-21,JETS,Airlines,thematic,80.2986,85.8093,18.2505
2025-04-22,JETS,Airlines,thematic,81.5453,87.5284,18.677
2025-04-23,JETS,Airlines,thematic,83.0271,89.4083,19.0539
2025-04-24,JETS,Airlines,thematic,82.6183,90.1725,19.4011
2025-04-25,JETS,Airlines,thematic,79.958,87.7752,19.3515
2025-04-28,JETS,Airlines,thematic,82.8384,92.8154,19.54
2025-04-29,JETS,Airlines,thematic,81.6567,92.5146,19.5895
2025-04-30,JETS,Airlines,thematic,81.7599,94.9509,19.659
2025-05-01,JETS,Airlines,thematic,82.3025,97.9837,19.778
2025-05-02,JETS,Airlines,thematic,85.5666,100.0766,20.7104
2025-05-05,JETS,Airlines,thematic,85.9283,103.8651,20.8691
2025-05-06,JETS,Airlines,thematic,86.6846,103.2686,20.6409
2025-05-07,JETS,Airlines,thematic,87.439,105.4711,20.9484
2025-05-08,JETS,Airlines,thematic,87.5449,109.8776,21.6427
2025-05-09,JETS,Airlines,thematic,89.4158,105.6454,21.6626
2025-05-12,JETS,Airlines,thematic,90.8292,116.1182,22.3668
2025-05-13,JETS,Airlines,thematic,91.6414,113.3349,22.9223
2025-05-14,JETS,Airlines,thematic,91.8803,118.2626,22.4362
2025-05-15,JETS,Airlines,thematic,89.7461,111.4924,22.3172
2025-05-16,JETS,Airlines,thematic,90.0135,110.7437,22.5553
2025-05-19,JETS,Airlines,thematic,90.4552,110.8663,22.585
2025-05-20,JETS,Airlines,thematic,90.252,112.3954,22.3866
2025-05-21,JETS,Airlines,thematic,91.0897,111.7044,21.7022
2025-05-22,JETS,Airlines,thematic,90.6681,109.203,21.9205
2025-05-23,JETS,Airlines,thematic,90.8272,109.936,21.7419
2025-05-27,JETS,Airlines,thematic,92.1788,115.284,22.5949
2025-05-28,JETS,Airlines,thematic,92.7355,111.9475,22.466
2025-05-29,JETS,Airlines,thematic,93.4144,114.3989,22.5553
2025-05-30,JETS,Airlines,thematic,93.7562,114.6726,22.5354
2025-06-02,JETS,Airlines,thematic,95.7329,116.3183,22.6247
2025-06-03,JETS,Airlines,thematic,92.9234,108.5977,22.6544
2025-06-04,JETS,Airlines,thematic,93.8381,109.2051,22.5949
2025-06-05,JETS,Airlines,thematic,94.9705,109.5587,22.4065
2025-06-06,JETS,Airlines,thematic,98.8083,113.0026,23.0611
2025-06-09,JETS,Airlines,thematic,99.877,114.0865,23.1305
2025-06-10,JETS,Airlines,thematic,102.2017,114.2993,23.2496
2025-06-11,JETS,Airlines,thematic,98.6906,108.6551,22.4858
2025-06-12,JETS,Airlines,thematic,96.2449,105.0234,22.2379
2025-06-13,JETS,Airlines,thematic,92.9539,101.1685,21.4642
2025-06-16,JETS,Airlines,thematic,95.7662,106.7079,22.1585
2025-06-17,JETS,Airlines,thematic,92.1599,102.3845,21.484
2025-06-18,JETS,Airlines,thematic,92.739,102.5248,21.4543
2025-06-20,JETS,Airlines,thematic,92.8567,102.8861,21.3948
2025-06-23,JETS,Airlines,thematic,92.3097,101.3393,21.8113
2025-06-24,JETS,Airlines,thematic,95.2735,105.0794,22.4759
2025-06-25,JETS,Airlines,thematic,93.2939,102.7159,22.1188
2025-06-26,JETS,Airlines,thematic,95.9689,104.1116,22.4461
2025-06-27,JETS,Airlines,thematic,97.688,105.3404,22.7239
2025-06-30,JETS,Airlines,thematic,99.833,106.8711,22.7834
2025-07-01,JETS,Airlines,thematic,103.8022,110.715,23.2397
2025-07-02,JETS,Airlines,thematic,103.0643,107.6582,23.5967
2025-07-03,JETS,Airlines,thematic,107.95,116.171,23.924
2025-07-07,JETS,Airlines,thematic,107.0099,114.0368,23.6166
2025-07-08,JETS,Airlines,thematic,107.6999,113.4036,23.7455
2025-07-09,JETS,Airlines,thematic,109.0049,110.3196,23.6761
2025-07-10,JETS,Airlines,thematic,109.9441,110.0795,25.4019
2025-07-11,JETS,Airlines,thematic,112.9253,110.4926,24.8267
2025-07-14,JETS,Airlines,thematic,112.8323,114.3294,25.0746
2025-07-15,JETS,Airlines,thematic,113.4147,117.8396,24.5688
2025-07-16,JETS,Airlines,thematic,112.2273,120.7343,24.7076
2025-07-17,JETS,Airlines,thematic,111.1805,116.0957,24.8961
2025-07-18,JETS,Airlines,thematic,110.6974,120.1145,24.787
2025-07-21,JETS,Airlines,thematic,110.8045,119.4799,24.8167
2025-07-22,JETS,Airlines,thematic,111.6525,120.2418,24.9457
2025-07-23,JETS,Airlines,thematic,111.9549,121.2818,25.3424
2025-07-24,JETS,Airlines,thematic,107.2653,112.5867,24.2216
2025-07-25,JETS,Airlines,thematic,108.5682,116.3722,24.3803
2025-07-28,JETS,Airlines,thematic,108.0269,112.5645,24.4795
2025-07-29,JETS,Airlines,thematic,106.8247,109.3529,24.053
2025-07-30,JETS,Airlines,thematic,105.7446,105.9215,23.8546
2025-07-31,JETS,Airlines,thematic,105.8099,101.9342,23.7554
2025-08-01,JETS,Airlines,thematic,100.6421,97.6498,22.9322
2025-08-04,JETS,Airlines,thematic,99.8481,92.4947,23.4083
2025-08-05,JETS,Airlines,thematic,100.5327,93.9471,23.3884
2025-08-06,JETS,Airlines,thematic,99.7222,92.5926,23.6265
2025-08-07,JETS,Airlines,thematic,96.3379,88.3794,23.3984
2025-08-08,JETS,Airlines,thematic,95.7471,87.0871,23.4876
2025-08-11,JETS,Airlines,thematic,95.2978,84.3901,23.319
2025-08-12,JETS,Airlines,thematic,99.3925,88.0887,25.025
2025-08-13,JETS,Airlines,thematic,103.2562,91.043,25.5011
2025-08-14,JETS,Airlines,thematic,103.0466,91.8195,25.1936
2025-08-15,JETS,Airlines,thematic,103.8984,93.4502,25.4515
2025-08-18,JETS,Airlines,thematic,104.1,94.0402,25.5011
2025-08-19,JETS,Airlines,thematic,105.3222,95.0523,25.521
2025-08-20,JETS,Airlines,thematic,104.9747,94.0191,25.0151
2025-08-21,JETS,Airlines,thematic,103.2305,92.2072,24.7374
2025-08-22,JETS,Airlines,thematic,107.0293,99.78,26.007
2025-08-25,JETS,Airlines,thematic,103.8226,95.6289,25.5706
2025-08-26,JETS,Airlines,thematic,105.2262,97.4074,26.0268
2025-08-27,JETS,Airlines,thematic,104.5442,97.8652,25.9177
2025-08-28,JETS,Airlines,thematic,104.8678,99.1709,26.0963
2025-08-29,JETS,Airlines,thematic,105.6726,99.8703,26.0963
2025-09-02,JETS,Airlines,thematic,106.7654,106.0842,26.0566
2025-09-03,JETS,Airlines,thematic,107.1299,107.2929,26.2252
2025-09-04,JETS,Airlines,thematic,104.7225,104.1676,25.759
2025-09-05,JETS,Airlines,thematic,103.7283,104.0172,25.9177
2025-09-08,JETS,Airlines,thematic,103.2565,107.1816,25.9177
2025-09-09,JETS,Airlines,thematic,101.652,106.1672,25.5606
2025-09-10,JETS,Airlines,thematic,105.1922,110.3826,25.7293
2025-09-11,JETS,Airlines,thematic,107.4592,108.116,26.1062
2025-09-12,JETS,Airlines,thematic,108.744,105.3147,25.7789
2025-09-15,JETS,Airlines,thematic,104.7582,101.661,25.5309
2025-09-16,JETS,Airlines,thematic,107.1047,103.086,25.4912
2025-09-17,JETS,Airlines,thematic,107.9972,103.7437,25.64
2025-09-18,JETS,Airlines,thematic,107.7904,102.3435,25.6995
2025-09-19,JETS,Airlines,thematic,105.7986,100.7849,25.5904
2025-09-22,JETS,Airlines,thematic,102.9955,99.7724,25.511
2025-09-23,JETS,Airlines,thematic,105.0853,98.1836,25.4615
2025-09-24,JETS,Airlines,thematic,103.2687,99.4665,25.1143
2025-09-25,JETS,Airlines,thematic,100.7108,95.7088,24.5588
2025-09-26,JETS,Airlines,thematic,101.0015,96.6113,24.7175
2025-09-29,JETS,Airlines,thematic,99.224,94.6182,24.8465
2025-09-30,JETS,Airlines,thematic,96.2355,91.0695,24.4497
2025-10-01,JETS,Airlines,thematic,94.8779,88.8658,24.3307
2025-10-02,JETS,Airlines,thematic,96.1807,89.7795,24.5588
2025-10-03,JETS,Airlines,thematic,96.4183,92.0703,24.7671
2025-10-06,JETS,Airlines,thematic,97.5544,94.048,24.9258
2025-10-07,JETS,Airlines,thematic,90.1746,87.3307,24.5588
2025-10-08,JETS,Airlines,thematic,91.9485,90.4542,24.7076
2025-10-09,JETS,Airlines,thematic,91.1841,86.6833,24.6283
2025-10-10,JETS,Airlines,thematic,92.8599,86.4141,24.0133
2025-10-13,JETS,Airlines,thematic,92.8295,85.3652,24.4299
2025-10-14,JETS,Airlines,thematic,95.743,91.3943,25.2036
2025-10-15,JETS,Airlines,thematic,96.1211,89.745,25.3226
2025-10-16,JETS,Airlines,thematic,94.6093,87.6035,24.7374
2025-10-17,JETS,Airlines,thematic,93.3021,86.5589,24.658
2025-10-20,JETS,Airlines,thematic,93.9925,88.8409,25.2829
2025-10-21,JETS,Airlines,thematic,98.839,95.9644,25.4019
2025-10-22,JETS,Airlines,thematic,97.5001,92.7818,24.9854
2025-10-23,JETS,Airlines,thematic,95.5506,92.5262,24.7374
2025-10-24,JETS,Airlines,thematic,98.5166,97.8213,25.3325
2025-10-27,JETS,Airlines,thematic,97.8236,96.8536,25.273
2025-10-28,JETS,Airlines,thematic,94.5398,95.2792,24.4795
2025-10-29,JETS,Airlines,thematic,95.6971,99.4405,24.3307
2025-10-30,JETS,Airlines,thematic,95.0964,100.2303,24.0431
2025-10-31,JETS,Airlines,thematic,95.9035,99.7118,24.4299
2025-11-03,JETS,Airlines,thematic,96.183,99.756,24.6084
2025-11-04,JETS,Airlines,thematic,94.9578,97.3383,23.7951
2025-11-05,JETS,Airlines,thematic,99.2823,110.1001,24.8663
2025-11-06,JETS,Airlines,thematic,99.3959,108.0996,24.4993
2025-11-07,JETS,Airlines,thematic,95.5582,104.797,25.0349
2025-11-10,JETS,Airlines,thematic,92.2824,99.3781,24.9358
2025-11-11,JETS,Airlines,thematic,92.3884,99.5248,24.7175
2025-11-12,JETS,Airlines,thematic,94.005,98.1847,25.4813
2025-11-13,JETS,Airlines,thematic,93.491,97.2638,24.9754
2025-11-14,JETS,Airlines,thematic,91.7827,97.0124,24.668
2025-11-17,JETS,Airlines,thematic,90.9326,97.4604,23.7951
2025-11-18,JETS,Airlines,thematic,93.0146,98.9596,23.9637
2025-11-19,JETS,Airlines,thematic,89.0794,90.1258,23.8546
2025-11-20,JETS,Airlines,thematic,90.188,92.5004,23.4876
2025-11-21,JETS,Airlines,thematic,91.1883,95.4346,24.3109
2025-11-24,JETS,Airlines,thematic,92.2947,93.6844,24.8068
2025-11-25,JETS,Airlines,thematic,93.6814,95.7657,25.5011
2025-11-26,JETS,Airlines,thematic,94.4627,99.9185,26.0467
2025-11-28,JETS,Airlines,thematic,93.5735,97.7809,26.0963
2025-12-01,JETS,Airlines,thematic,93.5118,98.3337,25.9871
2025-12-02,JETS,Airlines,thematic,97.4682,101.6315,26.4335
2025-12-03,JETS,Airlines,thematic,97.9551,101.8424,26.8997
2025-12-04,JETS,Airlines,thematic,97.3642,102.5342,26.6914
2025-12-05,JETS,Airlines,thematic,100.6735,101.4013,27.2072
2025-12-08,JETS,Airlines,thematic,100.605,101.2164,27.2072
2025-12-09,JETS,Airlines,thematic,100.2453,104.9049,27.2567
2025-12-10,JETS,Airlines,thematic,102.87,111.473,27.8122
2025-12-11,JETS,Airlines,thematic,104.9599,113.6073,28.0205
2025-12-12,JETS,Airlines,thematic,106.2322,113.007,28.0503
2025-12-15,JETS,Airlines,thematic,106.5034,113.9184,28.2784
2025-12-16,JETS,Airlines,thematic,107.9468,117.6113,28.5164
2025-12-17,JETS,Airlines,thematic,108.4703,119.2865,28.08
2025-12-18,JETS,Airlines,thematic,109.3846,117.5993,28.3081
2025-12-19,JETS,Airlines,thematic,108.779,122.1147,28.5065
2025-12-22,JETS,Airlines,thematic,110.9998,123.076,28.9628
2025-12-23,JETS,Airlines,thematic,110.4696,121.1444,28.447
2025-12-24,JETS,Airlines,thematic,110.3618,119.5754,28.54
2025-12-26,JETS,Airlines,thematic,109.6073,117.0001,28.41
2025-12-29,JETS,Airlines,thematic,110.7835,117.2775,28.05
2025-12-30,JETS,Airlines,thematic,112.0008,119.6929,28.09
2025-12-31,JETS,Airlines,thematic,111.8378,119.5975,28.07
2026-01-02,JETS,Airlines,thematic,111.5602,114.4581,28.29
2026-01-05,JETS,Airlines,thematic,113.324,115.6898,29.01
2026-01-06,JETS,Airlines,thematic,114.4633,117.562,29.15
2026-01-07,JETS,Airlines,thematic,114.3499,113.585,29.03
2026-01-08,JETS,Airlines,thematic,114.2794,113.5921,29.0
2026-01-09,JETS,Airlines,thematic,115.125,114.8433,29.47
2026-01-12,JETS,Airlines,thematic,113.8617,110.6851,29.25
2026-01-13,JETS,Airlines,thematic,108.6022,103.4702,28.76
2026-01-14,JETS,Airlines,thematic,107.7422,101.4214,28.4
2026-01-15,JETS,Airlines,thematic,111.7427,104.9194,29.05
2026-01-16,JETS,Airlines,thematic,112.6778,104.3827,29.01
2026-01-20,JETS,Airlines,thematic,110.491,101.8629,28.28
2026-01-21,JETS,Airlines,thematic,111.2926,101.7443,28.95
2026-01-22,JETS,Airlines,thematic,111.7043,102.6892,28.88
2026-01-23,JETS,Airlines,thematic,112.1949,101.0767,28.56
2026-01-26,JETS,Airlines,thematic,108.9729,98.6451,28.32
2026-01-27,JETS,Airlines,thematic,108.2916,98.1241,27.86
2026-01-28,JETS,Airlines,thematic,111.426,101.6593,27.69
2026-01-29,JETS,Airlines,thematic,115.3471,104.1194,28.42
2026-01-30,JETS,Airlines,thematic,113.8737,101.6722,27.95
2026-02-02,JETS,Airlines,thematic,115.8049,103.5472,28.93
2026-02-03,JETS,Airlines,thematic,117.8491,105.6372,29.35
2026-02-04,JETS,Airlines,thematic,122.9155,108.4638,29.81
2026-02-05,JETS,Airlines,thematic,118.1575,103.2274,29.47
2026-02-06,JETS,Airlines,thematic,123.0831,107.6372,31.16
2026-02-09,JETS,Airlines,thematic,119.3351,104.424,30.99
2026-02-10,JETS,Airlines,thematic,121.5681,105.5966,30.88
2026-02-11,JETS,Airlines,thematic,118.9291,104.4505,29.87
2026-02-12,JETS,Airlines,thematic,115.1204,106.0019,29.33
2026-02-13,JETS,Airlines,thematic,115.5398,107.2373,29.36
2026-02-17,JETS,Airlines,thematic,119.994,107.3842,30.17
2026-02-18,JETS,Airlines,thematic,123.1473,109.2915,30.3
2026-02-19,JETS,Airlines,thematic,116.7597,105.6735,29.1
2026-02-20,JETS,Airlines,thematic,118.3879,106.3753,29.47
2026-02-23,JETS,Airlines,thematic,115.7296,103.6035,28.51
2026-02-24,JETS,Airlines,thematic,113.3285,101.0104,28.82
2026-02-25,JETS,Airlines,thematic,112.1035,102.8728,28.91
2026-02-26,JETS,Airlines,thematic,113.4486,104.7621,29.63
2026-02-27,JETS,Airlines,thematic,107.9035,96.8387,28.45
2026-03-02,JETS,Airlines,thematic,105.3717,91.3519,27.7
2026-03-03,JETS,Airlines,thematic,105.2319,92.411,27.43
2026-03-04,JETS,Airlines,thematic,102.5078,88.5177,27.32
2026-03-05,JETS,Airlines,thematic,97.0333,82.3369,26.08
2026-03-06,JETS,Airlines,thematic,96.3861,78.4165,25.35
2026-03-09,JETS,Airlines,thematic,95.4718,80.8004,25.77
2026-03-10,JETS,Airlines,thematic,93.7844,76.196,25.35
2026-03-11,JETS,Airlines,thematic,93.1702,78.0744,25.22
2026-03-12,JETS,Airlines,thematic,89.6316,73.7296,24.22
2026-03-13,JETS,Airlines,thematic,89.0504,74.8769,24.05
2026-03-16,JETS,Airlines,thematic,89.0327,77.3388,24.58
2026-03-17,JETS,Airlines,thematic,89.7029,77.6381,25.07
2026-03-18,JETS,Airlines,thematic,88.2439,73.5403,24.59
2026-03-19,JETS,Airlines,thematic,89.2096,72.4414,24.69
2026-03-20,JETS,Airlines,thematic,88.2574,75.5889,24.09
2026-03-23,JETS,Airlines,thematic,90.5704,76.5031,24.93
2026-03-24,JETS,Airlines,thematic,89.64,77.4564,24.83
2026-03-25,JETS,Airlines,thematic,92.9001,81.9742,25.3
2026-03-26,JETS,Airlines,thematic,93.5283,83.4303,25.01
2026-03-27,JETS,Airlines,thematic,92.2136,81.2822,24.13
2026-03-30,JETS,Airlines,thematic,91.4803,84.7797,23.64
