rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
9,0,FDR.AX,Finder Energy Holdings Limited,Energy minerals,Integrated oil,small,0.57,100.0,-0.0256,0.027,0.5496,STRONG_DOWN,208.11,882.76,834.43,-44.63,40.08,85.17,0.6623,LOW,-,0.603,0.515,0.3335,1,415.4158,LEADER,88.1469
13,0,D3E.AX,D3 Energy Limited,Energy minerals,Integrated oil,small,0.47,98.95,0.0,0.2368,0.4824,STRONG_DOWN,9.3,683.33,100.0,-55.08,39.29,96.78,2.613,HIGH,-,0.42,0.3847,0.3586,1,277.4144,LEADER,78.7645
52,4,MAH.AX,Macmahon Holdings Limited,Energy minerals,Coal,mid,0.7,93.68,0.0929,-0.1064,0.0265,FLAT,65.21,174.13,251.1,-22.01,44.44,54.88,1.2577,MED,-,0.6695,0.6804,0.4969,1,141.0007,LEADER,38.8176
62,-5,WDS.AX,Woodside Energy Group Ltd,Energy minerals,Oil & gas production,large,34.73,81.05,0.1046,0.2865,0.5191,STRONG_DOWN,56.1,58.88,31.85,-19.57,56.75,29.7,1.8862,HIGH,-,30.9091,27.1107,24.5956,1,112.4982,LEADER,36.0268
66,3,WHC.AX,Whitehaven Coal Limited,Energy minerals,Coal,large,9.31,84.21,0.064,0.1785,0.1553,FLAT,41.35,74.22,47.86,-22.46,52.38,39.51,2.1105,HIGH,-,8.6615,8.7053,7.2102,1,98.399,LEADER,35.3856
87,2,EMP.AX,Emperor Energy Ltd,Energy minerals,Oil & gas production,small,0.1,97.89,-0.2308,-0.2857,-0.0164,FLAT,66.67,233.33,566.67,-31.03,36.51,96.72,1.8487,HIGH,-,0.131,0.1209,0.0745,1,88.079,LEADER,30.8858
120,-11,YAL.AX,Yancoal Australia Ltd.,Energy minerals,Coal,large,8.3,83.16,0.1219,0.3786,0.657,STRONG_DOWN,56.82,68.99,73.54,-27.68,53.57,54.1,1.1025,MED,-,7.0349,6.2694,5.7033,1,68.317,LEADER,27.2103
128,63,NHC.AX,New Hope Corporation Limited,Energy minerals,Coal,mid,5.84,82.11,0.1124,0.1918,0.4299,STRONG_DOWN,48.98,59.81,54.4,-14.73,52.78,37.28,2.2294,HIGH,-,5.166,4.8366,4.2339,1,84.6786,LEADER,26.1404
149,-17,EXR.AX,Elixir Energy Limited,Energy minerals,Oil & gas production,small,0.085,96.84,-0.0761,0.0241,0.2349,STRONG_DOWN,73.47,193.1,21.43,-31.03,36.51,79.0,0.4864,LOW,-,0.0856,0.0847,0.054,1,89.2431,LEADER,24.416
157,-7,ALD.AX,Ampol Limited,Energy minerals,Oil refining/Marketing,large,33.83,75.79,0.0733,0.2029,0.0413,FLAT,15.65,45.99,-11.43,-15.4,53.17,34.08,1.2815,MED,-,30.4893,29.3945,28.8779,1,71.755,LEADER,23.7425
164,6,JAL.AX,Jameson Resources Limited,Energy minerals,Coal,small,0.07,85.26,0.0,0.0,-0.0909,UP,-36.36,89.19,218.18,-52.0,13.49,18.35,0.0,LOW,-,0.0701,0.0712,0.0809,0,65.5674,LAGGARD,23.5893
201,-44,STO.AX,Santos Limited,Energy minerals,Oil & gas production,large,7.84,62.11,0.009,0.1512,0.2877,STRONG_DOWN,18.46,25.64,14.07,-24.97,51.98,31.23,2.5887,HIGH,-,7.4665,6.9052,6.8438,1,42.6677,CONTENDER,21.8747
224,255,CKA.AX,Cokal Limited,Energy minerals,Coal,small,0.069,91.58,0.0455,-0.0143,0.1163,FLAT,115.62,115.62,-31.0,-33.33,42.86,93.73,1.2027,MED,-,0.0665,0.0711,0.0476,1,52.8719,LEADER,20.9631
240,38,VSR.AX,Voltaic Strategic Resources Limited,Energy minerals,Integrated oil,small,0.034,92.63,-0.1905,-0.3929,-0.3568,FLAT,41.67,161.54,100.0,-47.69,30.16,108.97,0.0137,LOW,-,0.0458,0.0502,0.033,1,44.7096,LEADER,20.0522
251,16,XST.AX,Xstate Resources Limited,Energy minerals,Integrated oil,small,0.018,87.37,-0.1,-0.1,0.0251,DOWN,-18.18,100.0,0.0,-69.64,15.48,74.29,1.151,MED,-,0.0199,0.0202,0.0197,0,20.8373,LAGGARD,19.8977
255,159,ORG.AX,Origin Energy Limited,Energy minerals,Oil & gas production,large,12.48,58.95,0.0621,0.0566,0.1007,FLAT,0.2,23.84,52.31,-15.36,54.37,22.78,1.2715,MED,-,11.8443,11.4861,11.5263,1,56.9009,CONTENDER,19.8422
271,-37,PVE.AX,Po Valley Energy Limited,Energy minerals,Oil & gas production,small,0.064,80.0,-0.0448,0.0562,0.0054,FLAT,43.17,57.14,114.76,-33.33,35.71,52.69,2.4663,HIGH,-,0.0661,0.0628,0.0548,1,38.7256,LEADER,19.3565
292,57,VEA.AX,Viva Energy Group Ltd.,Energy minerals,Oil refining/Marketing,mid,2.45,74.74,0.1611,0.3362,0.1618,FLAT,35.8,42.3,-27.47,-25.18,46.83,58.35,2.7525,HIGH,-,2.0352,1.9162,1.9623,1,33.9456,CONTENDER,18.6729
295,-29,CRN.AX,Coronado Global Resources Inc. Shs Chess Depository Interests Repr 10 Sh,Energy minerals,Coal,mid,0.285,28.42,-0.0806,-0.0952,-0.1732,STRONG_UP,1.79,-19.72,-76.29,-70.42,43.25,92.21,0.3485,LOW,EARLY,0.3205,0.3599,0.2985,0,-9.2486,WEAK,18.6285
