rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
30,1,EDU.AX,EDU Holdings Limited,Commercial services,Miscellaneous commercial services,small,0.76,100.0,-0.0065,-0.0951,0.2903,FLAT,37.76,476.68,715.5,-35.05,47.04,75.9,0.3592,LOW,-,0.835,0.7574,0.6661,1,295.4257,LEADER,64.325
56,-11,QFE.AX,QuickFee Ltd.,Commercial services,Miscellaneous commercial services,small,0.0695,96.15,-0.0071,-0.1035,0.0965,FLAT,64.74,295.38,132.58,-22.22,28.85,40.07,0.19,LOW,-,0.0749,0.0758,0.0547,1,212.6691,LEADER,46.2337
80,58,ECT.AX,Environmental Clean Technologies Limited,Commercial services,Miscellaneous commercial services,small,0.145,98.08,0.3182,0.1264,0.2893,FLAT,45.0,383.35,141.67,-60.53,29.25,134.71,1.6488,HIGH,-,0.1287,0.1115,0.1131,1,83.2379,LEADER,36.8952
155,-19,BXN.AX,Bioxyne Limited,Commercial services,Miscellaneous commercial services,small,0.072,92.31,0.2,0.136,0.681,FLAT,84.62,200.0,1100.0,-43.1,38.34,86.82,0.9044,LOW,-,0.0661,0.0607,0.047,1,88.3207,LEADER,27.2824
173,4,IS3.AX,I Synergy Group Ltd.,Commercial services,Advertising/Marketing services,small,0.01,94.23,0.0,0.011,0.081,STRONG_DOWN,0.0,250.02,100.0,-80.0,20.16,97.83,0.0,LOW,-,0.01,0.0095,0.0125,0,51.5215,LAGGARD,25.5515
188,0,CCL.AX,Cuscal Limited,Commercial services,Miscellaneous commercial services,small,4.69,86.54,0.0,0.125,0.2518,STRONG_DOWN,15.37,81.0,108.43,-15.41,50.2,37.2,0.8971,LOW,-,4.704,4.2888,3.9568,1,109.311,LEADER,24.7509
195,21,SIQ.AX,Smartgroup Corporation Ltd,Commercial services,Miscellaneous commercial services,small,11.02,82.69,0.1188,0.3014,0.4238,STRONG_DOWN,38.16,49.86,46.88,-16.65,53.75,32.73,1.8443,HIGH,-,9.223,8.5571,8.2024,1,81.8875,LEADER,24.3081
278,-85,XYZ.AX,"Block, Inc. Shs Chess Depository Interests Repr 1 Sh",Commercial services,Miscellaneous commercial services,large,103.51,71.15,0.0296,0.2045,0.3645,STRONG_DOWN,8.82,29.06,-22.93,-45.27,52.17,73.12,0.5054,LOW,-,98.6875,92.1728,101.1697,1,20.7373,CONTENDER,21.4348
304,130,CGS.AX,Cogstate Ltd,Commercial services,Miscellaneous commercial services,small,2.5,90.38,0.0776,0.1172,0.2384,STRONG_DOWN,-7.41,88.66,104.7,-29.45,47.04,57.61,0.3056,LOW,-,2.418,2.2856,2.2221,1,72.3959,LEADER,20.7017
336,27,ALQ.AX,ALS Ltd.,Commercial services,Miscellaneous commercial services,large,22.19,67.31,0.0311,0.0196,-0.0117,STRONG_UP,2.85,27.81,74.69,-25.96,54.15,37.03,,LOW,-,21.8545,21.9658,21.4573,1,40.6669,CONTENDER,19.8147
613,300,MXO.AX,Motio Limited,Commercial services,Advertising/Marketing services,small,0.049,80.77,0.0208,0.011,0.0418,FLAT,-5.77,48.48,157.89,-30.65,31.62,68.04,4.1382,HIGH,-,0.0495,0.0485,0.052,0,22.5322,LAGGARD,14.0382
616,53,GSS.AX,Genetic Signatures Ltd.,Commercial services,Miscellaneous commercial services,small,0.08,0.0,-0.0244,-0.0421,-0.3591,STRONG_UP,-72.88,-86.67,-89.33,-87.5,26.09,191.71,0.5342,LOW,-,0.1156,0.0978,0.2161,0,-11.7946,WEAK,13.9998
