rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
91,12,DBI.AX,Dalrymple Bay Infrastructure Ltd.,Distribution services,Wholesale distributors,mid,5.89,95.83,0.0247,0.0955,0.3552,STRONG_DOWN,25.05,63.64,129.29,-15.87,53.75,24.4,0.5415,LOW,-,5.5493,5.3462,4.7341,1,140.1926,LEADER,31.9574
171,-40,RDX.AX,Redox Limited,Distribution services,Wholesale distributors,small,3.7,100.0,0.0521,0.1098,0.3472,STRONG_DOWN,32.89,82.63,32.67,-19.57,47.83,38.88,0.8816,LOW,-,3.236,3.2828,2.9668,1,101.6453,LEADER,24.3467
233,185,IMD.AX,Imdex Ltd,Distribution services,Wholesale distributors,mid,4.02,87.5,0.0046,-0.0373,0.1714,FLAT,24.96,45.11,79.54,-23.08,53.36,53.22,1.5012,HIGH,-,4.0045,4.0122,3.6793,1,45.2305,LEADER,21.3776
457,-12,AVM.AX,Advance Metals Limited,Distribution services,Wholesale distributors,small,0.068,83.33,-0.066,-0.3947,-0.2358,FLAT,-45.6,38.78,183.33,-65.95,39.53,106.44,0.3464,LOW,-,0.0767,0.0874,0.1051,0,14.4006,LAGGARD,16.4584
603,73,SGLLV.AX,Ricegrowers Ltd. Class B,Distribution services,Wholesale distributors,small,13.0,75.0,0.0059,0.0229,0.1994,STRONG_DOWN,-18.61,25.19,111.58,-35.38,50.2,33.49,0.59,LOW,-,12.289,12.7658,14.9273,0,37.7538,LAGGARD,14.1566
679,291,HT8.AX,Harris Technology Group Limited,Distribution services,Electronics distributors,small,0.015,91.67,-0.0105,0.3279,0.5095,STRONG_DOWN,36.36,50.0,114.29,-41.18,11.46,65.28,5.4231,HIGH,-,0.0139,0.012,0.011,1,8.7776,LEADER,13.3535
684,38,MGH.AX,MAAS Group Holdings Ltd.,Distribution services,Wholesale distributors,small,5.29,79.17,-0.0161,0.0595,0.2231,STRONG_DOWN,20.64,26.48,30.43,-30.26,50.59,41.1,0.4222,LOW,-,5.06,4.7498,4.6893,1,32.5906,LEADER,13.2888
856,-14,PFM.AX,Platformo Ltd,Distribution services,Electronics distributors,small,0.026,4.17,-0.0105,-0.2036,-0.1798,FLAT,-7.14,-71.11,-82.67,-78.89,4.74,32.43,0.0,LOW,-,0.0288,0.0304,0.0331,0,-10.3937,WEAK,11.7411
886,-285,REH.AX,Reece Limited,Distribution services,Wholesale distributors,mid,15.69,66.67,0.1246,0.1834,0.2305,STRONG_DOWN,30.05,-3.74,-39.48,-41.36,47.43,37.9,0.7379,LOW,-,13.972,13.7082,12.974,1,-4.6837,CONTENDER,11.4876
977,43,NX1.AX,Nexalis Therapeutics Limited,Distribution services,Medical distributors,small,0.02,37.5,0.1714,-0.1332,-0.0716,FLAT,-23.08,-42.86,-33.33,-66.67,21.34,115.82,0.9504,LOW,-,0.0217,0.0212,0.026,0,-7.8965,WEAK,10.842
1021,-302,NTD.AX,NTAW Holdings Limited.,Distribution services,Wholesale distributors,small,0.21,70.83,0.045,0.1309,0.4186,STRONG_DOWN,-25.0,1.2,-52.27,-54.93,23.72,102.53,0.875,LOW,-,0.1885,0.1871,0.2463,0,0.2787,LAGGARD,10.5303
1105,25,EZZ.AX,EZZ Life Science Holdings Ltd.,Distribution services,Medical distributors,small,0.54,8.33,-0.0462,-0.2116,-0.3932,STRONG_UP,-64.71,-69.32,-53.76,-83.9,39.92,83.38,0.0625,LOW,-,0.5811,0.6744,1.5856,0,-33.1893,WEAK,9.8376
1144,-35,WRX.AX,Western Ridge Resources Limited,Distribution services,Wholesale distributors,small,0.024,45.83,-0.1533,-0.2923,-0.274,FLAT,-33.33,-27.27,-91.72,-58.93,35.18,103.02,0.5942,LOW,-,0.0278,0.0318,0.0371,0,-9.3133,WEAK,9.5244
1172,19,SPA.AX,SPACETALK Limited,Distribution services,Wholesale distributors,small,0.084,33.33,0.032,-0.004,0.3126,FLAT,-26.96,-45.81,-49.25,-67.78,27.67,73.77,0.1173,LOW,-,0.0806,0.075,0.1062,0,-17.1813,WEAK,9.3418
1215,30,RPM.AX,RPM Automotive Group Ltd.,Distribution services,Wholesale distributors,small,0.018,12.5,-0.0105,-0.2597,-0.2798,STRONG_UP,-65.38,-68.42,-71.43,-74.29,26.48,64.92,0.5542,LOW,-,0.0192,0.0227,0.0463,0,-27.908,WEAK,9.0158
1287,-31,AMO.AX,Ambertech Limited,Distribution services,Electronics distributors,small,0.1,41.67,-0.0581,-0.0899,-0.2083,STRONG_UP,-33.33,-31.16,-51.97,-49.4,15.42,51.09,0.148,LOW,-,0.105,0.1118,0.1463,0,-9.4045,WEAK,8.4259
1360,-102,BAP.AX,Bapcor Ltd,Distribution services,Wholesale distributors,small,0.44,0.0,0.0426,0.0119,-0.2457,STRONG_UP,-75.82,-90.88,,-93.05,39.53,67.72,0.5954,LOW,-,0.411,0.5207,1.7629,0,-53.0486,WEAK,7.6789
1374,-348,MTS.AX,Metcash Limited,Distribution services,Food distributors,mid,3.21,58.33,0.0509,0.0673,0.2267,STRONG_DOWN,-1.4,-9.57,-6.28,-35.73,43.48,28.52,0.618,LOW,SHIFT,3.041,2.9458,3.3424,0,-14.5905,LAGGARD,7.5276
1383,25,BUB.AX,Bubs Australia Ltd.,Distribution services,Food distributors,small,0.084,29.17,-0.045,-0.1938,-0.2226,STRONG_UP,-42.07,-47.5,-40.0,-55.14,26.88,47.19,2.5745,HIGH,-,0.0907,0.0983,0.1283,0,-27.0566,WEAK,7.4568
1489,40,CYG.AX,Coventry Group Limited,Distribution services,Wholesale distributors,small,0.305,20.83,0.0652,-0.218,-0.205,FLAT,-46.02,-60.9,,-65.87,28.46,47.36,1.5423,HIGH,-,0.3249,0.366,0.5078,0,-36.595,WEAK,6.3939
1501,-133,PGC.AX,Paragon Care Limited,Distribution services,Medical distributors,small,0.15,16.67,-0.1014,-0.0078,-0.0624,FLAT,-37.5,-61.54,-62.03,-65.85,32.81,64.74,0.7064,LOW,-,0.15,0.1575,0.2294,0,-31.1875,WEAK,6.1631
