rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
23,2,AFA.AX,ASF Group Limited,Finance,Financial conglomerates,small,0.062,100.0,0.0164,-0.0894,-0.0289,FLAT,8.77,933.33,55.0,-88.57,18.18,74.66,0.0,LOW,-,0.0584,0.0587,0.0563,1,227.2703,LEADER,63.0749
31,0,AEG.AX,Aland Equity Group Limited,Finance,Investment managers,small,0.099,99.35,-0.1,1.1653,1.9737,STRONG_DOWN,,661.54,661.54,-16.67,44.44,140.21,2.4668,HIGH,-,0.0823,0.0537,,0,209.6767,LAGGARD,54.2816
46,-3,NSR.AX,National Storage REIT,Finance,Real estate investment trusts,mid,2.79,84.97,0.0,0.0132,0.0765,STRONG_DOWN,25.61,24.8,37.83,-11.46,33.47,3.63,0.0,LOW,-,2.79,2.7794,2.5686,1,228.6664,LEADER,46.1741
55,4,IFL.AX,Insignia Financial Ltd,Finance,Investment managers,mid,4.79,90.2,0.0,0.0216,0.0943,STRONG_DOWN,6.21,42.56,102.97,-5.76,40.17,7.87,0.0,LOW,-,4.78,4.7184,4.5764,1,217.232,LEADER,42.7953
89,7,OKJ.AX,Oakajee Corporation Ltd,Finance,Financial conglomerates,small,0.068,98.69,0.0,0.2274,0.1413,FLAT,51.11,353.33,353.33,-36.21,16.6,46.27,,LOW,-,0.0648,0.0621,0.0556,1,126.7632,LEADER,33.433
175,-64,TWR.AX,Tower Limited,Finance,Property/Casualty insurance,small,1.76,92.16,0.0057,0.1063,0.2048,STRONG_DOWN,13.76,47.71,2592.27,-13.33,45.45,18.98,0.697,LOW,-,1.6952,1.6171,1.5458,1,114.2502,LEADER,25.2041
195,154,EZL.AX,Euroz Hartleys Group Limited,Finance,Investment banks/Brokers,small,1.19,96.73,0.0769,-0.0165,-0.0182,STRONG_UP,20.76,75.1,85.99,-23.26,44.66,44.72,1.2831,MED,-,1.1395,1.1893,1.0931,1,75.0004,LEADER,24.3337
216,31,RG1.AX,Regal Partners Global Investments Limited,Finance,Investment managers,small,2.26,92.81,-0.0131,-0.0221,0.0446,FLAT,17.09,48.84,31.0,-19.19,50.99,31.71,1.3611,MED,-,2.2725,2.2321,2.0579,1,78.5407,LEADER,23.1076
226,109,RYD.AX,Ryder Capital Ltd.,Finance,Financial conglomerates,small,1.875,93.46,0.0,-0.0011,-0.0121,STRONG_UP,12.4,51.64,90.89,-11.79,42.69,27.8,1.3897,MED,-,1.8822,1.8957,1.7695,1,79.2926,LEADER,22.7192
240,52,ZIP.AX,Zip Co Ltd.,Finance,Finance/Rental/Leasing,mid,2.25,64.71,-0.0779,-0.1158,-0.1428,STRONG_UP,-28.34,10.84,78.57,-69.96,47.04,115.23,0.3568,LOW,-,2.446,2.0245,3.0795,0,4.4241,LAGGARD,22.2127
250,24,ANZ.AX,ANZ Group Holdings Limited,Finance,Major banks,large,35.52,86.27,0.0275,-0.0131,-0.0143,STRONG_UP,0.44,29.11,39.17,-13.5,55.34,22.18,0.8216,LOW,-,35.4109,36.0433,34.8491,1,72.6404,LEADER,21.891
288,122,CGF.AX,Challenger Limited,Finance,Life/Health insurance,mid,9.37,88.24,0.0528,0.13,0.1327,STRONG_DOWN,6.84,35.65,59.11,-21.49,52.57,32.7,1.1851,MED,-,8.7525,8.333,8.6047,1,57.3138,LEADER,20.3429
330,-50,NGI.AX,Navigator Global Investments Ltd,Finance,Investment managers,small,2.53,91.5,-0.0117,0.0333,-0.1029,FLAT,-15.95,44.04,48.34,-38.46,48.62,43.46,0.6688,LOW,-,2.5299,2.3006,2.5108,1,49.2706,LEADER,18.9346
336,88,AMP.AX,AMP Limited,Finance,Investment managers,mid,1.595,83.01,0.0459,0.0982,0.2229,STRONG_DOWN,-2.44,23.63,53.01,-38.33,47.83,31.95,0.5632,LOW,-,1.4925,1.3721,1.5899,1,35.3691,LEADER,18.7252
375,6,L1G.AX,L1 Group Limited,Finance,Investment managers,mid,1.135,94.77,-0.0422,0.0132,0.0158,STRONG_DOWN,6.97,65.88,65.88,-26.77,45.51,58.41,0.9659,LOW,-,1.1657,1.1331,,0,51.3309,LAGGARD,17.9201
402,-27,APZ.AX,Aspen Group Limited,Finance,Real estate investment trusts,small,4.74,89.54,-0.0021,-0.0025,-0.0629,STRONG_UP,-8.29,41.32,202.71,-30.17,50.2,42.5,0.3983,LOW,-,4.784,4.8978,4.9887,0,48.8109,LAGGARD,17.3288
419,51,FSA.AX,FSA Group Limited,Finance,Finance/Rental/Leasing,small,1.22,94.12,0.0472,0.0427,0.0428,FLAT,3.12,60.23,56.12,-15.98,33.6,33.2,0.4155,LOW,-,1.1652,1.1646,1.1552,1,60.959,LEADER,16.9624
428,-70,BFL.AX,BSP Financial Group Ltd.,Finance,Major banks,mid,8.3,69.93,0.0073,0.0192,0.0798,STRONG_DOWN,11.34,16.71,47.84,-22.59,47.04,15.24,0.1499,LOW,-,8.3245,8.163,7.887,1,51.582,CONTENDER,16.6763
442,0,SOL.AX,Washington H. Soul Pattinson and Company Limited,Finance,Financial conglomerates,large,42.61,69.28,0.0005,0.02,0.1962,STRONG_DOWN,18.31,16.3,39.55,-21.07,52.96,20.63,0.7854,LOW,-,42.4665,40.999,38.9223,1,41.8468,CONTENDER,16.45
448,338,LFG.AX,Liberty Financial Group Ltd,Finance,Investment managers,small,3.2,71.24,-0.0184,-0.0495,-0.0832,STRONG_UP,-17.66,17.56,3.39,-28.35,45.06,25.39,4.1411,HIGH,-,3.3345,3.4273,3.8285,0,31.1725,LAGGARD,16.3352
469,-33,EHL.AX,Emeco Holdings Limited,Finance,Finance/Rental/Leasing,small,1.045,88.89,-0.0048,-0.1519,-0.22,STRONG_UP,-14.69,39.33,43.15,-30.69,44.66,43.61,0.5373,LOW,-,1.1135,1.1836,1.2098,0,40.2804,LAGGARD,15.8182
471,57,WBC.AX,Westpac Banking Corporation,Finance,Major banks,large,36.39,79.74,0.0231,-0.0658,-0.031,FLAT,-4.9,20.13,47.21,-15.53,54.15,23.97,0.9034,LOW,EARLY,37.3007,38.8886,37.9652,0,45.4764,LAGGARD,15.7717
