rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
3,0,SRL.AX,Sunrise Energy Metals Limited,Producer manufacturing,Industrial machinery,mid,7.35,100.0,-0.2415,-0.1698,0.1721,STRONG_DOWN,62.97,2840.0,1135.29,-42.25,49.6,122.88,4.611,HIGH,-,8.5545,9.2538,5.0136,1,1146.3542,LEADER,281.382
32,9,MPW.AX,Metal Powder Works Limited,Producer manufacturing,Industrial machinery,small,1.89,95.24,-0.0308,-0.1227,-0.0358,FLAT,-60.79,350.0,421.38,-71.96,48.02,83.35,0.468,LOW,-,2.2797,2.4793,2.4744,0,201.6437,LAGGARD,52.6552
92,-5,T3D.AX,333D Limited,Producer manufacturing,Industrial machinery,small,0.03,97.62,0.0075,0.0804,-0.184,FLAT,-77.78,500.0,400.0,-90.0,17.86,131.02,0.0021,LOW,-,0.0288,0.0357,0.0486,0,68.1575,LAGGARD,32.1862
113,-7,KOV.AX,Korvest Ltd.,Producer manufacturing,Metal fabrication,small,15.05,80.95,0.0162,0.1113,0.1632,STRONG_DOWN,16.69,68.52,97.43,-8.72,53.57,25.95,0.5869,LOW,-,15.4735,15.1536,13.1767,1,141.4555,LEADER,29.2175
165,18,AHL.AX,Adrad Holdings Limited,Producer manufacturing,Auto parts: OEM,small,1.1,88.1,0.0254,0.2045,0.2126,STRONG_DOWN,39.34,92.51,33.16,-19.51,35.71,35.01,1.0546,MED,-,1.0494,0.9995,0.8324,1,94.3643,LEADER,25.264
205,-42,MYG.AX,Mayfield Group Holdings Limited,Producer manufacturing,Electrical products,small,1.98,90.48,0.0523,-0.1218,-0.2244,STRONG_UP,42.65,108.89,253.62,-43.45,43.65,77.58,0.8459,LOW,-,2.2979,2.634,1.9129,1,61.2647,LEADER,23.0621
294,141,ASB.AX,Austal Limited,Producer manufacturing,Trucks/Construction/Farm machinery,mid,4.67,57.14,-0.0291,-0.1285,-0.2049,STRONG_UP,-36.55,9.62,116.2,-46.69,49.21,88.82,1.7871,HIGH,EARLY,5.025,6.2658,6.6758,0,5.3323,LAGGARD,19.5215
303,24,CCE.AX,Carnegie Clean Energy Ltd,Producer manufacturing,Electrical products,small,0.066,83.33,-0.0149,0.3008,0.0635,FLAT,-37.14,78.38,32.0,-71.58,35.32,115.72,0.172,LOW,-,0.06,0.065,0.069,0,23.9226,LAGGARD,19.2905
309,-204,EDE.AX,Eden Innovations Ltd,Producer manufacturing,Trucks/Construction/Farm machinery,small,0.115,92.86,-0.2069,-0.2948,1.8016,FLAT,238.24,187.5,187.5,-63.33,25.79,202.07,0.5271,LOW,-,0.1525,0.1366,0.0652,1,23.9304,LEADER,19.1855
418,11,CXL.AX,Calix Ltd.,Producer manufacturing,Industrial machinery,small,0.565,76.19,-0.1172,-0.3317,0.15,FLAT,37.8,48.68,-63.9,-66.76,45.24,153.75,0.3626,LOW,-,0.823,1.1853,0.6697,0,14.325,LAGGARD,16.5491
424,337,BSL.AX,Bluescope Steel Limited,Producer manufacturing,Metal fabrication,large,27.3,64.29,0.0373,0.1092,0.2686,STRONG_DOWN,27.94,30.69,30.92,-19.09,47.62,48.81,1.5858,HIGH,-,27.1015,28.1637,23.4411,1,29.9447,CONTENDER,16.5107
452,333,PWH.AX,PWR Holdings Ltd.,Producer manufacturing,Auto parts: OEM,mid,9.43,66.67,0.0449,0.1333,0.3433,STRONG_DOWN,14.79,35.07,-17.75,-16.42,53.97,46.07,1.7737,HIGH,-,9.6036,9.4024,8.19,1,41.0797,CONTENDER,16.1208
518,-215,SGI.AX,Stealth Group holdings Ltd.,Producer manufacturing,Miscellaneous manufacturing,small,1.0,71.43,0.0075,-0.0976,-0.184,STRONG_UP,34.3,43.83,284.92,-37.22,40.87,60.6,0.3053,LOW,-,1.0707,1.2433,0.9572,1,29.5585,CONTENDER,15.1815
533,36,EVZ.AX,EVZ Limited,Producer manufacturing,Industrial machinery,small,0.305,85.71,0.0241,0.1595,0.3895,STRONG_DOWN,74.29,90.63,90.63,-18.75,21.43,51.22,1.9122,HIGH,-,0.2896,0.2678,0.2062,1,37.9167,LEADER,14.9868
550,-59,FGR.AX,First Graphene Ltd,Producer manufacturing,Electrical products,small,0.066,73.81,-0.0294,-0.0549,0.02,FLAT,1.54,46.67,17.86,-46.67,39.68,82.65,0.3351,LOW,-,0.0726,0.0793,0.064,1,22.4045,CONTENDER,14.7371
570,-99,14D.AX,1414 Degrees Ltd.,Producer manufacturing,Building products,small,0.019,45.24,0.1251,-0.0437,0.0102,FLAT,-64.81,-9.52,-67.24,-79.27,26.59,136.22,0.0551,LOW,-,0.0197,0.0234,0.0266,0,-1.859,WEAK,14.5033
593,-34,AL3.AX,AML3D Ltd,Producer manufacturing,Industrial machinery,small,0.165,59.52,0.2297,0.1741,0.0947,STRONG_UP,-38.89,17.86,139.13,-58.46,36.51,88.44,0.9551,LOW,-,0.1533,0.1665,0.2078,0,7.3718,LAGGARD,14.214
707,-6,RAN.AX,Range International Limited,Producer manufacturing,Miscellaneous manufacturing,small,0.003,47.62,0.0075,-0.2698,0.0635,FLAT,-14.29,0.0,-50.0,-66.67,10.32,233.22,0.0,LOW,-,0.0033,0.0034,0.0029,1,0.0,LAGGARD,12.9506
812,-129,FBR.AX,FBR Limited,Producer manufacturing,Industrial machinery,small,0.004,0.0,0.0075,0.0318,0.2063,STRONG_DOWN,-20.0,-76.47,-81.82,-82.35,25.0,265.42,0.1837,LOW,-,0.0042,0.004,0.0045,0,-7.2028,WEAK,12.1262
