rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
132,0,APE.AX,Eagers Automotive Limited,Retail trade,Specialty stores,mid,23.69,97.06,0.0798,0.1784,0.168,FLAT,-28.26,62.64,90.94,-40.79,52.8,44.14,1.4159,MED,SHIFT,21.638,23.5862,24.7371,0,74.9313,LAGGARD,29.943
225,0,ASG.AX,Autosports Group Ltd,Retail trade,Specialty stores,small,2.5,94.12,0.0447,-0.0307,-0.1737,STRONG_UP,-24.31,49.39,5.5,-49.78,49.6,57.94,5.3098,HIGH,-,2.4815,3.0638,3.3107,0,42.282,LAGGARD,24.1872
401,0,WOW.AX,Woolworths Group Ltd,Retail trade,Food retail,large,37.01,85.29,0.0327,0.1115,0.467,STRONG_DOWN,41.12,22.78,22.08,-21.68,50.4,29.75,1.0375,MED,-,36.163,33.7341,29.9979,1,38.5968,LEADER,18.6923
466,0,ATG.AX,Articore Group Limited,Retail trade,Internet retail,small,0.32,100.0,-0.0107,-0.0061,0.4682,STRONG_DOWN,18.52,88.24,-40.19,-33.82,36.69,67.78,0.3545,LOW,-,0.3257,0.3407,0.2816,1,47.7627,LEADER,17.1327
512,0,HVN.AX,Harvey Norman Holdings Ltd,Retail trade,Department stores,mid,4.73,55.88,-0.0322,-0.0375,-0.1422,STRONG_UP,-35.32,8.22,7.76,-35.71,52.4,29.46,1.0369,MED,EARLY,4.9656,5.6533,6.2603,0,14.6136,LAGGARD,16.3102
541,0,LOV.AX,Lovisa Holdings Ltd.,Retail trade,Specialty stores,mid,21.0,52.94,-0.0434,0.0592,-0.1098,FLAT,-42.93,3.41,-28.61,-51.53,52.8,54.2,0.6442,LOW,EARLY,21.4285,25.2931,31.4693,0,3.3216,LAGGARD,15.9514
635,0,WES.AX,Wesfarmers Limited,Retail trade,Home improvement chains,large,73.34,64.71,0.0111,0.0516,0.1068,STRONG_DOWN,-18.89,9.7,15.97,-21.64,54.8,21.25,1.0849,MED,EARLY,74.2875,79.431,83.2212,0,25.007,LAGGARD,14.5384
659,0,COL.AX,Coles Group Ltd.,Retail trade,Food retail,large,22.62,76.47,0.0417,0.1657,0.2784,STRONG_DOWN,-0.4,13.77,47.86,-14.23,53.6,22.93,1.3212,MED,-,21.3489,21.231,21.4017,1,32.1799,LEADER,14.2484
662,0,NCK.AX,Nick Scali Limited,Retail trade,Specialty stores,small,15.54,67.65,-0.0099,-0.0142,-0.1658,STRONG_UP,-31.38,11.34,12.48,-39.28,52.0,54.86,2.0849,HIGH,-,16.026,19.0696,21.0225,0,10.746,LAGGARD,14.2159
683,0,BBN.AX,Baby Bunting Group Ltd.,Retail trade,Apparel/Footwear retail,small,1.4,44.12,-0.062,-0.2133,-0.2735,STRONG_UP,-55.41,-2.78,-27.08,-56.66,43.6,51.62,1.9699,HIGH,-,1.6707,1.9802,2.3708,0,-2.3462,WEAK,13.9371
