rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
31,-5,SRG.AX,SRG Global Limited,Industrial services,Engineering & construction,mid,2.47,90.7,0.0866,-0.0251,-0.1082,STRONG_UP,24.93,120.52,247.83,-23.42,50.4,32.01,1.3051,MED,-,2.6259,2.8168,2.3302,1,189.7628,LEADER,49.7786
38,-5,GNP.AX,GenusPlus Group Ltd.,Industrial services,Engineering & construction,mid,7.58,97.67,0.0039,0.1313,0.3029,STRONG_DOWN,24.57,164.72,355.77,-17.73,51.19,42.28,0.9396,LOW,-,7.7855,7.4268,5.9097,1,199.4348,LEADER,43.4971
62,-7,BSA.AX,BSA Limited,Industrial services,Engineering & construction,small,0.31,100.0,-0.2356,0.4191,1.6333,STRONG_DOWN,113.79,408.2,-53.03,-41.54,36.51,150.59,2.2619,HIGH,-,0.3808,0.2659,0.1552,1,98.9658,LEADER,35.309
82,-10,SHA.AX,Shape Australia Corporation Limited,Industrial services,Engineering & construction,mid,6.61,93.02,0.0295,0.0421,0.1742,STRONG_DOWN,36.54,126.52,294.29,-14.61,50.0,45.31,0.5896,LOW,-,6.6415,6.632,5.3107,1,139.6119,LEADER,31.6547
96,-13,NWH.AX,NRW Holdings Limited,Industrial services,Engineering & construction,mid,5.21,86.05,-0.0012,-0.0615,0.0939,FLAT,14.81,93.72,100.86,-19.23,53.97,42.05,0.8824,LOW,-,5.8583,5.5706,4.4944,1,120.2921,LEADER,30.1167
100,-13,MND.AX,Monadelphous Group Limited,Industrial services,Engineering & construction,mid,27.18,81.4,0.0386,0.0016,0.0957,FLAT,24.24,82.76,115.35,-16.25,55.95,37.44,0.8896,LOW,-,29.1968,29.3692,23.6082,1,123.6794,LEADER,29.8165
104,0,TEA.AX,Tasmea Limited,Industrial services,Engineering & construction,mid,4.51,88.37,0.1805,0.3202,0.1526,FLAT,-3.0,102.44,199.37,-33.21,49.21,53.44,0.8972,LOW,-,4.0731,4.0625,4.1425,1,94.3347,LEADER,29.2493
131,-19,SXE.AX,Southern Cross Electrical Engineering Limited,Industrial services,Engineering & construction,mid,2.86,83.72,0.0139,-0.0629,0.1986,FLAT,39.51,91.47,205.78,-19.42,50.4,48.58,0.5353,LOW,-,2.9845,2.8198,2.2469,1,94.8918,LEADER,25.5138
143,-20,CVL.AX,Civmec Limited,Industrial services,Engineering & construction,mid,1.46,76.74,-0.0399,-0.0554,0.1107,FLAT,11.48,65.41,77.53,-15.38,47.22,36.16,1.1942,MED,-,1.6163,1.6054,1.3511,1,85.4108,LEADER,24.9648
158,-26,VNT.AX,Ventia Services Group Limited,Industrial services,Engineering & construction,mid,5.51,60.47,0.0518,0.0693,0.011,FLAT,10.42,41.45,58.44,-19.0,59.52,31.29,1.0898,MED,-,5.631,5.6387,5.354,1,78.8513,CONTENDER,23.9407
172,-27,DOW.AX,Downer EDI Limited,Industrial services,Engineering & construction,mid,7.54,65.12,0.0484,0.0369,0.014,STRONG_UP,4.43,44.09,66.34,-13.07,49.21,26.82,1.0511,MED,-,7.8582,7.8288,7.2855,1,80.8916,CONTENDER,23.5702
181,0,VBC.AX,Verbrec Ltd,Industrial services,Engineering & construction,small,0.19,95.35,-0.0297,0.05,-0.0021,FLAT,74.24,133.74,74.24,-33.73,36.51,92.73,2.6228,HIGH,-,0.2117,0.2108,0.1396,1,52.6565,LEADER,23.1928
282,-45,SLC.AX,Superloop Ltd.,Industrial services,Engineering & construction,mid,3.17,67.44,0.0637,0.2612,0.3079,STRONG_DOWN,-4.52,46.08,142.91,-36.34,48.02,48.44,0.959,LOW,-,2.981,2.6526,2.8854,1,45.6834,CONTENDER,19.3968
283,94,DUR.AX,Duratec Limited,Industrial services,Engineering & construction,mid,2.4,62.79,0.0879,0.2142,0.4007,STRONG_DOWN,20.29,43.19,128.16,-22.75,46.83,43.04,1.7879,HIGH,-,2.2486,2.1962,1.852,1,46.9925,CONTENDER,19.3824
