rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
248,18,TUA.AX,Tuas Ltd.,Communications,Wireless telecommunications,mid,2.31,0.0,0.0157,-0.578,-0.6851,STRONG_UP,-64.46,-59.33,-41.96,-73.32,39.53,138.96,4.7233,HIGH,EARLY,5.0185,5.638,6.6458,0,-16.8779,WEAK,21.2062
358,-39,TLS.AX,Telstra Group Limited,Communications,Wireless telecommunications,large,5.38,55.56,-0.0117,0.0465,0.026,FLAT,12.04,17.82,69.34,-7.45,44.66,13.51,2.0409,HIGH,-,5.3575,5.3408,4.9466,1,58.915,CONTENDER,18.5813
363,-36,FRX.AX,FlexiRoam Ltd,Communications,Wireless telecommunications,small,0.019,100.0,-0.0561,-0.006,-0.2222,FLAT,35.71,216.67,-32.14,-48.0,17.79,111.82,0.0,LOW,-,0.021,0.0197,0.016,1,34.4706,LEADER,18.4848
367,-57,ABB.AX,Aussie Broadband Ltd.,Communications,Specialty telecommunications,small,5.31,77.78,0.0076,0.0298,0.0063,FLAT,5.04,33.35,56.52,-28.57,43.87,25.18,0.5557,LOW,-,5.297,5.1122,5.1418,1,58.1124,LEADER,18.4178
712,280,HFY.AX,Hubify Ltd.,Communications,Specialty telecommunications,small,0.012,88.89,-0.0061,-0.156,0.2913,FLAT,33.33,50.0,9.09,-52.38,12.65,349.5,0.0005,LOW,-,0.0131,0.0151,0.0104,1,1.8097,LEADER,12.548
753,46,CNU.AX,Chorus Limited,Communications,Major telecommunications,mid,8.34,44.44,0.009,0.0749,-0.0063,FLAT,6.02,17.41,36.21,-12.34,50.99,21.13,0.3556,LOW,-,8.2365,8.0041,7.9842,1,42.0137,LAGGARD,12.2158
1052,130,MAQ.AX,Macquarie Technology Group Limited,Communications,Specialty telecommunications,small,74.94,66.67,-0.0043,0.102,0.1304,STRONG_DOWN,20.99,22.63,-13.85,-19.22,50.99,41.46,0.4765,LOW,-,73.2355,68.5348,66.187,1,27.8334,CONTENDER,9.7601
1416,-97,ITS.AX,Infotrust Ltd,Communications,Major telecommunications,small,0.435,11.11,0.0338,0.0026,-0.1869,STRONG_UP,,-20.18,-20.18,-40.83,33.64,82.74,0.0059,LOW,-,0.424,0.4396,,0,-8.2061,WEAK,6.7524
1648,24,SPK.AX,Spark New Zealand Limited,Communications,Major telecommunications,mid,1.64,33.33,0.0043,-0.0026,-0.1318,STRONG_UP,-12.6,-14.13,-49.49,-27.29,43.48,18.67,1.0842,MED,EARLY,1.679,1.7289,1.9037,0,-32.913,WEAK,3.1493
1692,-48,TPG.AX,TPG Telecom Limited,Communications,Wireless telecommunications,mid,4.13,22.22,-0.0133,-0.0044,0.0522,STRONG_DOWN,10.0,-16.65,-4.27,-35.15,49.41,19.67,0.5612,LOW,EARLY,4.1735,4.141,4.3302,0,-41.8336,WEAK,1.3951
