rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
3,0,ELS.AX,Elsight Ltd.,Technology services,Packaged software,small,5.9,98.62,-0.0393,-0.0943,0.8286,FLAT,290.73,953.57,1473.33,-45.2,54.94,66.71,0.5665,LOW,-,6.6135,6.3194,3.4755,1,785.3278,LEADER,156.0975
4,0,4DX.AX,4DMedical Ltd.,Technology services,Information technology services,mid,4.0,99.31,0.1973,-0.2211,0.2067,FLAT,177.78,1354.55,572.27,-52.79,48.22,112.41,1.032,MED,-,4.1585,4.8308,2.9737,1,581.0531,LEADER,140.9342
9,-4,FTI.AX,Fortifai Limited,Technology services,Packaged software,small,0.66,100.0,0.0819,0.0769,1.113,FLAT,214.29,1785.71,105.33,-44.55,39.92,171.94,0.7596,LOW,-,0.6903,0.5598,0.311,1,414.5965,LEADER,92.1342
23,-2,AYA.AX,Artrya Limited,Technology services,Packaged software,small,4.81,97.24,0.0112,0.2304,0.6747,STRONG_DOWN,35.88,520.65,1824.0,-48.32,47.83,98.83,1.3316,MED,-,4.425,3.7956,3.2608,1,251.9727,LEADER,64.5642
87,-2,ROC.AX,RocketBoots Ltd.,Technology services,Packaged software,small,0.29,95.17,0.0915,0.0436,0.0635,FLAT,132.0,245.24,176.19,-51.11,38.34,95.49,1.4974,MED,-,0.2835,0.2903,0.2318,1,98.4651,LEADER,34.1828
97,-35,SKK.AX,Stakk Ltd,Technology services,Packaged software,small,0.021,96.55,0.0674,0.0315,0.0559,FLAT,-51.16,320.0,425.0,-74.24,27.67,95.12,0.5737,LOW,-,0.0205,0.0196,0.0278,0,93.0866,LAGGARD,33.2577
101,60,KLV.AX,Klevo Rewards Limited,Technology services,Packaged software,small,0.067,97.93,0.3574,1.8686,1.3041,FLAT,644.44,644.44,644.44,-55.56,16.6,167.57,1.5207,HIGH,-,0.0493,0.0346,0.0174,1,63.8407,LEADER,32.5408
104,115,HMD.AX,HeraMED Ltd,Technology services,Packaged software,small,0.041,94.48,-0.0071,-0.0874,0.251,FLAT,13.89,241.67,173.33,-50.0,32.81,76.53,0.1137,LOW,-,0.0455,0.045,0.0383,1,103.6075,LEADER,31.4153
168,30,ICE.AX,iCetana Ltd.,Technology services,Packaged software,small,0.039,91.72,0.0714,0.0519,0.0292,STRONG_UP,-15.22,116.67,116.67,-68.13,25.69,97.96,2.0168,HIGH,-,0.038,0.0374,0.0531,0,30.5958,LAGGARD,25.6334
172,-43,DUG.AX,DUG Technology Ltd,Technology services,Packaged software,small,2.35,89.66,0.026,0.2403,0.4557,STRONG_DOWN,15.76,107.96,-12.31,-43.11,41.9,52.91,0.5812,LOW,-,2.2315,2.1017,2.0908,1,85.4983,LEADER,25.5291
192,-32,ATV.AX,Activeport Group Limited,Technology services,Packaged software,small,0.015,90.34,0.1712,0.3269,0.3929,STRONG_DOWN,-50.0,114.29,-79.17,-84.09,31.23,180.29,2.6973,HIGH,-,0.0122,0.0105,0.0198,0,19.7967,LAGGARD,24.5889
200,-6,RNT.AX,Rent.com.au Ltd,Technology services,Internet software/Services,small,0.0595,93.79,-0.0818,0.0066,0.4088,STRONG_DOWN,32.22,197.5,128.85,-24.24,35.57,73.76,0.8317,LOW,-,0.0648,0.0584,0.0484,1,95.2423,LEADER,24.2262
209,64,FMR.AX,FMR Resources Limited,Technology services,Packaged software,small,0.31,86.21,0.1655,0.7085,0.5847,FLAT,-19.48,87.88,-22.5,-64.29,38.74,130.7,3.4554,HIGH,-,0.2296,0.2333,0.3042,1,26.0476,LEADER,23.6837
215,144,WRK.AX,Wrkr Ltd,Technology services,Packaged software,small,0.105,84.14,0.0174,-0.0491,-0.1167,STRONG_UP,-20.75,81.03,238.71,-39.39,30.04,47.96,2.021,HIGH,-,0.1133,0.112,0.1232,0,50.7564,LAGGARD,23.4703
244,-30,AI1.AX,Adisyn Limited,Technology services,Information technology services,small,0.215,95.86,-0.2155,2.2387,3.8168,STRONG_DOWN,241.27,283.93,1094.44,-52.5,42.91,230.42,0.7252,LOW,-,0.215,0.117,0.0764,1,52.8746,LEADER,22.1012
