rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
16,-5,SKS.AX,SKS Technologies Group Limited,Electronic technology,Electronic equipment/Instruments,small,9.36,96.77,0.0648,0.3051,1.3607,STRONG_DOWN,124.82,447.51,1239.95,-26.7,54.15,70.42,0.8544,LOW,-,8.315,6.583,4.4864,1,344.1189,LEADER,70.5877
20,-2,EOS.AX,Electro Optic Systems Holdings Limited,Electronic technology,Aerospace & defense,small,12.26,100.0,0.3341,0.2581,0.2536,STRONG_UP,169.45,519.19,814.93,-57.47,49.41,101.13,1.3297,MED,-,9.292,9.4302,7.9138,1,253.6663,LEADER,68.7981
58,6,WBT.AX,Weebit Nano Ltd.,Electronic technology,Semiconductors,small,7.19,93.55,-0.0829,0.7172,0.6878,FLAT,88.22,329.25,197.11,-43.07,50.59,97.29,0.8747,LOW,-,6.2595,4.9308,4.4036,1,171.2092,LEADER,42.7948
93,-34,DRO.AX,DroneShield Limited,Electronic technology,Aerospace & defense,mid,3.21,77.42,0.0158,-0.1289,-0.0537,FLAT,63.36,129.29,158.87,-74.02,50.2,91.78,0.9684,LOW,EARLY,3.2445,3.5416,3.5623,0,70.7141,LAGGARD,35.0247
126,-32,DVL.AX,dorsaVi Ltd.,Electronic technology,Electronic equipment/Instruments,small,0.038,87.1,-0.0952,-0.0304,0.3103,STRONG_DOWN,-2.56,171.43,192.31,-59.38,35.18,75.61,1.0837,MED,-,0.0398,0.0341,0.0386,0,79.7627,LAGGARD,29.6081
217,-2,ICR.AX,InteliCare Holdings Limited,Electronic technology,Computer peripherals,small,0.024,90.32,0.0435,0.0333,0.2,FLAT,-4.0,200.0,140.0,-56.25,27.67,102.78,0.1117,LOW,-,0.0247,0.0233,0.0227,1,53.8432,LEADER,23.3116
262,10,SLX.AX,Silex Systems Limited,Electronic technology,Semiconductors,small,5.87,74.19,-0.0955,0.056,-0.0372,FLAT,-29.28,80.62,-4.24,-53.38,52.96,75.67,0.4975,LOW,-,5.907,5.786,6.6848,0,56.4212,LAGGARD,21.8665
345,-157,CML.AX,Connected Minerals Limited,Electronic technology,Computer communications,small,0.345,83.87,0.2105,-0.0604,0.4375,FLAT,137.93,165.38,-4.17,-35.56,28.06,90.79,0.7363,LOW,-,0.335,0.2935,0.207,1,51.1146,LEADER,18.859
348,560,SEN.AX,Senetas Corporation Limited,Electronic technology,Computer peripherals,small,3.15,70.97,0.2305,0.3086,0.5909,STRONG_DOWN,23.53,73.55,119.83,-37.89,32.81,60.56,4.9005,HIGH,-,2.6095,2.2747,2.3083,1,39.8491,CONTENDER,18.7985
399,-38,OEC.AX,Orbital Corporation Ltd,Electronic technology,Aerospace & defense,small,0.145,61.29,-0.0333,-0.1518,0.2609,FLAT,-14.71,57.61,90.79,-71.01,39.92,127.83,0.9852,LOW,-,0.1651,0.1684,0.1706,0,17.9906,LAGGARD,17.69
441,-10,DTI.AX,DTI Group Ltd,Electronic technology,Electronic equipment/Instruments,small,0.012,67.74,0.0,0.0333,-0.1519,FLAT,9.09,71.43,9.09,-73.33,9.88,84.03,0.0,LOW,-,0.0121,0.0112,0.0104,1,8.3984,CONTENDER,16.7265
521,-150,AXE.AX,Archer Materials Limited,Electronic technology,Semiconductors,small,0.4,58.06,0.0526,0.3667,0.1765,FLAT,11.11,37.93,-8.05,-39.78,39.13,76.82,3.49,HIGH,-,0.3327,0.3189,0.3413,1,19.321,CONTENDER,15.4269
565,122,NVU.AX,Nanoveu Ltd.,Electronic technology,Telecommunications equipment,small,0.049,48.39,-0.2222,-0.1499,-0.2057,FLAT,-40.24,13.95,58.06,-55.45,39.13,78.96,2.5746,HIGH,-,0.0605,0.0628,0.0784,0,6.9149,WEAK,14.7267
