rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
26,10,GNP.AX,GenusPlus Group Ltd.,Industrial services,Engineering & construction,small,9.6,97.62,-0.0204,0.0102,0.3098,STRONG_DOWN,54.28,192.53,437.51,-14.97,49.41,41.36,2.5302,HIGH,-,9.491,8.5384,6.8648,1,230.0085,LEADER,57.4336
57,-3,NWH.AX,NRW Holdings Limited,Industrial services,Engineering & construction,mid,7.13,92.86,-0.0158,0.1242,0.1497,STRONG_DOWN,44.28,164.17,174.89,-19.07,52.96,44.66,0.7738,LOW,-,6.8555,6.179,5.1998,1,194.6793,LEADER,42.9303
84,-15,SRG.AX,SRG Global Limited,Industrial services,Engineering & construction,small,3.04,80.95,-0.0093,-0.0018,0.0787,STRONG_DOWN,16.46,111.61,263.89,-23.42,49.41,35.4,0.277,LOW,-,3.0105,2.7888,2.5937,1,155.7798,LEADER,34.5595
101,9,BSA.AX,BSA Limited,Industrial services,Engineering & construction,small,0.3,100.0,-0.0686,-0.0991,0.2766,FLAT,160.87,361.54,-58.04,-38.95,35.97,142.19,1.313,MED,-,0.324,0.3423,0.2069,1,91.4589,LEADER,30.8876
103,11,SHA.AX,Shape Australia Corporation Limited,Industrial services,Engineering & construction,small,7.44,88.1,-0.0271,0.1667,0.0603,FLAT,18.63,140.84,289.1,-21.62,48.62,52.35,0.2963,LOW,-,6.8235,6.6762,5.9073,1,130.8036,LEADER,30.8666
113,15,MND.AX,Monadelphous Group Limited,Industrial services,Engineering & construction,mid,30.03,71.43,0.0193,0.0058,-0.0039,STRONG_UP,15.89,79.94,139.51,-16.25,54.94,35.88,0.5199,LOW,-,29.4,28.7136,26.0054,1,122.4125,CONTENDER,29.8398
115,-20,TEA.AX,Tasmea Limited,Industrial services,Engineering & construction,small,6.11,85.71,-0.0028,0.0539,0.6531,STRONG_DOWN,34.77,123.07,338.17,-33.21,50.2,52.0,0.6463,LOW,-,5.8065,5.1652,4.553,1,118.8099,LEADER,29.8012
128,127,GNG.AX,GR Engineering Services Ltd,Industrial services,Engineering & construction,small,5.15,73.81,0.0132,0.0814,0.1035,STRONG_DOWN,29.92,90.31,162.93,-25.53,52.57,51.01,4.2664,HIGH,-,4.801,4.3872,4.1353,1,93.0701,CONTENDER,28.1415
150,-19,CNQ.AX,Clean TeQ Water Ltd,Industrial services,Environmental services,small,0.425,90.48,0.0195,0.0292,0.2143,STRONG_DOWN,11.84,142.86,41.67,-46.61,40.32,67.46,0.086,LOW,-,0.4062,0.3895,0.3588,1,85.3839,LEADER,26.2647
158,29,SXE.AX,Southern Cross Electrical Engineering Limited,Industrial services,Engineering & construction,small,3.8,83.33,-0.0655,-0.0039,0.1238,STRONG_DOWN,71.08,113.91,146.82,-19.42,50.2,51.59,0.4908,LOW,-,3.95,3.4435,2.6142,1,110.8422,LEADER,25.809
