rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
169,-1,LRT.AX,Lowell Resources Funds Management Ltd Units,Miscellaneous,Investment trusts/Mutual funds,small,2.23,97.4,0.0136,-0.1416,0.031,FLAT,3.72,76.48,95.13,-37.5,51.59,67.48,1.8026,HIGH,-,2.2778,2.5683,2.0241,1,58.4714,LEADER,25.2605
188,0,LSF.AX,L1 Long Short Fund Ltd.,Miscellaneous,Investment trusts/Mutual funds,mid,4.07,88.31,0.0409,-0.0174,0.0761,FLAT,19.77,47.81,54.24,-16.82,50.4,35.47,1.6361,HIGH,-,3.9955,4.1456,3.5402,1,67.9386,LEADER,24.3047
211,1,TGF.AX,Tribeca Global Natural Resources Ltd.,Miscellaneous,Investment trusts/Mutual funds,small,2.64,100.0,0.0909,-0.0539,0.1498,FLAT,40.99,94.6,84.25,-31.33,52.38,65.51,0.5025,LOW,-,2.5375,2.7082,2.0352,1,75.6388,LEADER,22.7664
214,2,RG8.AX,Regal Asian Investments Limited,Miscellaneous,Investment trusts/Mutual funds,small,2.66,93.51,0.0192,-0.0172,0.0793,FLAT,17.32,55.43,46.54,-15.13,48.61,33.62,1.0403,MED,-,2.728,2.8189,2.375,1,80.142,LEADER,22.6324
272,36,NAC.AX,NAOS Ex-50 Opportunities Co. Ltd.,Miscellaneous,Investment trusts/Mutual funds,small,0.575,98.7,-0.0823,-0.0828,-0.119,STRONG_UP,5.02,80.36,-0.08,-18.92,42.86,53.57,1.213,MED,-,0.6095,0.6396,0.584,0,64.2959,LAGGARD,20.3672
324,0,8IH.AX,8I Holdings Ltd. Chess Depository Interests repr 1 shs,Miscellaneous,Miscellaneous,small,0.015,96.1,-0.0023,0.0324,-0.08,FLAT,7.14,66.67,50.0,-73.47,10.32,45.51,0.0,LOW,-,0.0144,0.0151,0.014,1,15.1176,LEADER,18.9084
356,0,NSC.AX,NAOS Small Cap Opportunities Company Ltd,Miscellaneous,Investment trusts/Mutual funds,small,0.325,89.61,0.0317,-0.0615,-0.0772,STRONG_UP,-3.66,49.37,-33.69,-23.61,36.11,29.06,0.9672,LOW,-,0.3326,0.3564,0.3403,0,61.3469,LAGGARD,18.3079
362,1,ACQ.AX,Acorn Capital Investment Fund Ltd Registered,Miscellaneous,Investment trusts/Mutual funds,small,0.915,81.82,0.0281,-0.051,0.0133,FLAT,0.81,32.33,17.41,-15.38,40.87,25.89,2.7424,HIGH,-,0.9255,0.9688,0.8938,1,51.0299,LEADER,18.102
403,-2,NCC.AX,NAOS Emerging Opportunities Co. Ltd.,Miscellaneous,Investment trusts/Mutual funds,small,0.44,94.81,-0.0023,0.094,0.1015,STRONG_DOWN,12.45,58.53,-17.57,-17.74,36.51,32.41,0.6549,LOW,-,0.4257,0.4144,0.3666,1,65.937,LEADER,17.3077
431,-1,FPC.AX,Fat Prophets Global Contrarian Fund Ltd.,Miscellaneous,Investment trusts/Mutual funds,small,1.44,92.21,0.0286,-0.0341,0.0337,FLAT,-3.25,53.19,74.33,-19.45,39.29,37.09,0.5063,LOW,-,1.4152,1.515,1.3539,1,56.35,LEADER,16.7489
