rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
4,1,PLS.AX,PLS Group Limited,Non-energy minerals,Other metals/Minerals,large,6.55,97.07,0.043,0.1189,0.5247,STRONG_DOWN,67.09,477.09,71.47,-21.33,56.92,50.93,0.9293,LOW,-,6.3045,5.8258,4.1883,1,533.2045,LEADER,107.6327
6,2,MRD.AX,Mount Ridley Mines Limited,Non-energy minerals,Other metals/Minerals,small,0.026,99.85,-0.0714,-0.0694,0.1829,STRONG_DOWN,-31.58,1200.0,160.0,-61.4,26.88,85.69,1.0387,MED,-,0.028,0.0296,0.0244,1,376.4266,LEADER,94.6311
7,-1,ALR.AX,Altair Minerals limited,Non-energy minerals,Other metals/Minerals,small,0.037,100.0,-0.0513,-0.1055,0.7516,FLAT,76.19,1750.0,825.0,-37.04,33.2,139.65,0.2424,LOW,-,0.0404,0.036,0.0247,1,416.0401,LEADER,90.8532
8,12,EUR.AX,European Lithium Ltd.,Non-energy minerals,Other metals/Minerals,small,0.485,99.71,0.0543,0.1123,1.1224,STRONG_DOWN,203.13,977.78,910.42,-67.74,40.32,129.39,1.8101,HIGH,-,0.4428,0.3409,0.2336,1,304.6912,LEADER,88.8742
9,0,TM1.AX,Terra Metals Limited,Non-energy minerals,Precious metals,small,0.37,99.56,0.1212,0.3799,0.2153,FLAT,196.0,957.14,780.95,-46.49,43.87,108.51,0.5403,LOW,-,0.3205,0.3135,0.2224,1,386.9676,LEADER,84.555
13,15,CBE.AX,Cobre Limited,Non-energy minerals,Other metals/Minerals,small,0.32,98.97,0.1636,0.6345,0.6312,FLAT,128.57,700.0,272.09,-40.0,41.9,109.71,2.3587,HIGH,-,0.253,0.2066,0.1372,1,267.3412,LEADER,74.4333
15,-2,FRS.AX,Forrestania Resources Limited,Non-energy minerals,Precious metals,small,0.565,98.24,-0.0174,0.1645,-0.0139,FLAT,101.79,597.53,1077.08,-51.75,48.22,91.48,0.5962,LOW,-,0.5573,0.5085,0.3836,1,314.9643,LEADER,71.262
17,-5,KLR.AX,Kaili Resources Limited,Non-energy minerals,Precious metals,small,0.08,99.41,-0.0588,-0.1579,-0.2418,STRONG_UP,-51.52,900.0,700.0,-92.59,19.37,65.96,0.6754,LOW,-,0.0886,0.0994,0.2035,0,264.2965,LAGGARD,70.3433
18,4,MIN.AX,Mineral Resources Limited,Non-energy minerals,Steel,large,72.77,92.38,0.0254,0.1261,0.4491,STRONG_DOWN,54.21,293.35,1.25,-21.51,56.52,50.51,0.9556,LOW,-,69.803,63.3374,52.4832,1,328.2561,LEADER,70.0573
19,18,LIN.AX,Lindian Resources Limited,Non-energy minerals,Other metals/Minerals,small,0.895,98.68,0.0783,0.2358,0.5093,STRONG_DOWN,138.67,645.83,678.26,-35.32,43.87,99.69,1.3068,MED,-,0.739,0.8095,0.4976,1,284.2081,LEADER,68.9013
21,-7,A1G.AX,African Gold Ltd,Non-energy minerals,Precious metals,small,1.04,97.21,0.0,0.1235,0.4111,STRONG_DOWN,240.98,494.29,3486.21,-37.36,46.96,73.54,0.0,LOW,-,1.024,0.9613,0.5675,1,315.6331,LEADER,67.4906
22,4,FML.AX,Focus Minerals Ltd,Non-energy minerals,Precious metals,small,2.06,95.75,0.0,-0.0504,-0.2548,STRONG_UP,-33.97,415.0,1273.33,-57.56,47.83,71.17,0.6389,LOW,-,2.088,2.3572,2.4862,0,278.9019,LAGGARD,65.1111
23,-2,SFM.AX,Santa Fe Minerals Ltd.,Non-energy minerals,Precious metals,small,0.28,98.39,-0.0175,0.0345,0.0179,FLAT,1.82,617.95,600.0,-40.58,31.62,68.68,0.0,LOW,-,0.2835,0.2842,0.277,1,284.5011,LEADER,63.6948
24,-5,CUF.AX,CuFe Ltd,Non-energy minerals,Steel,small,0.07,99.27,0.1475,0.8294,0.8095,FLAT,75.0,775.0,438.46,-42.0,35.57,113.24,1.1168,MED,-,0.0573,0.0456,0.0368,1,243.4365,LEADER,63.5284
25,-8,AII.AX,Almonty Industries Inc. Shs Chess Depository Interests repr 1 shs,Non-energy minerals,Other metals/Minerals,mid,26.63,96.48,-0.0327,0.0028,0.1028,STRONG_DOWN,160.57,446.26,2331.97,-42.31,53.36,88.86,0.4655,LOW,-,26.786,26.6188,16.7182,1,267.9749,LEADER,63.4826
28,1,DGR.AX,DGR Global Limited,Non-energy minerals,Other metals/Minerals,small,0.027,98.83,-0.0357,-0.0017,-0.039,FLAT,-35.71,671.43,92.86,-40.0,27.67,68.98,0.4073,LOW,-,0.0277,0.0297,0.0273,0,269.3307,LAGGARD,60.1246
29,5,MI6.AX,Minerals 260 Limited,Non-energy minerals,Precious metals,small,0.865,97.36,0.0359,0.1157,0.3698,STRONG_DOWN,108.43,496.55,424.24,-27.59,43.48,75.99,0.5291,LOW,-,0.823,0.7625,0.4643,1,284.1173,LEADER,60.0387
30,6,G50.AX,G50 Corp Limited,Non-energy minerals,Precious metals,small,0.85,95.16,-0.0556,-0.0216,0.0769,STRONG_DOWN,44.07,372.22,448.39,-47.15,47.04,85.35,5.084,HIGH,-,0.8779,0.7853,0.6319,1,205.1474,LEADER,59.7542
31,-1,LTR.AX,Liontown Limited,Non-energy minerals,Other metals/Minerals,mid,2.5,94.43,0.1013,0.0805,0.793,FLAT,81.82,334.78,87.97,-34.62,50.99,68.46,0.5644,LOW,-,2.3925,2.1721,1.59,1,249.3509,LEADER,58.4944
32,31,ELV.AX,Elevra Lithium Limited,Non-energy minerals,Other metals/Minerals,mid,12.46,95.89,0.0024,0.0265,0.8312,STRONG_DOWN,114.46,419.17,84.59,-43.45,47.43,84.08,0.6598,LOW,-,12.661,11.0698,7.1684,1,236.4544,LEADER,57.9552
33,-2,SGQ.AX,St. George Mining Ltd.,Non-energy minerals,Other metals/Minerals,small,0.12,96.33,0.0909,0.078,0.0659,STRONG_UP,26.32,445.45,361.54,-48.48,38.34,71.99,0.7224,LOW,-,0.1127,0.1198,0.1069,1,237.2375,LEADER,56.9118
35,-2,EIQ.AX,EchoIQ Limited,Non-energy minerals,Other metals/Minerals,small,1.37,97.51,0.0538,0.4766,1.3525,STRONG_DOWN,437.25,508.89,914.81,-41.38,44.66,101.68,0.8166,LOW,-,1.1862,1.0572,0.5106,1,223.5147,LEADER,51.6702
36,-1,EQR.AX,EQ Resources Limited,Non-energy minerals,Precious metals,small,0.215,96.92,-0.1731,-0.1842,-0.2248,STRONG_UP,264.41,465.79,377.78,-42.86,43.87,96.27,0.767,LOW,-,0.249,0.2822,0.1514,1,212.2591,LEADER,51.5377
39,-15,BCA.AX,Black Canyon Limited,Non-energy minerals,Other metals/Minerals,small,0.38,95.31,-0.038,-0.016,0.1984,STRONG_DOWN,5.56,381.01,204.0,-43.88,41.5,73.99,0.8473,LOW,-,0.3873,0.3571,0.3826,0,213.7049,LAGGARD,48.926
40,-8,HAV.AX,Havilah Resources Limited,Non-energy minerals,Other metals/Minerals,small,0.68,91.79,0.0226,0.1773,0.181,STRONG_DOWN,33.33,277.78,216.28,-22.06,41.5,56.68,1.0722,MED,-,0.6505,0.6125,0.4806,1,203.3835,LEADER,48.4506
41,8,SKY.AX,Sky Metals Limited,Non-energy minerals,Other metals/Minerals,small,0.26,96.04,0.2381,0.6102,0.7186,STRONG_DOWN,233.33,441.67,566.67,-30.0,40.32,105.52,1.7468,HIGH,-,0.2215,0.1938,0.1283,1,168.7642,LEADER,48.2279
42,-3,PC2.AX,PC Gold Ltd.,Non-energy minerals,Precious metals,small,1.3,94.87,-0.0189,0.1649,0.5559,STRONG_DOWN,390.57,348.28,348.28,-25.86,51.3,78.41,0.6658,LOW,-,1.3288,1.1964,,0,227.8606,LAGGARD,48.1929
43,5,AAI.AX,Alcoa Corporation shs Chess Depository Interests Repr 1 Sh,Non-energy minerals,Aluminum,large,110.27,85.04,0.0527,0.2947,0.3604,STRONG_DOWN,74.6,170.35,116.46,-19.14,53.36,49.29,1.0436,MED,-,94.7028,94.1052,74.8318,1,184.4191,LEADER,47.4556
45,-4,BPM.AX,BPM Minerals Ltd.,Non-energy minerals,Construction materials,small,0.195,98.09,0.0263,-0.059,-0.1481,STRONG_UP,21.87,572.41,267.92,-51.47,37.94,121.77,0.4545,LOW,-,0.2035,0.2151,0.18,1,178.3475,LEADER,47.3349
