rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,G11.AX,G11 Resources Limited,Gold,small,0.34,100.0,0.0626,0.2593,0.0495,FLAT,36.0,2166.67,1072.41,-32.05,35.16,68.29,0.4641,LOW,-,0.3195,0.3145,0.2139,1,1115.5367,LEADER,217.382
2,2,DTR.AX,Dateline Resources Limited,Gold,mid,0.235,98.69,0.0323,-0.4198,-0.1576,FLAT,-17.54,968.18,2250.0,-71.54,47.43,110.21,0.4922,LOW,EARLY,0.3213,0.3794,0.3143,0,416.6669,LAGGARD,100.0046
3,0,A1G.AX,African Gold Limited,Gold,small,1.04,98.04,0.0323,0.089,0.4111,STRONG_DOWN,240.98,766.67,4060.0,-37.36,46.61,73.54,0.0,LOW,-,1.024,0.9613,0.5675,1,485.917,LEADER,99.1341
4,-2,TM1.AX,Terra Metals Limited,Gold,small,0.285,99.35,-0.118,-0.0656,-0.1376,FLAT,54.05,1040.0,375.0,-46.49,43.08,104.97,0.595,LOW,-,0.326,0.3241,0.1963,1,426.8191,LEADER,92.0157
5,0,DGR.AX,DGR Global Limited,Gold,small,0.028,97.39,-0.0655,-0.1765,0.0179,FLAT,47.37,460.0,86.67,-40.0,26.09,82.28,1.7888,HIGH,-,0.0306,0.0312,0.0254,1,145.8605,LEADER,46.4429
6,0,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,6.11,92.81,-0.005,0.3982,0.2288,FLAT,58.46,245.08,299.45,-43.14,56.52,85.15,0.5651,LOW,-,5.7565,5.7675,4.5753,1,162.6788,LEADER,44.8915
7,1,FAL.AX,Falcon Metals Limited,Gold,small,0.49,96.73,-0.008,0.0103,-0.2144,FLAT,-27.94,366.67,276.92,-61.21,41.9,102.81,0.0502,LOW,-,0.5147,0.5702,0.6698,0,149.4342,LAGGARD,41.3542
8,1,TOR.AX,Torque Metals Limited,Gold,small,0.43,96.08,-0.034,0.0,0.6256,STRONG_DOWN,72.0,362.37,230.77,-36.23,45.45,113.14,0.7464,LOW,-,0.4912,0.4303,0.3212,1,145.5676,LEADER,36.1666
9,-2,BCN.AX,Beacon Minerals Limited,Gold,small,2.87,87.58,-0.0278,-0.1559,-0.1591,STRONG_UP,16.59,170.97,152.28,-38.13,46.64,71.76,1.4059,MED,-,3.237,3.4472,2.8045,1,111.1222,LEADER,34.7523
10,4,WGX.AX,Westgold Resources Limited,Gold,large,5.45,75.16,-0.0753,-0.0932,-0.0761,FLAT,2.44,102.73,156.8,-37.64,52.96,63.4,0.6734,LOW,EARLY,6.211,6.367,5.4818,0,85.8126,LAGGARD,31.196
11,-1,AQI.AX,Alicanto Minerals Limited,Gold,small,1.415,94.77,-0.1826,-0.1319,-0.1853,FLAT,194.79,293.06,459.29,-47.03,38.34,108.72,0.5578,LOW,-,1.7002,1.7526,1.0959,1,103.3457,LEADER,31.0735
12,1,NMG.AX,New Murchison Gold Limited,Gold,small,0.049,90.85,0.0323,0.0208,-0.1053,STRONG_UP,53.12,206.25,390.0,-50.67,38.8,84.08,,LOW,-,0.0487,0.0522,0.0411,1,95.1772,LEADER,30.7795
