rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.25,100.0,-0.1324,-0.6019,-0.2448,FLAT,-32.43,3471.43,1983.33,-71.54,47.22,120.2,0.8206,LOW,EARLY,0.3858,0.3866,0.3107,0,1363.7342,LAGGARD,279.5101
2,0,G11.AX,G11 Resources Limited,Gold,small,0.325,99.34,0.0372,0.0156,0.0219,FLAT,47.73,2066.67,1254.17,-32.05,34.58,70.94,2.1639,HIGH,-,0.3035,0.3129,0.2043,1,1007.4053,LEADER,241.4394
3,0,A1G.AX,African Gold Limited,Gold,small,1.04,98.03,0.0215,0.1735,0.5,STRONG_DOWN,205.88,732.0,3028.95,-37.36,47.22,74.67,0.0,LOW,-,0.9942,0.9506,0.5512,1,462.904,LEADER,94.8722
4,0,TM1.AX,Terra Metals Limited,Gold,small,0.36,98.68,0.065,0.2833,0.881,STRONG_DOWN,105.71,1141.38,554.55,-46.49,43.65,169.37,0.2533,LOW,-,0.315,0.3319,0.1884,1,294.1561,LEADER,67.5944
5,0,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,6.08,94.74,0.0808,0.266,0.0716,FLAT,59.72,292.44,282.72,-43.14,56.75,87.38,0.4113,LOW,-,5.1765,5.6852,4.4605,1,189.9315,LEADER,50.0043
6,3,DGR.AX,DGR Global Limited,Gold,small,0.031,97.37,0.0215,-0.0191,0.0524,FLAT,82.35,520.0,106.67,-40.0,25.4,84.28,7.4468,HIGH,-,0.0321,0.0312,0.0248,1,156.7157,LEADER,49.087
7,1,FAL.AX,Falcon Metals Limited,Gold,small,0.5,96.05,-0.0453,-0.1595,-0.2302,STRONG_UP,-29.08,400.0,257.14,-61.21,42.46,109.12,0.18,LOW,-,0.5108,0.6044,0.6692,0,155.6452,LAGGARD,43.485
8,-1,TOR.AX,Torque Metals Limited,Gold,small,0.5,96.71,0.0116,0.1405,0.6373,STRONG_DOWN,85.19,426.32,257.14,-36.23,46.03,117.62,0.3118,LOW,-,0.4837,0.4069,0.3129,1,166.8366,LEADER,40.2418
9,1,RSG.AX,Resolute Mining Limited,Gold,mid,1.405,85.53,0.0075,-0.0078,0.1998,FLAT,21.65,183.84,238.55,-31.25,51.59,67.74,0.465,LOW,-,1.4182,1.4208,1.1015,1,140.0092,LEADER,37.2048
10,3,BCN.AX,Beacon Minerals Limited,Gold,small,3.21,90.13,-0.0188,-0.0333,-0.0628,STRONG_UP,28.36,214.73,172.77,-38.13,47.62,73.46,0.1586,LOW,-,3.328,3.5432,2.7482,1,139.1972,LEADER,36.5428
11,-5,VTM.AX,Victory Metals Limited,Gold,small,1.7,91.45,-0.0756,0.1025,0.4449,STRONG_DOWN,42.86,250.52,639.13,-46.36,45.53,83.05,0.9718,LOW,-,1.6767,1.472,1.3081,1,137.3386,LEADER,36.0235
12,0,AQI.AX,Alicanto Minerals Limited,Gold,small,1.69,95.39,-0.0278,0.0958,0.0469,FLAT,235.32,369.44,668.18,-47.03,37.7,111.72,0.6684,LOW,-,1.6792,1.7911,1.0569,1,124.6693,LEADER,35.1922
13,1,WGX.AX,Westgold Resources Limited,Gold,large,6.07,75.66,-0.024,0.0301,-0.0486,FLAT,15.4,107.42,170.89,-37.64,52.78,63.07,0.4317,LOW,-,6.2325,6.5404,5.3932,1,89.896,LEADER,32.8553
14,1,FFM.AX,FireFly Metals Ltd,Gold,mid,2.14,83.55,0.0455,0.22,0.1955,FLAT,35.44,176.13,169.18,-37.28,50.79,84.4,0.8031,LOW,-,1.9598,1.886,1.6523,1,105.9905,LEADER,32.639
15,11,NEM.AX,Newmont Corporation,Gold,large,155.59,65.79,-0.0055,-0.0098,0.0396,FLAT,17.36,86.56,142.48,-29.94,56.35,58.41,1.1436,MED,-,158.815,162.3427,138.7767,1,83.5103,CONTENDER,31.4036
16,-5,PDI.AX,Predictive Discovery Limited,Gold,mid,0.955,81.58,0.0268,0.1984,0.2968,STRONG_DOWN,67.54,158.11,334.09,-30.85,48.02,71.06,0.9304,LOW,-,0.8835,0.8815,0.6574,1,106.8442,LEADER,30.0313
17,5,SBM.AX,St Barbara Limited,Gold,mid,0.655,78.95,-0.0573,0.0991,0.0173,FLAT,13.91,138.18,138.18,-38.37,44.84,76.17,0.5121,LOW,-,0.6677,0.7021,0.5486,1,81.3453,LEADER,28.2242
18,0,WWI.AX,West Wits Mining Limited,Gold,small,0.58,89.47,-0.0944,-0.1601,-0.115,FLAT,0.0,205.26,262.5,-37.63,38.1,79.17,0.3642,LOW,-,0.6382,0.7201,0.5714,1,98.7814,LEADER,28.1464
19,1,LAT.AX,Latitude 66 Limited,Gold,small,0.18,90.79,0.0804,0.2833,0.3667,STRONG_DOWN,185.71,227.27,8900.0,-61.67,33.33,97.58,0.0784,LOW,-,0.1589,0.162,0.0904,1,77.6286,LEADER,27.8261
