rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,G11.AX,G11 Resources Limited,Gold,small,0.265,100.0,-0.1187,-0.1315,0.1232,FLAT,26.19,1792.86,636.11,-32.05,33.48,69.34,0.4046,LOW,-,0.3195,0.3122,0.2363,1,865.6598,LEADER,171.0434
2,0,TM1.AX,Terra Metals Limited,Gold,small,0.345,99.34,0.2471,0.0866,0.0613,STRONG_UP,176.0,1177.78,666.67,-46.49,43.87,105.17,0.525,LOW,-,0.3067,0.3073,0.2156,1,491.2913,LEADER,105.0236
3,0,A1G.AX,African Gold Limited,Gold,small,1.04,98.03,-0.0325,0.1457,0.4777,STRONG_DOWN,240.98,550.0,3900.0,-37.36,46.81,73.54,0.0,LOW,-,1.024,0.9613,0.5675,1,350.0884,LEADER,73.9065
4,1,AQI.AX,Alicanto Minerals Limited,Gold,small,1.63,97.37,0.0452,-0.0413,-0.0913,STRONG_UP,208.71,385.12,573.55,-47.03,41.11,93.47,1.2909,MED,-,1.543,1.5894,1.1919,1,169.3832,LEADER,49.1816
5,-1,DGR.AX,DGR Global Limited,Gold,small,0.027,98.68,-0.0682,-0.0759,0.0276,FLAT,50.0,575.0,92.86,-40.0,26.88,81.62,0.0,LOW,-,0.0279,0.0301,0.027,1,189.3653,LEADER,46.2739
6,3,FAL.AX,Falcon Metals Limited,Gold,small,0.5,96.05,-0.0325,0.0371,-0.0995,FLAT,-7.41,316.67,212.5,-61.21,42.29,111.26,2.7239,HIGH,-,0.5223,0.5171,0.6683,0,120.3652,LAGGARD,43.9182
7,1,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,6.46,94.08,0.0736,0.0756,0.2105,STRONG_DOWN,66.68,230.02,266.89,-43.14,55.73,82.93,0.4769,LOW,-,6.349,5.717,4.8873,1,154.5733,LEADER,42.4941
8,-1,BCM.AX,Brazilian Critical Minerals Limited,Gold,small,0.042,96.71,0.242,0.3692,0.3446,FLAT,68.0,366.67,121.05,-50.0,36.76,114.19,2.807,HIGH,-,0.0354,0.0317,0.0293,1,118.0372,LEADER,42.2135
9,3,NEM.AX,Newmont Corporation,Gold,large,155.16,73.03,0.0295,0.0361,0.099,STRONG_DOWN,22.8,92.05,151.19,-29.94,57.31,51.27,2.5333,HIGH,-,155.5284,155.5476,145.2432,1,102.8891,CONTENDER,37.9013
10,0,FXG.AX,Felix Gold Limited,Gold,small,0.37,92.76,0.0575,0.4529,0.3306,FLAT,-11.9,184.62,560.71,-71.15,44.66,103.07,1.0576,MED,-,0.311,0.2859,0.3657,1,79.9934,LEADER,34.2689
11,-5,DTR.AX,Dateline Resources Limited,Gold,mid,0.19,84.87,-0.0054,-0.1384,-0.2734,STRONG_UP,-25.49,143.59,1552.17,-71.54,46.64,105.84,0.2085,LOW,EARLY,0.2137,0.3283,0.3206,0,63.275,LAGGARD,34.0696
12,1,LAT.AX,Latitude 66 Limited,Gold,small,0.15,95.39,-0.0325,-0.0645,-0.0044,FLAT,172.73,284.62,-25.0,-47.73,33.2,82.22,0.2531,LOW,-,0.1594,0.1561,0.1038,1,114.9262,LEADER,33.2186
13,3,BCN.AX,Beacon Minerals Limited,Gold,small,2.43,82.89,-0.0028,-0.1502,-0.1879,STRONG_UP,2.39,121.24,121.24,-46.12,46.25,69.65,2.2676,HIGH,-,2.7515,3.0604,2.9189,0,80.5044,LAGGARD,31.8231
14,6,TSO.AX,Tesoro Gold Limited,Gold,small,1.0125,87.5,0.0025,-0.0347,0.1426,FLAT,-0.74,159.62,73.08,-41.05,45.45,75.66,1.3088,MED,-,1.0361,1.0019,0.9883,1,95.8836,LEADER,31.2297
15,-4,NMG.AX,New Murchison Gold Limited,Gold,small,0.044,89.47,0.0693,-0.0489,-0.1372,STRONG_UP,29.41,175.0,340.0,-50.67,38.8,81.65,0.8443,LOW,-,0.0461,0.0465,0.0433,1,83.1598,LEADER,28.479
16,-1,WGX.AX,Westgold Resources Limited,Gold,large,5.2,69.08,0.0198,-0.0944,-0.1281,STRONG_UP,-8.77,79.52,142.76,-38.51,51.38,63.88,0.5018,LOW,EARLY,5.3805,5.7872,5.6924,0,63.9582,LAGGARD,28.2682
17,8,FFM.AX,FireFly Metals Ltd,Gold,mid,2.09,78.29,0.1435,0.0712,0.2142,FLAT,25.15,104.9,176.82,-37.28,49.8,84.57,1.3541,MED,-,1.9369,1.8962,1.7457,1,61.7727,LEADER,27.0219
18,10,GA8.AX,GoldArc Resources Limited,Gold,small,0.072,90.79,0.0128,-0.0355,0.2235,FLAT,38.46,176.92,176.92,-44.74,41.04,96.42,1.2798,MED,-,0.0749,0.0647,,0,75.3051,LAGGARD,26.9429
19,0,RSG.AX,Resolute Mining Limited,Gold,mid,1.32,80.92,0.0785,0.1431,0.1074,FLAT,28.78,111.2,151.43,-31.25,51.38,68.41,0.4782,LOW,-,1.2686,1.3368,1.1694,1,83.5179,LEADER,26.69
20,-2,USL.AX,Unico Silver Limited,Gold,small,0.64,91.45,-0.0246,0.1146,-0.0748,FLAT,29.29,178.26,287.88,-50.88,44.66,97.25,0.632,LOW,-,0.6635,0.6584,0.6838,0,81.8625,LAGGARD,26.5834
