rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.46,100.0,-0.0723,0.4218,0.6961,STRONG_DOWN,-27.56,7566.67,3438.46,-71.54,48.0,125.1,0.6258,LOW,-,0.4538,0.386,0.2954,1,2903.2774,LEADER,571.3777
2,0,G11.AX,G11 Resources Limited,Gold,small,0.265,99.33,-0.1535,-0.1111,-0.2247,FLAT,1294.74,1938.46,754.84,-32.05,33.65,64.31,0.2882,LOW,-,0.2977,0.3207,0.1873,1,1014.2937,LEADER,198.3111
3,0,A1G.AX,African Gold Limited,Gold,small,1.04,97.99,0.0084,0.1791,0.691,STRONG_DOWN,181.08,1030.43,2636.84,-37.36,48.0,77.77,2.1299,HIGH,-,0.9048,0.9003,0.5012,1,635.989,LEADER,155.3545
4,0,TM1.AX,Terra Metals Limited,Gold,small,0.345,98.66,0.1299,0.2383,1.6088,STRONG_DOWN,102.94,1132.14,447.62,-46.49,42.4,173.87,0.7335,LOW,-,0.2882,0.3387,0.1714,1,276.0847,LEADER,64.2966
5,0,TOR.AX,Torque Metals Limited,Gold,small,0.49,97.32,0.0723,0.373,0.6339,STRONG_DOWN,63.33,562.16,237.93,-36.23,46.8,116.8,1.5737,HIGH,-,0.4408,0.354,0.2912,1,225.2499,LEADER,62.6549
6,0,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,5.2,92.62,0.1012,-0.1106,-0.0501,FLAT,31.18,291.58,272.28,-43.14,56.8,84.83,1.0514,MED,-,5.1924,5.723,4.2611,1,195.2369,LEADER,56.5761
7,0,FAL.AX,Falcon Metals Limited,Gold,small,0.565,95.97,0.1749,-0.0107,-0.0609,STRONG_UP,-31.52,514.13,370.83,-61.21,42.8,109.61,0.3985,LOW,-,0.5312,0.67,0.6477,0,200.7552,LAGGARD,52.0173
8,0,RSG.AX,Resolute Mining Limited,Gold,mid,1.505,91.28,-0.0045,0.176,0.2244,STRONG_DOWN,33.78,281.01,216.84,-31.25,53.6,68.42,0.7873,LOW,-,1.3647,1.4025,1.0532,1,220.1444,LEADER,51.2006
9,0,DGR.AX,DGR Global Limited,Gold,small,0.032,96.64,-0.1422,0.081,-0.1302,FLAT,77.78,540.0,88.24,-40.0,26.0,87.33,1.5978,HIGH,-,0.0323,0.0313,0.0233,1,160.7695,LEADER,50.0574
10,0,AQI.AX,Alicanto Minerals Limited,Gold,small,1.91,95.3,0.1556,0.0282,0.0801,FLAT,246.01,489.51,543.1,-47.03,36.8,112.43,1.1985,MED,-,1.57,1.875,0.9738,1,160.2226,LEADER,46.6825
