rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,8,TTM.AX,Titan Minerals Limited,Gold,small,0.595,100.0,-0.0719,-0.0849,0.0817,FLAT,-44.91,85.94,,-48.71,42.86,55.91,,LOW,-,0.6848,0.7219,0.7747,0,65.8788,LAGGARD,23.1211
2,11,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,3.92,88.89,-0.0589,-0.2,0.0209,FLAT,-41.57,65.36,,-49.38,53.17,85.42,0.9138,LOW,EARLY,4.8955,5.4984,5.2844,0,40.682,LAGGARD,22.9692
3,37,FFM.AX,FireFly Metals Ltd,Gold,mid,1.655,77.78,0.0057,-0.0243,0.1077,FLAT,-20.05,41.45,,-37.28,48.41,72.14,,LOW,EARLY,1.7795,1.9137,1.8686,0,27.8173,LAGGARD,17.0577
4,54,MDI.AX,Middle Island Resources Limited,Gold,small,0.017,33.33,0.0435,0.3386,-0.0533,FLAT,-54.05,-10.53,,-78.69,31.75,107.54,0.0,LOW,-,0.0157,0.0176,0.0312,0,-3.1078,WEAK,14.0026
5,54,GBM.AX,GBM Resources Limited,Gold,small,0.015,11.11,0.1149,-0.0667,-0.1829,STRONG_UP,-59.46,-34.78,,-79.1,34.52,122.81,,LOW,-,0.0173,0.0205,0.0316,0,-9.7769,WEAK,13.3136
6,63,AWJ.AX,Auric Mining Limited,Gold,small,0.22,66.67,-0.0035,0.041,0.0363,FLAT,-26.67,25.71,,-44.3,36.51,53.51,,LOW,-,0.2325,0.2692,0.2884,0,17.5449,LAGGARD,12.7533
7,63,DTM.AX,Dart Mining NL,Gold,small,0.013,0.0,-0.0314,-0.0875,-0.3006,STRONG_UP,-66.67,-71.11,,-90.37,28.97,88.26,0.7495,LOW,-,0.0143,0.0206,0.0378,0,-23.3409,WEAK,12.52
8,75,SNG.AX,Siren Gold Limited,Gold,small,0.049,44.44,-0.0177,0.1043,-0.0704,FLAT,-55.45,-7.55,,-67.86,39.29,82.61,,LOW,-,0.0484,0.0566,0.0897,0,-3.5895,WEAK,12.2451
9,81,KAU.AX,Kaiser Reef Limited,Gold,small,0.18,55.56,0.0435,0.0243,0.0302,FLAT,-44.62,0.0,,-56.63,37.7,61.67,0.5296,LOW,-,0.196,0.216,0.2774,0,0.0,LAGGARD,11.5328
10,91,GWR.AX,GWR Group Limited,Gold,small,0.096,22.22,0.0035,0.0386,-0.0209,FLAT,-28.89,-12.73,,-44.71,30.16,54.49,,LOW,-,0.1003,0.1042,0.1231,0,-7.0445,WEAK,6.9554
