rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.275,100.0,-0.1667,-0.5882,-0.1307,FLAT,-33.73,3828.57,2191.67,-71.54,47.22,118.88,0.7704,LOW,EARLY,0.401,0.3878,0.3099,0,1520.7364,LAGGARD,309.0562
2,0,G11.AX,G11 Resources Limited,Gold,small,0.325,99.35,-0.0441,-0.0389,0.0171,STRONG_DOWN,47.73,2066.67,1254.17,-32.05,34.74,70.94,0.3629,LOW,-,0.3025,0.3128,0.2027,1,1012.0665,LEADER,197.4819
3,0,A1G.AX,African Gold Limited,Gold,small,1.04,98.04,0.0231,0.2121,0.4894,STRONG_DOWN,225.0,804.35,3028.95,-37.36,47.62,74.92,0.0,LOW,-,0.9847,0.9485,0.547,1,511.2526,LEADER,103.8392
4,0,TM1.AX,Terra Metals Limited,Gold,small,0.365,98.69,0.1441,0.2826,0.9637,STRONG_DOWN,139.34,1158.62,518.64,-46.49,43.65,169.45,0.7441,LOW,-,0.3105,0.3319,0.1868,1,298.4585,LEADER,68.431
5,3,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,6.21,94.12,0.1144,0.3031,0.059,FLAT,66.14,294.57,290.91,-43.14,56.75,87.28,0.6484,LOW,-,5.1035,5.6737,4.4424,1,191.5327,LEADER,50.2891
6,-1,VTM.AX,Victory Metals Limited,Gold,small,1.775,93.46,-0.0111,0.1244,0.4733,STRONG_DOWN,53.68,281.72,671.74,-46.36,45.93,82.59,1.1978,MED,-,1.6655,1.4631,1.304,1,156.6705,LEADER,44.0615
7,3,TOR.AX,Torque Metals Limited,Gold,small,0.52,96.08,-0.0095,0.2121,0.7637,STRONG_DOWN,85.71,447.37,271.43,-36.23,46.03,117.32,0.4231,LOW,-,0.4797,0.4025,0.3111,1,175.5231,LEADER,41.8698
8,-2,FAL.AX,Falcon Metals Limited,Gold,small,0.505,95.42,-0.0381,0.001,-0.1528,FLAT,-26.81,380.95,236.67,-61.21,42.46,109.57,0.7358,LOW,-,0.5138,0.6101,0.6676,0,147.6247,LAGGARD,41.0614
9,-2,DGR.AX,DGR Global Limited,Gold,small,0.031,97.39,-0.0313,-0.0889,-0.0029,FLAT,82.35,520.0,106.67,-40.0,25.4,84.44,0.0,LOW,-,0.032,0.0311,0.0247,1,156.4188,LEADER,40.109
10,1,RSG.AX,Resolute Mining Limited,Gold,mid,1.435,88.89,0.0176,0.0268,0.2511,STRONG_DOWN,26.43,205.32,254.32,-31.25,51.98,67.97,0.6635,LOW,-,1.4152,1.4213,1.0977,1,157.0176,LEADER,39.5077
11,10,PDI.AX,Predictive Discovery Limited,Gold,mid,0.985,84.31,0.0626,0.276,0.34,STRONG_DOWN,74.34,169.86,369.05,-30.85,48.41,70.73,1.136,MED,-,0.874,0.8803,0.6547,1,116.26,LEADER,35.3568
12,-3,AQI.AX,Alicanto Minerals Limited,Gold,small,1.675,94.77,-0.059,0.1477,0.0693,FLAT,217.23,365.28,661.36,-47.03,37.3,111.91,0.6437,LOW,-,1.6685,1.8033,1.05,1,121.7484,LEADER,34.6367
13,-1,BCN.AX,Beacon Minerals Limited,Gold,small,3.16,87.58,-0.0366,0.0448,-0.064,FLAT,28.89,198.35,177.78,-38.13,47.22,73.37,0.2328,LOW,-,3.325,3.5548,2.7372,1,127.657,LEADER,33.4571
14,6,WGX.AX,Westgold Resources Limited,Gold,large,6.19,73.86,-0.0175,0.0784,-0.0126,FLAT,20.43,105.26,191.66,-37.64,52.78,63.31,0.5241,LOW,-,6.21,6.5652,5.3765,1,87.7531,CONTENDER,31.9794
15,0,FFM.AX,FireFly Metals Ltd,Gold,mid,2.17,83.01,0.0368,0.3303,0.182,FLAT,42.3,166.26,203.5,-37.28,50.79,84.34,0.9639,LOW,-,1.937,1.8825,1.6473,1,100.1213,LEADER,31.5373
16,15,ALK.AX,Alkane Resources Limited,Gold,mid,1.69,78.43,-0.0663,0.1214,0.2221,STRONG_DOWN,60.95,125.33,158.02,-26.23,50.0,71.62,1.5147,HIGH,-,1.6475,1.6306,1.2321,1,87.4988,LEADER,30.7326
17,5,NMG.AX,New Murchison Gold Limited,Gold,small,0.05,85.62,0.0452,0.1608,-0.1394,FLAT,72.41,177.78,400.0,-50.67,39.36,84.63,1.1594,MED,-,0.0475,0.0542,0.04,1,82.6815,LEADER,30.4874
18,-4,WWI.AX,West Wits Mining Limited,Gold,small,0.61,90.2,-0.0758,-0.1222,-0.111,FLAT,7.02,221.05,281.25,-37.63,38.1,79.13,0.622,LOW,-,0.6417,0.7271,0.5695,1,106.4338,LEADER,29.5938
19,-1,CTO.AX,Citigold Corporation Limited,Gold,small,0.022,96.73,-0.0435,0.2121,0.2966,STRONG_DOWN,100.0,450.0,340.0,-43.48,25.79,122.68,0.149,LOW,-,0.0201,0.0184,0.0123,1,94.5998,LEADER,28.4476
20,15,LAT.AX,Latitude 66 Limited,Gold,small,0.185,91.5,0.0606,0.3588,0.5091,STRONG_DOWN,189.06,236.36,,-61.67,33.33,97.71,0.0112,LOW,-,0.1566,0.1615,0.0896,1,80.6263,LEADER,28.4112
