rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,G11.AX,G11 Resources Limited,Gold,small,0.305,100.0,-0.1528,-0.0595,0.0781,STRONG_DOWN,32.61,2078.57,682.05,-32.05,34.84,68.58,0.4997,LOW,-,0.3333,0.3165,0.2267,1,1055.9555,LEADER,205.4374
2,0,A1G.AX,African Gold Limited,Gold,small,1.04,98.69,0.0031,0.1355,0.3933,STRONG_DOWN,240.98,785.11,4060.0,-37.36,47.11,73.54,0.0,LOW,-,1.024,0.9613,0.5675,1,502.9421,LEADER,102.2812
3,0,TM1.AX,Terra Metals Limited,Gold,small,0.285,99.35,-0.0172,-0.0659,-0.0489,FLAT,90.0,850.0,470.0,-46.49,43.08,105.68,0.2161,LOW,-,0.323,0.3062,0.2069,1,346.4989,LEADER,76.874
4,1,DGR.AX,DGR Global Limited,Gold,small,0.028,98.04,0.0031,-0.0815,0.0583,FLAT,40.0,600.0,86.67,-40.0,26.88,82.82,2.5521,HIGH,-,0.029,0.0307,0.0264,1,194.7356,LEADER,57.8344
5,-1,DTR.AX,Dateline Resources Limited,Gold,mid,0.205,97.39,-0.0238,-0.3353,-0.2029,FLAT,-33.87,425.64,1763.64,-71.54,47.43,108.86,0.9223,LOW,EARLY,0.2385,0.354,0.3183,0,185.4506,LAGGARD,56.4091
6,8,AQI.AX,Alicanto Minerals Limited,Gold,small,1.75,96.73,0.1855,0.0297,0.0684,FLAT,264.58,402.87,657.58,-47.03,40.32,96.48,1.777,HIGH,-,1.5967,1.6312,1.1482,1,168.3651,LEADER,52.8311
7,-1,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,6.11,91.5,-0.1041,0.1395,0.2302,STRONG_DOWN,33.58,220.18,234.85,-43.14,55.73,83.92,3.3227,HIGH,-,6.3565,5.7716,4.7667,1,146.2183,LEADER,49.999
8,1,FAL.AX,Falcon Metals Limited,Gold,small,0.6,96.08,0.2031,0.1894,-0.1343,STRONG_UP,-0.83,400.0,,-61.21,41.9,107.58,0.6809,LOW,-,0.5213,0.5341,0.6704,0,155.7911,LAGGARD,43.5067
9,3,TOR.AX,Torque Metals Limited,Gold,small,0.42,95.42,-0.0667,-0.1565,0.7404,FLAT,64.71,337.5,147.06,-36.23,45.45,111.55,0.5609,LOW,-,0.464,0.4552,0.3311,1,137.5112,LEADER,35.515
10,13,SBM.AX,St Barbara Limited,Gold,mid,0.67,81.05,0.0419,0.0246,0.0183,STRONG_UP,21.82,131.03,152.83,-38.37,44.66,60.78,1.4854,MED,-,0.6532,0.6571,0.5749,1,96.2817,LEADER,35.3591
11,2,NEM.AX,Newmont Corporation,Gold,large,157.44,75.82,-0.0089,0.0535,0.0332,FLAT,10.48,105.12,149.35,-29.94,57.31,50.68,0.9423,LOW,-,157.952,157.407,143.7057,1,118.8705,LEADER,35.3341
12,-4,USL.AX,Unico Silver Limited,Gold,small,0.76,93.46,0.0587,0.148,0.0633,FLAT,12.59,261.9,375.0,-50.88,45.45,98.13,0.816,LOW,-,0.6722,0.6904,0.6748,1,121.3041,LEADER,34.9273
13,2,WGX.AX,Westgold Resources Limited,Gold,large,5.29,76.47,-0.052,-0.1168,-0.1463,STRONG_UP,-11.54,109.12,145.83,-37.64,52.17,62.94,0.8232,LOW,EARLY,5.7715,5.98,5.6105,0,90.4512,LAGGARD,32.9705
14,3,NMG.AX,New Murchison Gold Limited,Gold,small,0.046,90.85,0.0031,0.0048,-0.1209,FLAT,27.78,206.67,360.0,-50.67,39.2,80.01,0.3423,LOW,-,0.0478,0.0488,0.0424,1,101.254,LEADER,30.9784
15,1,BCN.AX,Beacon Minerals Limited,Gold,small,2.82,86.27,-0.0242,-0.0968,-0.1329,STRONG_UP,13.21,166.25,176.49,-38.13,46.64,68.39,0.3503,LOW,-,3.016,3.2322,2.878,0,113.3784,LAGGARD,30.7426
16,6,GDX,Van Eck Gold Miners AU GDX,Gold,small,87.35,69.93,-0.105,-0.086,-0.0037,STRONG_DOWN,14.19,89.91,149.63,-30.84,57.6,52.32,1.5508,HIGH,-,91.918,92.9698,83.876,1,98.9813,CONTENDER,30.5783
17,-6,ERM.AX,Emmerson Resources Limited,Gold,small,0.39,90.2,-0.037,-0.0168,0.4037,STRONG_DOWN,32.2,200.0,596.43,-23.81,44.66,69.53,0.576,LOW,-,0.3985,0.3905,0.2965,1,128.4625,LEADER,30.1546
18,0,RSG.AX,Resolute Mining Limited,Gold,mid,1.315,79.74,0.0147,-0.0272,0.0382,FLAT,28.92,126.72,171.13,-31.25,51.78,64.94,0.6961,LOW,-,1.3114,1.3604,1.1483,1,101.0437,LEADER,29.8829
19,-12,PDI.AX,Predictive Discovery Limited,Gold,mid,0.93,84.97,-0.051,0.0465,0.1879,STRONG_DOWN,66.07,144.74,389.47,-30.85,48.62,66.92,0.3294,LOW,-,0.9547,0.8877,0.6959,1,105.157,LEADER,29.7459
20,6,FXG.AX,Felix Gold Limited,Gold,small,0.35,83.01,0.2994,0.3192,0.2188,FLAT,-25.53,141.38,392.96,-71.15,43.87,97.02,1.0351,MED,-,0.2785,0.2767,0.359,0,63.9282,LAGGARD,29.6801
21,0,SX2.AX,Southern Cross Gold Consolidated Ltd,Gold,mid,11.0,71.24,0.143,0.0465,0.1618,FLAT,37.5,92.31,189.47,-34.88,53.36,61.7,1.3029,MED,-,10.3855,9.9218,8.9436,1,79.8305,CONTENDER,29.2577
22,-3,WWI.AX,West Wits Mining Limited,Gold,small,0.565,87.58,-0.0583,-0.1005,-0.1943,STRONG_UP,9.71,169.05,303.57,-43.55,38.74,68.29,0.8289,LOW,-,0.583,0.6445,0.5983,0,95.8984,LAGGARD,28.5344
23,-13,BCM.AX,Brazilian Critical Minerals Limited,Gold,small,0.037,94.12,0.0603,0.4169,0.1821,FLAT,27.59,270.0,48.0,-50.0,35.97,114.06,0.6981,LOW,-,0.0337,0.0315,0.0285,1,85.1473,LEADER,28.2164
24,9,EVN.AX,Evolution Mining Limited,Gold,large,12.5,62.09,-0.0355,-0.0361,-0.0427,STRONG_UP,6.69,62.96,233.99,-34.17,52.57,61.84,1.0864,MED,-,12.8465,13.156,11.8911,1,53.5217,CONTENDER,27.8917
25,-5,LAT.AX,Latitude 66 Limited,Gold,small,0.1475,92.16,-0.1324,-0.1137,0.1422,STRONG_DOWN,195.0,243.02,7275.0,-48.89,33.99,93.48,0.0916,LOW,-,0.1691,0.1583,0.0999,1,88.365,LEADER,27.5456
26,3,FFM.AX,FireFly Metals Ltd,Gold,mid,2.09,79.08,0.0888,0.0417,0.264,FLAT,14.84,122.34,145.88,-37.28,49.8,81.76,0.2599,LOW,-,1.9984,1.8791,1.7148,1,74.5175,LEADER,26.6908
27,11,BGL.AX,Bellevue Gold Limited,Gold,mid,1.6,69.28,-0.0031,-0.0181,0.0264,FLAT,25.0,86.05,-14.21,-36.93,50.59,68.44,1.2615,MED,-,1.6187,1.6049,1.4058,1,63.6045,CONTENDER,26.5356
28,2,PRU.AX,Perseus Mining Limited,Gold,large,5.53,64.05,0.0141,0.0323,0.1001,STRONG_DOWN,4.64,67.98,138.82,-28.47,49.8,42.31,0.85,LOW,-,5.5355,5.3934,5.0865,1,80.0121,CONTENDER,26.0472
29,-4,GGP.AX,Greatland Resources Limited,Gold,large,14.11,71.9,-0.0276,0.0353,0.2422,STRONG_DOWN,73.34,93.29,93.29,-36.89,49.34,74.5,0.3716,LOW,-,14.251,13.0792,9.9499,1,61.7827,CONTENDER,26.0254
30,13,ORE.AX,Orezone Gold Corporation,Gold,mid,2.48,73.86,0.1355,0.0465,0.0862,FLAT,55.97,101.63,101.63,-38.91,49.48,68.64,0.0851,LOW,-,2.252,2.2978,,0,73.2584,LAGGARD,25.8329
31,-4,GMD.AX,Genesis Minerals Limited,Gold,large,6.31,62.75,0.0308,0.0055,-0.02,STRONG_UP,-0.47,64.32,236.53,-36.46,52.17,67.35,0.7119,LOW,-,6.277,6.2574,6.2301,1,49.8252,CONTENDER,25.2747
32,4,RXR.AX,Robex Resources Inc.,Gold,mid,7.23,73.2,0.1052,0.1537,0.239,STRONG_DOWN,61.74,100.28,100.28,-32.16,53.3,65.98,0.337,LOW,-,6.3255,6.6738,5.0748,1,81.0058,CONTENDER,24.9725
33,6,ALK.AX,Alkane Resources Limited,Gold,mid,1.515,78.43,0.0064,-0.1195,-0.0118,FLAT,38.36,110.42,146.34,-26.23,49.01,67.5,0.966,LOW,-,1.559,1.5765,1.2992,1,80.1707,LEADER,24.6632
34,3,VAU.AX,Vault Minerals Limited,Gold,mid,4.64,66.01,0.0096,0.0487,-0.0242,FLAT,-8.96,72.33,47.71,-41.81,50.59,57.82,0.7796,LOW,-,4.6955,4.5721,4.6413,0,63.2886,LAGGARD,24.5845
35,-7,GA8.AX,GoldArc Resources Limited,Gold,small,0.072,88.89,-0.1,0.3556,0.125,FLAT,53.19,176.92,176.92,-44.74,41.57,95.37,0.7028,LOW,-,0.0745,0.0641,,0,77.1175,LAGGARD,24.5454
36,-12,TSO.AX,Tesoro Gold Limited,Gold,small,0.995,82.35,-0.0744,0.0366,0.0681,STRONG_DOWN,10.56,136.91,57.94,-41.05,45.06,75.35,0.5686,LOW,-,1.0713,0.9991,0.9702,1,81.8707,LEADER,24.5064
