rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,G11.AX,G11 Resources Limited,Gold,small,0.305,100.0,-0.0503,-0.0147,0.0813,STRONG_DOWN,52.5,2246.15,643.9,-32.05,34.84,67.99,0.027,LOW,-,0.3315,0.3158,0.2282,1,1150.9928,LEADER,223.1474
2,0,A1G.AX,African Gold Limited,Gold,small,1.04,99.34,0.0526,0.1775,0.4111,STRONG_DOWN,240.98,824.44,3486.21,-37.36,47.3,73.54,0.0,LOW,-,1.024,0.9613,0.5675,1,530.2723,LEADER,107.3556
3,0,TM1.AX,Terra Metals Limited,Gold,small,0.275,98.68,0.0175,-0.1147,-0.2056,STRONG_UP,89.66,816.67,409.26,-46.49,43.08,105.85,1.0008,MED,-,0.3195,0.3048,0.208,1,332.376,LEADER,83.4443
4,0,DGR.AX,DGR Global Limited,Gold,small,0.028,98.01,0.0897,-0.0085,0.1084,FLAT,40.0,600.0,75.0,-40.0,26.88,82.54,0.7918,LOW,-,0.0289,0.0307,0.0265,1,195.3962,LEADER,47.4374
5,1,AQI.AX,Alicanto Minerals Limited,Gold,small,1.6,96.69,0.1301,-0.0104,-0.0399,STRONG_UP,233.33,376.19,532.41,-47.03,40.32,96.62,0.3137,LOW,-,1.588,1.6204,1.1547,1,156.9861,LEADER,41.9805
6,2,FAL.AX,Falcon Metals Limited,Gold,small,0.55,96.03,0.1417,0.1166,-0.1507,STRONG_UP,-5.98,323.08,266.67,-61.21,41.5,108.78,1.2013,MED,-,0.522,0.5304,0.6706,0,123.2551,LAGGARD,41.5209
7,0,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,5.87,92.05,-0.0607,0.1112,0.1717,STRONG_DOWN,28.61,219.12,217.42,-43.14,55.73,84.01,0.6077,LOW,-,6.363,5.7513,4.7851,1,145.3571,LEADER,40.7594
8,6,NMG.AX,New Murchison Gold Limited,Gold,small,0.045,90.07,0.0309,0.026,-0.1346,STRONG_UP,25.0,200.0,350.0,-50.67,39.2,79.61,1.5269,HIGH,-,0.0476,0.0484,0.0426,1,98.4801,LEADER,38.3058
9,0,TOR.AX,Torque Metals Limited,Gold,small,0.395,95.36,-0.0393,-0.1296,0.6919,FLAT,58.0,298.99,107.89,-36.23,45.06,112.4,1.0152,MED,-,0.4585,0.4569,0.3318,1,119.862,LEADER,35.7722
10,2,USL.AX,Unico Silver Limited,Gold,small,0.695,90.73,-0.0563,0.0406,0.0171,FLAT,2.96,215.91,275.68,-50.88,45.06,99.57,1.1615,MED,-,0.6705,0.6857,0.6766,1,97.7088,LEADER,33.8466
