rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.455,100.0,-0.1308,0.3372,1.0879,STRONG_DOWN,-2.15,9000.0,3150.0,-71.54,48.21,122.0,1.0278,MED,-,0.4368,0.3799,0.2849,1,3556.4756,LEADER,771.2392
2,0,G11.AX,G11 Resources Limited,Gold,small,0.29,99.34,-0.0833,0.033,-0.0172,FLAT,1350.0,2536.36,1015.38,-30.77,34.63,66.14,0.0151,LOW,-,0.3122,0.3325,0.1794,1,1328.0053,LEADER,256.7103
3,0,A1G.AX,African Gold Limited,Gold,small,0.855,98.01,0.0676,0.0867,0.3857,STRONG_DOWN,128.0,790.63,2342.86,-37.36,47.41,75.3,0.342,LOW,-,0.9075,0.8707,0.4769,1,497.7893,LEADER,101.364
4,0,TM1.AX,Terra Metals Limited,Gold,small,0.26,98.68,-0.05,-0.14,1.1096,FLAT,48.57,1344.44,364.29,-46.49,41.04,178.3,0.2028,LOW,-,0.3007,0.3251,0.1637,1,309.456,LEADER,71.9559
5,1,VTM.AX,Victory Metals Limited,Gold,small,1.43,95.36,-0.0138,0.2789,0.3063,STRONG_DOWN,9.16,271.43,460.78,-46.36,46.12,76.82,,LOW,-,1.401,1.3078,1.2305,1,162.9561,LEADER,40.7856
6,-1,DGR.AX,DGR Global Limited,Gold,small,0.034,97.35,0.1643,0.3608,-0.0242,FLAT,78.95,466.67,112.5,-50.0,25.9,91.07,0.527,LOW,-,0.0316,0.0317,0.0224,1,132.7184,LEADER,37.4547
7,0,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,4.1,87.42,-0.0965,-0.183,-0.1634,FLAT,5.26,176.03,218.18,-43.14,55.38,77.14,0.5686,LOW,EARLY,5.866,5.9783,4.1929,0,126.3772,LAGGARD,37.1014
8,0,RSG.AX,Resolute Mining Limited,Gold,mid,1.255,85.43,-0.0213,0.0725,0.1096,STRONG_DOWN,26.77,169.89,185.23,-31.25,51.79,63.05,0.6309,LOW,-,1.3945,1.3903,1.0295,1,139.5516,LEADER,36.1723
9,4,BCN.AX,Beacon Minerals Limited,Gold,small,3.05,89.4,0.0551,-0.0285,0.2392,FLAT,23.41,187.97,199.04,-38.13,46.61,72.29,1.2306,MED,-,3.4765,3.7774,2.5448,1,121.1941,LEADER,35.8708
10,0,FAL.AX,Falcon Metals Limited,Gold,small,0.485,94.04,0.0159,-0.136,-0.1009,FLAT,-42.94,259.26,259.26,-61.21,42.23,96.14,0.153,LOW,-,0.592,0.6994,0.637,0,113.881,LAGGARD,34.5225
11,-2,TOR.AX,Torque Metals Limited,Gold,small,0.43,96.03,0.1122,0.511,0.5924,STRONG_DOWN,24.64,338.78,244.0,-36.23,45.02,114.38,0.9422,LOW,-,0.41,0.3389,0.2818,1,133.3421,LEADER,33.8763
12,-1,GML.AX,Gateway Mining Limited,Gold,small,0.06,88.74,-0.0155,-0.0335,-0.0626,STRONG_UP,0.0,185.71,150.0,-44.76,37.45,56.43,0.8885,LOW,-,0.0694,0.0718,0.0617,0,123.25,LAGGARD,33.7447
13,8,WWI.AX,West Wits Mining Limited,Gold,small,0.06,93.38,-0.0155,-0.0513,-0.0851,STRONG_UP,27.66,252.94,300.0,-37.63,37.45,88.17,0.4807,LOW,-,0.0734,0.0784,0.0533,1,107.4362,LEADER,30.8404
14,1,WGX.AX,Westgold Resources Limited,Gold,large,5.42,73.51,0.0297,-0.0748,-0.0595,FLAT,21.8,89.71,98.22,-37.64,53.39,60.36,0.8119,LOW,-,6.23,6.8566,5.0819,1,79.3527,CONTENDER,30.4105
15,-1,NEM.AX,Newmont Corporation,Gold,large,146.85,74.83,0.0639,0.0574,0.0554,STRONG_UP,11.38,92.09,166.83,-29.94,57.37,59.31,,LOW,-,157.6735,166.26,132.3674,1,89.0787,CONTENDER,30.3574
16,21,CTO.AX,Citigold Corporation Limited,Gold,small,0.02,96.69,0.1265,0.3385,0.3596,STRONG_DOWN,185.71,400.0,344.44,-43.48,23.51,125.57,5.0415,HIGH,-,0.0172,0.0174,0.0108,1,74.8905,LEADER,30.1873
17,6,NMG.AX,New Murchison Gold Limited,Gold,small,0.045,88.08,0.1662,-0.0924,0.0096,FLAT,55.17,181.25,350.0,-50.67,38.71,92.4,1.1052,MED,-,0.053,0.0607,0.0374,1,75.9328,LEADER,29.1943
18,-6,BGD.AX,Barton Gold Holdings Limited,Gold,small,0.84,83.44,0.1007,-0.0742,-0.262,STRONG_UP,-35.63,130.14,216.98,-48.23,48.21,69.67,0.3932,LOW,-,0.9842,1.0964,1.0499,0,90.0517,LAGGARD,28.195
19,-1,HRN.AX,Horizon Gold Limited,Gold,small,1.31,92.05,0.0326,0.2406,0.6879,STRONG_DOWN,111.29,201.15,403.85,-21.68,39.84,68.75,0.2539,LOW,-,1.3621,1.1729,0.783,1,116.5643,LEADER,27.6236
20,0,AQI.AX,Alicanto Minerals Limited,Gold,small,1.48,94.7,0.134,-0.1251,-0.0454,FLAT,156.94,262.75,380.52,-47.03,35.06,116.26,0.3627,LOW,-,1.7098,1.8977,0.9343,1,79.2348,LEADER,26.5937
21,7,GDX,Van Eck Gold Miners AU GDX,Gold,small,85.79,72.85,-0.0211,-0.0336,0.0494,FLAT,15.71,87.98,172.96,-30.84,57.83,59.67,1.1793,MED,-,94.512,100.0436,76.8114,1,85.2642,CONTENDER,26.108
22,-3,RRL.AX,Regis Resources Limited,Gold,mid,6.26,62.91,0.0312,-0.0988,-0.0658,FLAT,5.73,64.23,219.5,-39.58,54.58,61.08,1.0786,MED,-,7.4564,7.8891,6.2209,1,57.3986,CONTENDER,25.9147
23,-6,SBM.AX,St Barbara Limited,Gold,mid,0.57,82.78,0.0255,-0.0874,0.0596,FLAT,6.54,128.0,200.0,-38.37,44.22,83.31,0.8376,LOW,-,0.6757,0.7075,0.5143,1,67.9409,LEADER,25.8381
24,7,GMD.AX,Genesis Minerals Limited,Gold,large,5.62,55.63,0.0005,-0.0178,-0.1355,STRONG_UP,-3.93,51.48,190.44,-36.46,53.39,66.39,1.3159,MED,EARLY,6.445,6.9722,5.8809,0,41.4016,LAGGARD,25.7167
25,1,BCM.AX,Brazilian Critical Minerals Limited,Gold,small,0.026,92.72,-0.01,-0.1075,0.0726,FLAT,-18.75,225.0,13.04,-50.0,33.86,110.98,0.2503,LOW,-,0.0325,0.0318,0.0253,1,68.6475,LEADER,25.0402
26,8,PRU.AX,Perseus Mining Limited,Gold,large,4.94,54.97,0.0333,0.0578,-0.0234,FLAT,2.94,51.41,136.82,-28.47,51.0,47.96,1.0845,MED,-,5.2917,5.6121,4.7463,1,54.6669,CONTENDER,24.6364
27,16,SX2.AX,Southern Cross Gold Consolidated Ltd,Gold,mid,8.71,70.86,0.061,-0.0148,-0.1489,STRONG_UP,9.15,81.08,129.21,-34.88,52.59,70.2,0.4206,LOW,-,9.755,10.319,8.3503,1,60.7415,CONTENDER,23.7418
28,-6,FXG.AX,Felix Gold Limited,Gold,small,0.29,75.5,0.184,0.056,-0.1122,STRONG_UP,-55.38,93.33,607.32,-71.15,41.83,95.84,0.7139,LOW,-,0.2842,0.3265,0.3378,0,40.7359,LAGGARD,23.1109
29,3,RMS.AX,Ramelius Resources Limited,Gold,large,3.52,56.29,0.0134,-0.0016,-0.0456,STRONG_UP,-6.19,51.72,106.23,-33.84,50.6,57.84,0.9519,LOW,EARLY,3.993,4.365,3.566,0,45.2476,LAGGARD,22.8818
30,10,EM3.AX,EMC Gold Corporation,Gold,small,0.255,90.73,0.65,0.6441,2.1096,FLAT,,193.1,193.1,-46.43,45.45,166.53,1.4473,MED,-,0.2128,0.1559,,0,52.7025,LAGGARD,22.868
31,-1,ERM.AX,Emmerson Resources Limited,Gold,small,0.36,84.77,0.075,0.2004,0.4429,STRONG_DOWN,50.0,148.28,650.0,-27.59,42.23,73.88,0.8925,LOW,-,0.371,0.3324,0.2529,1,84.7549,LEADER,22.6618
32,7,LRM.AX,Lion Rock Minerals Ltd,Gold,small,0.02,82.12,-0.1409,0.097,-0.3077,FLAT,-66.1,122.22,471.43,-72.46,37.05,110.82,0.395,LOW,-,0.0225,0.0238,0.0387,0,40.8621,LAGGARD,22.6496
33,-8,USL.AX,Unico Silver Limited,Gold,small,0.59,80.79,0.0036,-0.1398,-0.2476,STRONG_UP,-16.9,118.52,337.04,-50.88,45.02,93.68,0.6969,LOW,-,0.779,0.853,0.6237,0,56.9567,LAGGARD,22.5967
34,2,TAM.AX,Tanami Gold NL,Gold,small,0.084,90.07,-0.0256,0.0274,0.1096,STRONG_DOWN,37.7,189.66,110.0,-34.4,39.84,100.4,0.3191,LOW,-,0.1061,0.1002,0.0735,1,75.2576,LEADER,22.4009
35,-8,ALK.AX,Alkane Resources Limited,Gold,mid,1.39,77.48,-0.0009,0.0217,0.1205,STRONG_DOWN,20.35,98.57,112.21,-26.23,49.8,68.94,0.4746,LOW,-,1.5475,1.5907,1.1499,1,71.2048,LEADER,22.0967
36,8,FFM.AX,FireFly Metals Ltd,Gold,mid,1.64,66.23,0.0969,-0.0114,-0.126,STRONG_UP,20.59,69.95,114.38,-37.28,50.2,72.75,0.5427,LOW,-,1.754,1.8984,1.5688,1,48.2667,CONTENDER,21.9994
37,9,TCG.AX,Turaco Gold Limited,Gold,mid,0.6,57.62,0.0509,-0.0147,-0.1731,STRONG_UP,30.43,53.85,233.33,-37.36,47.01,68.86,1.1536,MED,-,0.6723,0.7017,0.5776,1,36.7602,CONTENDER,21.8979
38,4,DPM.AX,DPM Metals Inc.,Gold,large,47.5,54.3,0.0759,0.0064,0.0986,FLAT,42.21,50.16,50.16,-30.84,58.33,57.82,0.224,LOW,-,52.0125,52.8298,,0,50.5974,LAGGARD,21.8929
39,-6,VAU.AX,Vault Minerals Limited,Gold,mid,3.96,45.03,0.047,-0.0913,-0.1565,STRONG_UP,-7.8,38.81,56.39,-41.81,49.8,58.02,1.16,MED,EARLY,4.7057,5.2596,4.3073,0,33.3157,WEAK,21.26
40,8,GGP.AX,Greatland Resources Limited,Gold,large,9.76,43.71,0.0202,-0.0675,0.0286,FLAT,31.71,33.7,33.7,-36.89,50.0,65.14,1.4987,MED,-,11.5955,12.47,,0,25.8663,WEAK,20.9383
41,6,WGR.AX,Western Gold Resources Limited,Gold,small,0.14,84.11,0.0269,-0.1075,-0.178,STRONG_UP,-9.68,139.32,508.7,-50.48,38.25,114.66,0.7109,LOW,-,0.1753,0.1967,0.1508,0,46.4752,LAGGARD,20.7117
42,-4,PDI.AX,Predictive Discovery Limited,Gold,mid,0.695,71.52,-0.0847,-0.065,0.0241,STRONG_DOWN,69.51,82.89,208.89,-30.85,46.22,66.63,0.3503,LOW,-,0.8403,0.8555,0.6118,1,57.5025,CONTENDER,20.2317
43,-14,ORE.AX,Orezone Gold Corporation,Gold,mid,2.2,70.2,0.1079,-0.0076,0.1934,FLAT,46.67,78.86,78.86,-38.91,49.69,95.53,,LOW,-,2.315,2.5218,,0,41.02,LAGGARD,19.884
44,11,TSO.AX,Tesoro Gold Limited,Gold,small,0.885,76.16,0.0036,0.0545,-0.2072,FLAT,-1.67,96.67,126.92,-41.05,44.22,81.36,0.0449,LOW,-,0.9492,1.0656,0.869,1,52.5396,LEADER,19.863
45,0,AS1.AX,Asara Resources Limited,Gold,small,0.11,86.75,-0.0024,0.0131,0.2096,STRONG_DOWN,42.86,175.0,1275.0,-32.26,38.25,106.39,0.4091,LOW,-,0.1319,0.1243,0.0854,1,62.9171,LEADER,19.6676
46,29,SMI.AX,Santana Minerals Limited,Gold,mid,0.665,37.75,-0.2029,-0.0514,-0.177,FLAT,-19.88,23.15,51.14,-43.16,47.41,59.05,1.6839,HIGH,EARLY,0.8133,0.939,0.7896,0,18.5852,WEAK,19.2354
47,4,LAT.AX,Latitude 66 Limited,Gold,small,0.135,79.47,0.075,-0.0992,0.9846,FLAT,136.84,104.55,6650.0,-65.15,33.07,152.43,0.0995,LOW,-,0.1553,0.1529,0.0786,1,22.6814,LEADER,18.8141
48,4,GA8.AX,GoldArc Resources Limited,Gold,small,0.048,72.19,0.0929,-0.0683,-0.1687,STRONG_UP,92.0,84.62,84.62,-44.74,40.88,82.68,0.4143,LOW,-,0.0575,0.0654,,0,41.8369,LAGGARD,18.4558
49,9,GHM.AX,Golden Horse Minerals Limited,Gold,small,0.435,61.59,-0.0018,-0.1438,-0.3436,STRONG_UP,-36.03,61.11,81.25,-50.6,45.82,76.69,0.6572,LOW,-,0.5613,0.6558,0.6204,0,36.5121,LAGGARD,18.3212
50,4,NST.AX,Northern Star Resources Limited,Gold,large,18.55,24.5,0.0279,-0.1565,-0.1984,STRONG_UP,-20.25,3.63,31.97,-45.32,55.38,69.73,0.8214,LOW,EARLY,23.2641,26.1347,22.903,0,2.8856,WEAK,18.2371
51,9,ORP.AX,Orpheus Uranium Limited,Gold,small,0.055,78.81,-0.1178,0.0736,0.2096,STRONG_DOWN,83.33,103.7,-35.29,-37.84,37.05,76.72,0.1089,LOW,-,0.0609,0.0632,0.0459,1,50.0811,LEADER,17.9512
52,-2,RXR.AX,Robex Resources Inc.,Gold,mid,5.4,53.64,-0.0993,-0.0711,0.0739,STRONG_DOWN,34.0,49.58,49.58,-32.16,52.45,58.77,0.084,LOW,-,6.5445,6.66,4.9515,1,44.2523,CONTENDER,17.8147
53,9,RGL.AX,Riversgold Limited,Gold,small,0.012,91.39,0.0409,-0.1075,0.8239,FLAT,100.0,200.0,50.0,-47.62,25.9,167.22,0.408,LOW,-,0.0144,0.0152,0.0081,1,30.9772,LEADER,17.6456
54,-13,TRE.AX,Toubani Resources Inc,Gold,small,0.415,68.87,0.0421,0.1011,0.1471,STRONG_DOWN,-6.74,72.92,196.43,-44.79,42.23,68.47,0.1933,LOW,-,0.4427,0.4573,0.3795,1,44.9726,CONTENDER,17.5895
55,2,CMM.AX,Capricorn Metals Ltd,Gold,mid,10.22,40.4,0.0361,-0.077,-0.1842,STRONG_UP,-20.19,27.02,92.92,-41.12,55.38,60.71,0.9909,LOW,EARLY,12.1043,13.3634,12.3401,0,24.6467,WEAK,17.3117
56,17,BGL.AX,Bellevue Gold Limited,Gold,mid,1.43,39.07,0.0894,0.011,-0.0548,STRONG_UP,28.83,24.89,-26.1,-36.93,49.0,64.45,1.1786,MED,-,1.571,1.7045,1.2848,1,18.924,LAGGARD,17.2348
57,-8,PNR.AX,Pantoro Gold Limited,Gold,mid,3.18,29.8,-0.0209,-0.2212,-0.27,STRONG_UP,-51.0,10.03,167.23,-52.82,51.79,82.07,0.5992,LOW,EARLY,4.06,4.712,4.696,0,6.3323,WEAK,16.8898
58,11,SNG.AX,Siren Gold Limited,Gold,small,0.082,52.98,-0.025,0.0557,-0.0506,FLAT,-6.82,49.09,46.43,-47.14,41.04,71.42,1.0203,MED,-,0.0894,0.0983,0.0876,0,28.2091,LAGGARD,16.7362
59,2,BEZ.AX,Besra Gold Inc,Gold,small,0.105,81.46,-0.0,0.1024,0.6313,STRONG_DOWN,128.26,118.75,19.32,-58.33,41.83,229.47,0.0669,LOW,-,0.115,0.0946,0.0621,1,21.6469,LEADER,16.6661
60,6,PRX.AX,Prodigy Gold NL,Gold,small,0.056,46.36,-0.05,0.1024,0.0429,FLAT,-6.67,40.0,5.0,-66.67,23.9,53.77,,LOW,-,0.0613,0.0643,0.0554,1,17.7794,LAGGARD,16.3945
61,-5,STN.AX,Saturn Metals Limited,Gold,small,0.395,64.9,0.0033,-0.1422,-0.1138,FLAT,-42.75,68.09,119.44,-45.65,46.61,90.41,0.8837,LOW,-,0.4667,0.5033,0.4885,0,35.1006,LAGGARD,16.3679
62,5,AUC.AX,Ausgold Limited,Gold,small,0.82,52.32,0.0433,-0.0421,-0.1766,STRONG_UP,-21.15,49.09,134.29,-42.31,50.6,73.93,0.4734,LOW,-,1.03,1.0825,0.8951,0,33.5993,LAGGARD,16.1376
63,-28,STK.AX,Strickland Metals Limited,Gold,mid,0.19,68.21,0.0056,0.0191,0.0596,STRONG_DOWN,22.58,72.73,90.0,-31.25,38.25,80.73,0.4565,LOW,-,0.2062,0.2134,0.1792,1,34.4583,CONTENDER,16.0238
64,14,MAT.AX,Matsa Resources Limited,Gold,small,0.085,56.95,0.1144,-0.0659,-0.2421,STRONG_UP,-26.09,51.79,183.33,-52.9,41.43,97.16,0.2059,LOW,-,0.0945,0.1148,0.1029,0,22.0819,LAGGARD,15.9811
65,0,BM1.AX,Ballard Mining Limited,Gold,small,0.63,66.89,0.0851,-0.0819,0.0161,FLAT,5.0,70.27,70.27,-43.65,44.44,90.0,0.4381,LOW,-,0.7452,0.8186,,0,34.6979,LAGGARD,15.9596
66,5,GUL.AX,Gullewa Limited,Gold,small,0.093,80.13,-0.1106,0.0925,0.1664,STRONG_DOWN,25.68,108.49,81.96,-34.74,25.9,67.29,0.0044,LOW,-,0.0996,0.0991,0.0832,1,41.7586,LEADER,15.8358
67,3,ION.AX,Iondrive Limited,Gold,small,0.018,31.79,0.075,-0.2117,-0.4515,STRONG_UP,-60.0,12.5,80.0,-75.38,35.06,112.74,0.5484,LOW,-,0.0222,0.0329,0.0413,0,3.8873,WEAK,15.6509
68,-9,TTM.AX,Titan Minerals Limited,Gold,small,0.78,69.54,-0.003,0.0193,0.0437,STRONG_DOWN,65.96,75.28,168.97,-35.78,41.43,72.41,0.1165,LOW,-,0.914,0.9563,0.6298,1,43.0726,CONTENDER,15.6391
69,3,GPR.AX,Geopacific Resources Limited,Gold,small,0.042,74.17,0.0553,0.0351,0.2447,FLAT,5.0,90.91,121.05,-37.7,35.46,96.65,0.1464,LOW,-,0.0491,0.0522,0.0387,1,33.3537,CONTENDER,15.2211
70,-46,TOK.AX,Tolu Minerals Limited,Gold,small,1.415,58.94,-0.0429,0.3286,0.2194,FLAT,17.92,54.64,146.09,-33.13,42.63,60.41,0.2327,LOW,-,1.395,1.3654,1.1877,1,38.5616,CONTENDER,14.9958
71,18,AUE.AX,Aurum Resources Limited,Gold,small,0.55,59.6,0.018,-0.0505,-0.1626,STRONG_UP,-17.29,54.93,120.0,-33.97,45.02,72.17,0.3677,LOW,-,0.6268,0.6743,0.6055,0,34.2653,LAGGARD,14.8581
72,-19,MOH.AX,Moho Resources Limited,Gold,small,0.008,78.15,0.0929,0.2274,-0.0071,FLAT,14.29,100.0,33.33,-57.14,16.73,174.37,0.3065,LOW,-,0.0072,0.0084,0.007,1,9.5945,LEADER,14.8295
73,1,SNM.AX,Sentinel Metals Limited,Gold,small,0.53,67.55,-0.0209,-0.0859,0.3867,FLAT,,70.97,70.97,-33.12,48.04,93.8,0.1362,LOW,-,0.586,0.5933,,0,36.3464,LAGGARD,14.4077
