rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.4,100.0,-0.1304,0.0122,0.2668,STRONG_DOWN,-25.23,6566.67,3233.33,-71.54,47.6,114.35,0.4347,LOW,-,0.4588,0.3877,0.302,1,2733.4791,LEADER,537.2104
2,0,G11.AX,G11 Resources Limited,Gold,small,0.32,99.35,0.1787,0.0484,-0.0597,STRONG_UP,1500.0,2566.67,1180.0,-32.05,34.29,70.3,0.2006,LOW,-,0.2968,0.317,0.1916,1,1251.9345,LEADER,244.2541
3,0,A1G.AX,African Gold Limited,Gold,small,1.015,98.04,-0.024,0.1888,0.6518,STRONG_DOWN,178.08,680.77,2719.44,-37.36,47.6,78.36,2.071,HIGH,-,0.9205,0.915,0.5173,1,413.5352,LEADER,104.8728
4,1,TM1.AX,Terra Metals Limited,Gold,small,0.29,98.69,-0.1594,0.1029,1.1617,STRONG_DOWN,100.0,935.71,400.0,-46.49,42.4,176.92,0.4591,LOW,-,0.289,0.3352,0.1764,1,224.2498,LEADER,54.2598
5,5,DGR.AX,DGR Global Limited,Gold,small,0.031,97.39,-0.0313,-0.0667,-0.0752,STRONG_UP,82.35,675.0,93.75,-40.0,26.0,86.23,0.0,LOW,-,0.0318,0.0311,0.0238,1,203.5254,LEADER,50.0516
6,2,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,5.38,93.46,0.039,-0.0587,0.0142,FLAT,37.77,257.48,277.2,-43.14,56.4,85.98,0.4395,LOW,-,4.9605,5.6066,4.3205,1,168.8951,LEADER,46.0657
7,-3,VTM.AX,Victory Metals Limited,Gold,small,1.78,94.12,0.1204,0.362,0.6314,STRONG_DOWN,34.85,334.15,559.26,-46.36,46.72,83.43,0.4784,LOW,-,1.5232,1.3727,1.2699,1,187.1187,LEADER,45.3437
8,-2,TOR.AX,Torque Metals Limited,Gold,small,0.5,96.73,0.0248,0.0585,0.7569,STRONG_DOWN,81.82,426.32,244.83,-36.23,46.4,116.56,1.0629,MED,-,0.4475,0.3681,0.298,1,169.707,LEADER,45.2913
9,0,RSG.AX,Resolute Mining Limited,Gold,mid,1.45,90.85,-0.0365,0.0841,0.1805,STRONG_DOWN,28.32,218.68,195.92,-31.25,52.8,68.62,0.4224,LOW,-,1.376,1.4071,1.0701,1,168.2654,LEADER,41.623
10,-3,FAL.AX,Falcon Metals Limited,Gold,small,0.505,95.42,-0.1062,-0.1245,-0.1593,STRONG_UP,-34.84,380.95,206.06,-61.21,42.0,110.49,0.3354,LOW,-,0.508,0.6419,0.6553,0,144.8095,LAGGARD,41.4505
11,0,AQI.AX,Alicanto Minerals Limited,Gold,small,1.68,94.77,-0.1204,0.1358,-0.0895,FLAT,241.46,366.67,465.66,-47.03,36.8,114.19,1.3533,MED,-,1.56,1.8444,1.001,1,118.1656,LEADER,37.7692
12,9,ERM.AX,Emmerson Resources Limited,Gold,small,0.42,89.54,0.0288,0.1117,0.564,STRONG_DOWN,75.0,211.11,757.14,-23.81,43.6,75.01,2.707,HIGH,-,0.3795,0.352,0.2663,1,122.7096,LEADER,35.6127
13,-1,BCN.AX,Beacon Minerals Limited,Gold,small,3.37,90.2,-0.0426,0.014,0.0148,STRONG_DOWN,30.66,218.18,206.82,-38.13,46.8,74.51,0.2982,LOW,-,3.2685,3.6366,2.658,1,137.0393,LEADER,34.3607
14,2,SBM.AX,St Barbara Limited,Gold,mid,0.725,88.24,0.0476,0.1146,0.3512,STRONG_DOWN,16.94,208.51,154.39,-38.37,45.6,85.88,0.3534,LOW,-,0.6215,0.7026,0.5326,1,110.7136,LEADER,33.0377
15,0,WGX.AX,Westgold Resources Limited,Gold,large,6.47,71.9,-0.0471,0.0903,0.0721,FLAT,19.37,113.14,207.72,-37.64,53.6,66.75,0.3682,LOW,-,5.9435,6.6514,5.2518,1,90.8535,CONTENDER,32.5379
16,2,WWI.AX,West Wits Mining Limited,Gold,small,0.635,92.16,-0.0797,-0.0943,-0.2153,STRONG_UP,15.45,234.21,252.78,-37.63,38.0,79.2,0.1424,LOW,-,0.656,0.7474,0.5543,1,112.3737,LEADER,31.6447
17,-3,FFM.AX,FireFly Metals Ltd,Gold,mid,2.07,81.05,0.0241,0.2279,0.105,FLAT,56.82,152.44,157.14,-37.28,50.8,84.22,0.8854,LOW,-,1.7452,1.8552,1.6111,1,91.9485,LEADER,29.9812
18,4,PDI.AX,Predictive Discovery Limited,Gold,mid,0.945,80.39,-0.0105,0.2008,0.1581,FLAT,61.54,148.68,329.55,-30.85,47.6,71.37,0.5341,LOW,-,0.8218,0.8621,0.6357,1,99.1645,LEADER,29.4898
19,0,ALK.AX,Alkane Resources Limited,Gold,mid,1.825,79.74,0.0655,0.2258,0.287,STRONG_DOWN,61.5,148.3,174.44,-26.23,50.8,70.65,0.7747,LOW,-,1.5507,1.595,1.1948,1,106.6328,LEADER,28.7024
20,16,TSO.AX,Tesoro Gold Limited,Gold,small,1.095,81.7,0.1333,0.2451,-0.0081,FLAT,12.31,160.71,128.13,-41.05,44.4,86.29,1.0655,MED,-,0.939,1.0023,0.8984,1,82.6949,LEADER,28.4698
21,3,NEM.AX,Newmont Corporation,Gold,large,164.62,65.36,-0.0398,0.0664,0.0758,STRONG_DOWN,24.22,92.47,181.16,-29.94,57.2,59.24,0.59,LOW,-,154.33,163.3259,136.0438,1,89.2871,CONTENDER,28.4243
22,5,USL.AX,Unico Silver Limited,Gold,small,0.645,84.97,-0.0584,-0.1561,-0.3186,STRONG_UP,4.03,180.43,279.41,-50.88,45.6,100.12,0.7832,LOW,-,0.6405,0.7713,0.6412,1,82.1796,LEADER,28.3402
