rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,TM1.AX,Terra Metals Limited,Gold,small,0.375,100.0,0.087,0.3545,0.1962,FLAT,177.78,971.43,792.86,-46.49,43.87,108.51,0.7538,LOW,-,0.3157,0.3116,0.221,1,392.7433,LEADER,85.654
2,0,A1G.AX,African Gold Limited,Gold,small,1.04,98.68,0.0,0.1278,0.4645,STRONG_DOWN,240.98,530.3,3486.21,-37.36,47.19,73.54,0.0,LOW,-,1.024,0.9613,0.5675,1,340.291,LEADER,72.0872
3,0,DGR.AX,DGR Global Limited,Gold,small,0.028,99.34,0.037,0.0387,0.0712,STRONG_DOWN,12.0,600.0,100.0,-40.0,27.67,71.75,1.3565,MED,-,0.0277,0.0298,0.0272,1,231.3868,LEADER,58.9409
4,0,AQI.AX,Alicanto Minerals Limited,Gold,small,1.64,98.03,0.0061,0.1978,-0.0528,FLAT,155.45,425.64,728.28,-47.03,41.5,94.46,0.1398,LOW,-,1.5507,1.5979,1.2178,1,187.0009,LEADER,46.6959
5,0,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,6.32,92.11,-0.0217,0.0731,0.091,STRONG_DOWN,49.77,203.07,268.19,-43.14,55.34,85.17,0.4757,LOW,-,6.339,5.7272,4.9554,1,131.9436,LEADER,38.2847
6,0,FAL.AX,Falcon Metals Limited,Gold,small,0.5,97.37,0.0,0.0592,-0.1202,FLAT,-22.48,316.67,72.41,-61.21,42.29,111.47,0.2229,LOW,-,0.5275,0.5147,0.6651,0,120.1385,LAGGARD,35.916
7,11,FXG.AX,Felix Gold Limited,Gold,small,0.35,87.5,-0.0541,0.4113,0.2256,FLAT,-15.66,159.26,493.22,-71.15,44.27,103.08,1.7982,HIGH,-,0.3298,0.2939,0.3692,0,68.3974,LAGGARD,33.8131
8,-1,LAT.AX,Latitude 66 Limited,Gold,small,0.135,95.39,-0.1,-0.1937,-0.1128,FLAT,92.86,255.26,-32.5,-47.73,33.6,82.83,0.3951,LOW,-,0.1526,0.1555,0.1059,1,103.5475,LEADER,31.0683
9,2,BCM.AX,Brazilian Critical Minerals Limited,Gold,small,0.04,96.05,-0.0476,0.2887,0.2218,FLAT,73.91,300.0,81.82,-50.0,36.76,112.35,0.343,LOW,-,0.037,0.0323,0.0298,1,98.1575,LEADER,30.7081
10,3,GBM.AX,GBM Resources Limited,Gold,small,0.024,93.42,0.0435,0.0387,-0.0992,STRONG_UP,-29.41,242.86,118.18,-68.66,33.99,103.71,0.0623,LOW,-,0.0246,0.0263,0.0347,0,79.5942,LAGGARD,30.4475
