rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,A1G.AX,African Gold Limited,Gold,small,1.04,99.34,0.0397,0.1723,0.4346,STRONG_DOWN,240.98,550.0,4060.0,-37.36,47.35,73.54,0.0,LOW,-,1.024,0.9613,0.5675,1,354.127,LEADER,74.6619
2,0,TM1.AX,Terra Metals Limited,Gold,small,0.345,100.0,-0.0408,0.1288,0.3559,STRONG_DOWN,165.38,721.43,666.67,-46.49,42.86,107.97,0.3862,LOW,-,0.324,0.3189,0.2265,1,286.3798,LEADER,64.6994
3,0,DGR.AX,DGR Global Limited,Gold,small,0.025,98.68,-0.068,-0.0238,-0.034,FLAT,-28.57,400.0,127.27,-40.48,26.98,67.85,3.5783,HIGH,-,0.0275,0.0295,0.0275,0,159.0568,LAGGARD,48.1258
4,0,AQI.AX,Alicanto Minerals Limited,Gold,small,1.67,98.03,0.058,0.2979,0.0227,FLAT,162.58,334.9,743.43,-47.03,41.27,96.13,0.2918,LOW,-,1.6112,1.6231,1.2448,1,143.7756,LEADER,38.5866
5,0,FAL.AX,Falcon Metals Limited,Gold,small,0.51,95.39,0.0597,0.0932,0.0163,FLAT,-7.27,292.31,104.0,-61.21,42.46,110.92,1.3558,MED,-,0.53,0.5162,0.6596,0,111.8949,LAGGARD,38.1226
6,0,BCM.AX,Brazilian Critical Minerals Limited,Gold,small,0.042,96.71,0.0897,0.2833,0.4788,STRONG_DOWN,82.61,320.0,147.06,-50.0,36.9,109.49,1.2142,MED,-,0.0382,0.0333,0.0302,1,107.8455,LEADER,35.1523
7,0,ORE.AX,Orezone Gold Corporation,Gold,mid,2.62,82.89,0.0836,0.3134,0.3054,FLAT,45.15,113.01,113.01,-38.91,50.72,65.97,1.2787,MED,-,2.424,2.3556,2.0087,1,86.8845,LEADER,32.6669
8,0,GBM.AX,GBM Resources Limited,Gold,small,0.02,92.11,-0.1275,-0.0833,-0.1953,FLAT,-37.5,185.71,81.82,-70.15,34.13,107.21,1.5672,HIGH,-,0.0241,0.0259,0.0345,0,59.1216,LAGGARD,31.6587
9,0,LAT.AX,Latitude 66 Limited,Gold,small,0.14,94.74,0.0768,-0.1167,0.0413,FLAT,122.22,268.42,-30.0,-41.46,34.52,83.86,0.7954,LOW,-,0.1449,0.1558,0.1078,1,110.4924,LEADER,31.2337
10,0,EM3.AX,EMC Gold Corporation,Gold,small,0.2,96.05,-0.0085,0.0589,0.0358,FLAT,159.74,308.16,952.63,-47.87,42.46,131.34,0.1067,LOW,-,0.2077,0.2076,0.1282,1,99.624,LEADER,30.6693
11,0,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,5.01,87.5,-0.1681,-0.1948,-0.0295,FLAT,9.06,138.0,207.75,-43.14,54.37,87.78,0.7992,LOW,-,6.106,5.7938,5.007,1,85.4764,LEADER,30.4947
12,0,NEM.AX,Newmont Corporation,Gold,large,148.76,74.34,0.0282,0.0126,0.099,FLAT,11.08,83.58,147.08,-29.94,57.14,50.6,0.5391,LOW,-,154.1378,156.2732,147.0678,1,94.3856,CONTENDER,30.3711
13,0,GA8.AX,GoldArc Resources Limited,Gold,small,0.065,94.08,-0.0188,-0.0725,0.2318,FLAT,0.0,225.0,62.5,-60.0,33.73,93.21,0.1834,LOW,-,0.0706,0.0685,0.0564,1,81.421,LEADER,29.1628
14,0,RSG.AX,Resolute Mining Limited,Gold,mid,1.135,80.92,-0.0565,-0.0368,0.0165,STRONG_DOWN,3.18,99.12,110.19,-31.25,51.59,67.11,1.6242,HIGH,EARLY,1.2676,1.3207,1.1903,0,76.1995,LAGGARD,28.7603
15,0,DTR.AX,Dateline Resources Limited,Gold,mid,0.155,59.87,-0.0751,-0.2708,-0.3778,STRONG_UP,-35.42,55.0,1450.0,-76.15,45.63,96.08,0.5022,LOW,EARLY,0.1892,0.277,0.3197,0,26.1204,LAGGARD,27.8485
16,0,TOK.AX,Tolu Minerals Limited,Gold,small,1.65,77.63,0.1936,0.1907,0.3751,FLAT,36.93,94.12,230.0,-33.13,46.03,56.83,10.2427,HIGH,-,1.4353,1.4672,1.3301,1,76.2315,LEADER,27.7878
17,0,BEZ.AX,Besra Gold Inc,Gold,small,0.11,92.76,0.0397,0.131,0.1228,FLAT,182.05,189.47,12.24,-58.33,41.67,130.8,1.022,MED,-,0.1142,0.1108,0.0769,1,60.3621,LEADER,27.7682
18,0,BCN.AX,Beacon Minerals Limited,Gold,small,2.27,82.24,0.0486,-0.1339,-0.2064,STRONG_UP,-9.58,106.67,131.47,-48.86,47.22,70.48,1.1553,MED,-,2.5165,2.9226,2.9361,0,71.4653,LAGGARD,27.6087
19,0,NMG.AX,New Murchison Gold Limited,Gold,small,0.045,90.79,0.0862,0.0408,-0.051,STRONG_UP,12.5,164.71,1025.0,-50.67,37.7,81.65,0.3965,LOW,-,0.044,0.0463,0.0443,1,76.0491,LEADER,27.1759
20,0,RXR.AX,Robex Resources Inc.,Gold,mid,7.23,81.58,0.1419,0.1905,0.2803,STRONG_DOWN,61.74,106.57,100.28,-32.16,53.81,65.98,0.337,LOW,-,6.3255,6.6738,5.0748,1,86.9143,LEADER,26.6642
21,0,TSO.AX,Tesoro Gold Limited,Gold,small,0.985,90.13,-0.0228,0.0214,0.2254,STRONG_DOWN,-3.43,152.56,64.17,-41.05,45.24,72.82,0.7708,LOW,-,1.0161,1.0189,1.0078,0,94.7821,LAGGARD,26.1285
22,0,CTO.AX,Citigold Corporation Limited,Gold,small,0.015,97.37,-0.0233,0.0208,-0.051,FLAT,36.36,328.57,233.33,-43.48,27.78,121.02,0.0751,LOW,-,0.0152,0.0175,0.0141,1,75.4232,LEADER,25.4881
23,0,ORP.AX,Orpheus Uranium Limited,Gold,small,0.072,88.82,0.1144,0.1268,0.3866,STRONG_DOWN,56.52,148.28,-15.29,-30.0,34.92,72.78,1.7498,HIGH,-,0.0688,0.0648,0.0548,1,71.1431,LEADER,25.2421
24,0,WGX.AX,Westgold Resources Limited,Gold,large,4.89,61.18,-0.015,-0.0435,-0.0581,STRONG_UP,-16.55,55.99,116.32,-39.5,51.59,62.62,0.8673,LOW,EARLY,5.2135,5.7084,5.7741,0,46.1318,LAGGARD,25.1909
25,0,GGP.AX,Greatland Resources Limited,Gold,large,13.16,73.03,-0.0086,-0.0334,0.2712,FLAT,62.27,80.27,80.27,-36.89,48.76,76.56,0.2849,LOW,-,13.6535,13.6628,10.5542,1,51.1254,CONTENDER,24.9753
26,0,DPM.AX,DPM Metals Inc.,Gold,large,49.53,61.84,0.0936,0.1077,0.0681,FLAT,18.24,56.7,56.7,-30.84,54.44,54.14,0.1806,LOW,-,46.895,49.4558,,0,57.0184,LAGGARD,23.1729
27,0,BM1.AX,Ballard Mining Limited,Gold,small,0.7,75.66,-0.0518,-0.0192,0.0873,STRONG_DOWN,12.0,89.19,89.19,-43.65,44.3,80.25,2.1834,HIGH,-,0.743,0.7097,0.675,1,49.2347,LEADER,22.9789
28,0,ATM.AX,Aneka Tambang (Persero) Tbk,Gold,large,1.04,51.97,0.035,0.15,0.2115,STRONG_DOWN,10.05,36.62,2.78,-26.41,22.22,11.67,0.0,LOW,-,1.014,0.9942,0.9936,1,69.7179,CONTENDER,22.8741
29,0,PDI.AX,Predictive Discovery Limited,Gold,mid,0.775,76.32,0.0731,-0.0966,0.0944,FLAT,6.9,91.36,318.92,-31.07,48.02,69.98,0.3104,LOW,-,0.8212,0.869,0.7198,1,62.6895,LEADER,22.7078
30,0,FFM.AX,FireFly Metals Ltd,Gold,mid,1.98,80.26,-0.0356,0.1119,0.331,STRONG_DOWN,8.2,98.99,193.33,-37.28,49.6,86.84,0.7807,LOW,-,2.035,1.9772,1.7828,1,56.5425,LEADER,22.4907
31,0,ALK.AX,Alkane Resources Limited,Gold,mid,1.445,78.95,-0.0133,0.034,0.1076,STRONG_DOWN,38.28,97.95,167.59,-26.23,48.81,66.48,0.6084,LOW,-,1.5022,1.5644,1.3484,1,71.9119,LEADER,22.2392
32,0,FXG.AX,Felix Gold Limited,Gold,small,0.305,78.29,-0.0894,0.2564,0.2364,FLAT,-26.51,96.77,486.54,-71.15,44.05,105.44,0.932,LOW,-,0.3443,0.3001,0.3724,0,40.4297,LAGGARD,22.2384
33,0,USL.AX,Unico Silver Limited,Gold,small,0.635,85.53,0.0242,-0.0468,-0.08,STRONG_UP,-0.78,126.79,353.57,-50.88,44.05,103.29,0.5815,LOW,-,0.6825,0.6546,0.6945,0,54.0702,LAGGARD,22.1835
34,0,SNM.AX,Sentinel Metals Limited,Gold,small,0.69,84.21,-0.0025,0.1368,0.3984,STRONG_DOWN,109.09,122.58,122.58,-33.12,48.0,73.84,0.8789,LOW,-,0.6793,0.6405,,0,79.6841,LAGGARD,21.7938
35,0,ERM.AX,Emmerson Resources Limited,Gold,small,0.305,84.87,-0.1365,-0.1905,-0.0483,FLAT,1.67,125.93,662.5,-29.89,44.05,71.87,0.2426,LOW,-,0.3697,0.3855,0.3092,0,77.1815,LAGGARD,21.6503
36,0,VAU.AX,Vault Minerals Limited,Gold,mid,4.14,59.21,0.0139,-0.0358,-0.0158,FLAT,-14.33,53.76,46.77,-41.81,51.19,61.15,0.3164,LOW,EARLY,4.4195,4.4872,4.7645,0,45.0062,LAGGARD,21.1099
37,0,SBM.AX,St Barbara Limited,Gold,mid,0.565,66.45,-0.0032,-0.0407,-0.0612,STRONG_UP,3.67,66.18,145.65,-39.53,43.65,67.63,0.5178,LOW,EARLY,0.6022,0.634,0.5939,0,42.7119,LAGGARD,21.0884
38,0,WWI.AX,West Wits Mining Limited,Gold,small,0.495,68.42,0.0009,-0.0985,-0.1892,STRONG_UP,-6.6,70.69,280.77,-46.77,38.89,67.81,1.2996,MED,-,0.5418,0.5836,0.6162,0,40.5415,LAGGARD,20.5024
39,0,RGL.AX,Riversgold Limited,Gold,small,0.012,93.42,-0.1037,-0.0595,0.0234,STRONG_DOWN,71.43,200.0,100.0,-47.62,28.17,110.08,0.323,LOW,-,0.0133,0.0137,0.0105,1,51.181,LEADER,20.4393
40,0,PRX.AX,Prodigy Gold NL,Gold,small,0.088,83.55,0.0175,0.1565,0.6089,STRONG_DOWN,37.5,120.0,65.0,-50.0,30.56,71.76,0.0006,LOW,-,0.0815,0.0704,0.0623,1,51.1037,LEADER,20.4096
41,0,TOR.AX,Torque Metals Limited,Gold,small,0.3,86.18,-0.0653,-0.2851,-0.0297,FLAT,0.0,130.77,36.36,-45.45,42.46,101.82,0.3805,LOW,-,0.366,0.4308,0.3356,0,54.5321,LAGGARD,20.4009
42,0,EVN.AX,Evolution Mining Limited,Gold,large,11.73,54.61,-0.0172,-0.0178,0.0089,FLAT,1.4,40.76,227.59,-34.92,53.17,62.71,0.4886,LOW,EARLY,12.3745,12.7716,12.2391,0,34.5584,LAGGARD,20.4
43,0,TTM.AX,Titan Minerals Limited,Gold,small,0.725,75.0,0.0397,-0.0325,-0.0853,STRONG_UP,-0.68,85.9,126.56,-37.93,43.65,67.43,0.3377,LOW,-,0.7544,0.7861,0.7371,0,55.6047,LAGGARD,19.7883
44,0,RMS.AX,Ramelius Resources Limited,Gold,large,3.05,32.89,-0.0195,-0.0502,-0.0983,STRONG_UP,-13.45,11.67,,-39.03,47.62,58.55,1.3708,MED,EARLY,3.2935,3.5572,3.8067,0,9.4941,WEAK,19.1915
45,0,PEC.AX,Perpetual Resources Limited,Gold,small,0.017,51.32,0.254,0.5,0.7117,STRONG_DOWN,78.95,36.0,13.33,-70.37,27.78,96.68,6.889,HIGH,-,0.0138,0.0123,0.012,1,10.3442,CONTENDER,18.8001
46,0,VTM.AX,Victory Metals Limited,Gold,small,1.52,71.71,0.1293,0.0045,0.3491,FLAT,21.6,76.74,473.58,-46.36,44.35,79.6,0.265,LOW,-,1.4142,1.5697,1.3379,1,42.7588,CONTENDER,18.4576
47,0,RC1.AX,Redcastle Resources Limited,Gold,small,0.125,89.47,-0.0349,-0.1591,-0.0829,FLAT,56.25,150.0,-45.65,-47.73,25.79,94.23,0.4876,LOW,-,0.1395,0.157,0.1291,0,41.0538,LAGGARD,18.3637
48,0,SX2.AX,Southern Cross Gold Consolidated Ltd,Gold,mid,10.42,57.89,0.0553,0.1699,0.1624,FLAT,34.45,48.43,174.21,-34.88,51.98,66.56,0.564,LOW,-,10.105,10.0858,9.2651,1,37.8238,CONTENDER,18.3601
49,0,PRU.AX,Perseus Mining Limited,Gold,large,5.01,50.66,0.0069,-0.0091,0.0958,FLAT,-7.28,32.81,124.72,-28.47,49.21,44.53,0.4349,LOW,EARLY,5.3,5.4008,5.2193,0,36.2627,LAGGARD,18.2494
50,0,YRL.AX,Yandal Resources Limited,Gold,small,0.2025,70.39,0.0522,-0.0167,0.0867,FLAT,-19.0,76.09,68.75,-54.76,36.9,78.11,0.0101,LOW,-,0.2071,0.2118,0.2425,0,35.9443,LAGGARD,18.1998
51,0,HAW.AX,Hawthorn Resources Limited,Gold,small,0.094,76.97,0.0189,0.0425,0.1255,STRONG_DOWN,17.5,91.84,34.29,-40.69,26.59,49.4,0.0,LOW,-,0.0969,0.0976,0.0928,1,49.432,LEADER,18.1773
52,0,OLY.AX,Olympio Metals Limited,Gold,small,0.045,60.53,-0.0785,-0.0343,-0.1374,FLAT,-10.0,55.17,36.36,-72.73,27.78,79.27,0.6991,LOW,-,0.0492,0.0555,0.0673,0,19.3351,LAGGARD,18.1099
53,0,AAU.AX,Antilles Gold Limited,Gold,small,0.011,91.45,-0.0442,0.0833,-0.0548,FLAT,22.22,175.0,83.33,-41.18,29.37,130.99,0.0,LOW,-,0.011,0.0121,0.0109,1,39.2377,LEADER,17.9156
54,0,GML.AX,Gateway Mining Limited,Gold,small,0.051,65.79,-0.0164,-0.1198,-0.1605,STRONG_UP,-32.0,64.52,64.52,-51.43,38.1,74.97,0.6428,LOW,-,0.0592,0.0635,0.0705,0,32.7873,LAGGARD,17.8185
55,0,CY5.AX,Cygnus Metals Limited,Gold,small,0.13,50.0,0.2216,0.1233,-0.0976,STRONG_UP,0.0,30.0,154.9,-58.0,36.9,105.45,1.6365,HIGH,-,0.1197,0.1241,0.1429,0,10.4979,LAGGARD,17.8074
56,0,GPR.AX,Geopacific Resources Limited,Gold,small,0.044,73.68,0.0175,0.0399,-0.0548,FLAT,25.71,83.33,100.0,-37.7,38.89,86.02,1.0856,MED,-,0.0474,0.0479,0.0438,1,37.6753,CONTENDER,17.7709
