rank,ticker,name,sector,cap_band,close,ret_period,bench_ret,rs_vs_bench,rs_5d,rs_21d,rs_trend,max_dd_period,bench_dd,dd_vs_bench,current_dd,peer_rs_score,vol_label,rel_vol,acc_watch,pass_trend,score,period_label,period_start,trading_days
74,SX2.AX,Southern Cross Gold Consolidated Ltd,Gold,mid,8.89,-16.21,-13.9,-2.31,-4.01,2.22,FLAT,-34.88,-30.84,-4.04,-26.16,49.34,LOW,0.7984,-,1,15.09,gold_peak,2026-02-15,28
75,A8G.AX,Australasian Metals Limited,Gold,small,0.079,-11.24,-13.9,2.66,-4.13,14.21,FLAT,-11.24,-30.84,19.6,-11.24,65.79,LOW,0.0,-,0,14.921,gold_peak,2026-02-15,28
76,GGR.AX,Golden Globe Resources Limited,Gold,small,0.27,-12.9,-13.9,1.0,-12.6,12.35,FLAT,-19.35,-30.84,11.49,-12.9,58.55,LOW,0.5792,-,0,14.518,gold_peak,2026-02-15,28
77,BM1.AX,Ballard Mining Limited,Gold,small,0.695,-17.26,-13.9,-3.36,3.63,6.59,FLAT,-39.67,-30.84,-8.83,-24.46,43.42,HIGH,2.377,-,0,14.331,gold_peak,2026-02-15,28
78,GML.AX,Gateway Mining Limited,Gold,small,0.062,-15.07,-13.9,-1.17,-7.25,-0.15,FLAT,-28.4,-30.84,2.44,-23.46,51.32,LOW,0.9217,-,1,14.196,gold_peak,2026-02-15,28
79,CYL.AX,Catalyst Metals Limited,Gold,mid,6.26,-17.09,-13.9,-3.19,-1.0,-4.95,FLAT,-35.51,-30.84,-4.67,-28.29,45.39,HIGH,1.5317,EARLY,0,13.742,gold_peak,2026-02-15,28
80,G11.AX,G11 Resources Limited,Gold,small,0.27,-14.96,-13.9,-1.06,-14.13,6.72,FLAT,-25.0,-30.84,5.84,-25.0,52.63,LOW,0.7699,-,1,13.613,gold_peak,2026-02-15,28
81,BCN.AX,Beacon Minerals Limited,Gold,small,3.15,-17.11,-13.9,-3.21,-5.38,0.9,FLAT,-35.63,-30.84,-4.79,-25.18,44.74,MED,1.1043,-,1,13.575,gold_peak,2026-02-15,28
82,USL.AX,Unico Silver Limited,Gold,small,0.66,-18.52,-13.9,-4.62,-2.59,-3.5,STRONG_UP,-43.43,-30.84,-12.59,-33.33,38.16,LOW,0.9457,-,1,13.377,gold_peak,2026-02-15,28
83,GGP.AX,Greatland Resources Limited,Gold,large,10.41,-17.58,-13.9,-3.68,-8.62,-0.08,FLAT,-36.89,-30.84,-6.05,-27.96,42.11,HIGH,1.9286,-,0,12.976,gold_peak,2026-02-15,28
84,GMD.AX,Genesis Minerals Limited,Gold,large,6.11,-17.21,-13.9,-3.31,6.76,6.16,STRONG_UP,-34.19,-30.84,-3.35,-24.85,44.08,HIGH,1.651,-,1,12.905,gold_peak,2026-02-15,28
85,PGO.AX,Pacgold Limited,Gold,small,0.115,-20.69,-13.9,-6.79,5.4,-13.76,FLAT,-51.11,-30.84,-20.27,-36.11,31.58,LOW,0.4849,-,1,12.839,gold_peak,2026-02-15,28
86,HMX.AX,Hammer Metals Limited,Gold,small,0.033,-17.5,-13.9,-3.6,-7.07,-4.32,STRONG_DOWN,-35.42,-30.84,-4.58,-31.25,42.76,LOW,0.1532,-,0,12.762,gold_peak,2026-02-15,28
87,GWR.AX,GWR Group Limited,Gold,small,0.14,-15.15,-13.9,-1.25,-0.42,9.85,FLAT,-23.53,-30.84,7.31,-17.65,50.66,LOW,0.1168,-,1,12.505,gold_peak,2026-02-15,28
88,GBR.AX,Great Boulder Resources Limited,Gold,small,0.093,-19.13,-13.9,-5.23,-15.55,-8.76,STRONG_DOWN,-42.58,-30.84,-11.74,-40.0,36.84,LOW,0.5975,-,1,12.482,gold_peak,2026-02-15,28
89,ALK.AX,Alkane Resources Limited,Gold,mid,1.47,-16.24,-13.9,-2.34,-2.4,6.11,FLAT,-25.77,-30.84,5.07,-17.65,48.68,LOW,0.6158,-,1,12.147,gold_peak,2026-02-15,28
90,SRR.AX,Sarama Resources Limited,Gold,small,0.038,-13.64,-13.9,0.26,-6.69,10.72,FLAT,-15.56,-30.84,15.28,-15.56,55.26,LOW,0.0467,-,0,12.098,gold_peak,2026-02-15,28
91,AQI.AX,Alicanto Minerals Limited,Gold,small,1.475,-20.49,-13.9,-6.59,-6.12,-14.08,FLAT,-47.03,-30.84,-16.19,-37.5,32.24,MED,1.3016,-,1,11.893,gold_peak,2026-02-15,28
92,SNG.AX,Siren Gold Limited,Gold,small,0.08,-16.67,-13.9,-2.77,-17.17,7.45,FLAT,-26.0,-30.84,4.84,-20.0,46.71,LOW,0.2455,-,0,11.453,gold_peak,2026-02-15,28
93,KAU.AX,Kaiser Reef Limited,Gold,small,0.27,-19.4,-13.9,-5.5,-7.7,-8.42,FLAT,-40.96,-30.84,-10.12,-34.94,34.87,LOW,0.9774,-,1,11.297,gold_peak,2026-02-15,28
94,BGD.AX,Barton Gold Holdings Limited,Gold,small,0.885,-19.55,-13.9,-5.65,-6.87,-2.01,FLAT,-40.65,-30.84,-9.81,-28.05,34.21,MED,1.3516,-,0,10.946,gold_peak,2026-02-15,28
95,RGL.AX,Riversgold Limited,Gold,small,0.012,-20.0,-13.9,-6.1,-4.13,-7.07,FLAT,-42.11,-30.84,-11.27,-36.84,32.89,LOW,0.6214,-,1,10.808,gold_peak,2026-02-15,28
96,VTX.AX,Vertex Minerals Limited,Gold,small,0.155,-18.42,-13.9,-4.52,6.59,-0.15,STRONG_UP,-33.33,-30.84,-2.49,-26.19,39.47,MED,1.4852,-,0,10.78,gold_peak,2026-02-15,28
97,AXN.AX,Alliance Nickel Limited,Gold,small,0.04,-16.67,-13.9,-2.77,-6.56,9.3,FLAT,-22.92,-30.84,7.92,-16.67,46.71,LOW,0.2314,-,0,10.529,gold_peak,2026-02-15,28
98,CMM.AX,Capricorn Metals Ltd,Gold,mid,10.75,-19.68,-13.9,-5.78,-1.55,0.57,FLAT,-39.15,-30.84,-8.31,-30.49,33.55,MED,1.2959,EARLY,0,10.246,gold_peak,2026-02-15,28
99,ALY.AX,Alchemy Resources Limited,Gold,small,0.009,-18.18,-13.9,-4.28,8.37,12.35,FLAT,-27.27,-30.84,3.57,-18.18,40.13,LOW,0.2636,-,1,9.256,gold_peak,2026-02-15,28
100,RMS.AX,Ramelius Resources Limited,Gold,large,3.68,-19.23,-13.9,-5.33,-2.19,0.23,FLAT,-31.67,-30.84,-0.83,-24.03,36.18,MED,1.1701,-,1,8.971,gold_peak,2026-02-15,28
101,KRM.AX,Kingsrose Mining,Gold,small,0.032,-17.95,-13.9,-4.05,-7.16,4.4,FLAT,-25.0,-30.84,5.84,-20.0,40.79,HIGH,1.9948,-,0,8.865,gold_peak,2026-02-15,28
102,BHL.AX,Black Horse Mining Limited,Gold,small,0.295,-23.38,-13.9,-9.48,7.2,-7.42,STRONG_UP,-47.67,-30.84,-16.83,-31.4,24.34,LOW,0.7206,-,0,8.559,gold_peak,2026-02-15,28
103,RRL.AX,Regis Resources Limited,Gold,mid,6.4,-21.28,-13.9,-7.38,-3.5,-8.46,FLAT,-39.58,-30.84,-8.74,-33.22,29.61,HIGH,1.6199,-,1,8.553,gold_peak,2026-02-15,28
104,TM1.AX,Terra Metals Limited,Gold,small,0.27,-21.74,-13.9,-7.84,-9.39,-10.99,FLAT,-41.57,-30.84,-10.73,-39.33,27.63,HIGH,1.8159,-,1,8.372,gold_peak,2026-02-15,28
105,CY5.AX,Cygnus Metals Limited,Gold,small,0.135,-22.86,-13.9,-8.96,3.87,-11.8,FLAT,-42.86,-30.84,-12.02,-35.71,25.66,LOW,0.3208,-,1,7.72,gold_peak,2026-02-15,28
106,MDX.AX,Mindax Limited,Gold,small,0.031,-18.42,-13.9,-4.52,-4.13,1.83,FLAT,-23.08,-30.84,7.76,-20.51,39.47,LOW,0.0,-,0,7.705,gold_peak,2026-02-15,28
107,ORP.AX,Orpheus Uranium Limited,Gold,small,0.055,-17.91,-13.9,-4.01,-9.3,5.68,FLAT,-20.29,-30.84,10.55,-20.29,41.45,LOW,0.7869,-,1,7.666,gold_peak,2026-02-15,28
108,SNM.AX,Sentinel Metals Limited,Gold,small,0.555,-20.71,-13.9,-6.81,0.59,0.52,STRONG_UP,-33.12,-30.84,-2.28,-27.92,30.92,LOW,0.3145,-,0,7.236,gold_peak,2026-02-15,28
109,WGX.AX,Westgold Resources Limited,Gold,large,5.62,-22.59,-13.9,-8.69,0.34,-5.69,STRONG_UP,-37.64,-30.84,-6.8,-30.19,26.97,HIGH,1.9058,-,1,6.655,gold_peak,2026-02-15,28
110,BGL.AX,Bellevue Gold Limited,Gold,mid,1.405,-20.85,-13.9,-6.95,-8.55,-0.88,FLAT,-31.79,-30.84,-0.95,-23.64,30.26,LOW,0.9389,-,1,6.583,gold_peak,2026-02-15,28
111,WWI.AX,West Wits Mining Limited,Gold,small,0.065,-21.69,-13.9,-7.79,-11.27,0.66,FLAT,-34.09,-30.84,-3.25,-26.14,28.95,LOW,0.8073,-,1,6.544,gold_peak,2026-02-15,28
112,FG1.AX,Flynn Gold Limited,Gold,small,0.021,-19.23,-13.9,-5.33,-12.82,6.35,FLAT,-23.08,-30.84,7.76,-19.23,36.18,MED,1.2807,-,0,6.394,gold_peak,2026-02-15,28
113,PVW.AX,PVW Resources Limited,Gold,small,0.015,-25.0,-13.9,-11.1,-10.38,-9.47,FLAT,-45.83,-30.84,-14.99,-37.5,20.39,LOW,0.5839,-,0,6.174,gold_peak,2026-02-15,28
