rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,1,FOLD,AMICUS THERAPEUTICS INC,Health Care,,mid,14.49,80.62,0.0284,0.0691,0.0444,FLAT,67.13,125.7,48.62,-14.42,47.23,1.72,0.0,LOW,-,14.4595,14.403,10.8803,1,3451.6598,LEADER,628.4209
2,-1,TERN,TERNS PHARMACEUTICALS INC,Health Care,,mid,52.95,100.0,0.0267,0.0709,0.4323,STRONG_DOWN,191.09,1580.95,747.2,-27.56,55.56,30.88,0.0,LOW,-,52.83,49.9152,28.4599,1,2844.4855,LEADER,527.4401
3,1,PKST,PEAKSTONE REALTY TRUST CLASS E,Real Estate,,small,20.99,96.43,0.0054,0.0079,-0.0283,FLAT,59.16,74.57,69.79,-16.14,51.04,2.22,1.8604,HIGH,-,20.9515,20.8946,15.9174,1,1714.5109,LEADER,384.8542
4,1,CELC,CELCUITY INC,Health Care,,mid,132.18,99.61,0.0865,0.1642,0.2808,STRONG_DOWN,42.62,1136.48,686.79,-27.68,55.2,63.93,0.8136,LOW,-,128.104,120.0546,90.9159,1,981.2896,LEADER,190.4868
5,4,WBD,Warner Bros. Discovery,Communication Services,Broadcasting,large,27.1,100.0,-0.0021,-0.0028,-0.0877,STRONG_UP,17.67,199.45,234.98,-21.31,48.8,11.06,0.5751,LOW,-,27.0975,27.2866,23.5087,1,880.0216,LEADER,170.8327
6,142,KW,KENNEDY WILSON HOLDINGS INC,Real Estate,,small,11.03,95.24,0.0076,0.016,-0.0229,FLAT,17.24,74.49,19.01,-17.27,48.4,4.24,0.3608,LOW,-,10.9455,10.8695,9.4191,1,850.3568,LEADER,159.4909
7,-1,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",large,458.68,98.43,-0.0577,0.1929,0.3857,STRONG_DOWN,190.99,808.24,734.3,-20.59,62.4,68.66,0.7693,LOW,-,445.687,362.8136,213.3988,1,734.5506,LEADER,144.8745
8,3,BE,BLOOM ENERGY CLASS A CORP,Industrials,,large,258.71,100.0,-0.0629,0.1962,0.6873,STRONG_DOWN,131.22,1245.35,1902.4,-45.94,55.2,117.16,1.0009,MED,-,266.1885,202.0924,128.0926,1,586.7454,LEADER,143.2585
9,-2,PRAX,PRAXIS PRECISION MEDICINES INC,Health Care,,mid,320.53,98.45,-0.0399,-0.0009,0.0048,STRONG_DOWN,71.94,758.18,612.13,-36.33,52.8,57.45,0.7885,LOW,-,333.722,319.6356,218.0942,1,696.8124,LEADER,140.2121
10,3,HOLX,Hologic,Health Care,Health Care Equipment,large,76.01,51.55,0.0319,0.0689,0.0451,FLAT,12.87,34.7,1.55,-8.19,50.68,2.62,0.0,LOW,-,75.4925,75.3052,71.338,1,671.1784,CONTENDER,125.7194
11,1,SLAB,SILICON LABORATORIES INC,Information Technology,,mid,216.6,63.35,0.0046,-0.0208,-0.1138,STRONG_UP,77.7,69.55,64.56,-24.37,52.8,5.84,0.6221,LOW,-,216.538,211.2398,161.3657,1,628.8074,CONTENDER,122.9811
12,5,SATS,ECHOSTAR CORP CLASS A,Communication,,large,136.45,100.0,0.0455,0.0535,0.0763,STRONG_DOWN,102.45,520.23,632.03,-27.84,54.4,52.81,1.4672,MED,-,125.5205,121.328,93.083,1,535.8902,LEADER,122.9389
13,-3,COGT,COGENT BIOSCIENCES INC,Health Care,,mid,31.36,97.29,-0.0656,-0.089,-0.1536,STRONG_UP,-6.5,529.72,300.0,-25.53,46.8,43.17,0.8099,LOW,-,35.3782,35.7155,28.7418,1,574.2609,LEADER,116.1395
14,0,STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",large,740.84,96.86,-0.0802,0.3394,0.588,STRONG_DOWN,188.17,588.18,697.83,-21.0,57.6,66.9,1.1976,MED,-,708.9345,547.2131,340.0602,1,506.4126,LEADER,114.5484
15,1,DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,,mid,15.67,84.1,0.0021,0.0292,0.0229,FLAT,63.44,35.63,16.67,-33.69,41.2,2.73,0.6095,LOW,-,15.6115,15.51,13.4862,1,537.6538,LEADER,108.7868
16,3,GTLS,CHART INDUSTRIES INC,Industrials,,mid,207.19,52.14,0.0141,0.0064,0.0417,FLAT,1.79,21.98,32.8,-16.06,52.0,2.01,0.5317,LOW,-,207.654,207.4542,204.0701,1,568.7429,CONTENDER,108.6456
17,5,VSAT,VIASAT INC,Information Technology,,mid,71.52,96.34,0.012,0.083,0.394,STRONG_DOWN,98.34,567.79,269.04,-23.78,53.6,71.32,1.6295,HIGH,-,66.01,57.2394,41.2626,1,426.716,LEADER,106.9323
18,-3,MU,Micron Technology,Information Technology,Semiconductors,large,681.54,97.38,-0.1071,0.4868,0.458,FLAT,176.34,592.52,432.03,-30.28,56.8,78.58,1.3218,MED,-,617.3205,492.4106,309.8397,1,428.2916,LEADER,103.656
19,-1,PL,PLANET LABS CLASS A,Industrials,,large,41.61,99.57,0.0383,0.1205,0.795,STRONG_DOWN,265.0,986.42,2044.85,-29.01,51.6,106.3,0.8232,LOW,-,38.4415,34.2682,20.2787,1,478.8281,LEADER,102.4404
20,6,CSGS,CSG SYSTEMS INTERNATIONAL INC,Industrials,,mid,80.69,56.41,0.0197,0.0162,0.0592,FLAT,3.67,26.95,96.96,-7.98,53.01,2.91,0.0,LOW,-,80.417,80.1318,74.0592,1,490.9376,CONTENDER,92.5629
21,-1,CIEN,Ciena,Information Technology,Communications Equipment,large,524.53,95.81,-0.0874,0.0091,0.5251,STRONG_DOWN,173.61,547.65,973.32,-16.84,62.0,78.45,0.8465,LOW,-,535.692,465.3758,263.0153,1,432.8129,LEADER,88.2228
22,2,NVTS,NAVITAS SEMICONDUCTOR CORP,Information Technology,,mid,19.67,100.0,0.0264,0.457,1.2696,STRONG_DOWN,142.54,868.97,419.0,-58.25,48.8,140.61,1.0805,MED,-,18.148,13.0233,9.7195,1,301.5825,LEADER,83.7554
23,-15,TNGX,TANGO THERAPEUTICS INC,Health Care,,mid,20.63,98.84,-0.096,-0.1549,0.6928,FLAT,152.51,800.87,168.97,-25.96,51.6,106.49,0.9434,LOW,-,23.903,21.7534,12.3349,1,388.0652,LEADER,82.8876
24,1,ARWR,ARROWHEAD PHARMACEUTICALS INC,Health Care,,mid,73.95,96.12,-0.0382,0.1314,0.179,STRONG_DOWN,79.23,369.82,197.95,-24.64,56.4,52.03,0.7183,LOW,-,75.095,66.7526,51.927,1,400.8835,LEADER,82.3809
25,2,AEHR,AEHR TEST SYSTEMS,Information Technology,,small,83.57,99.48,-0.1322,-0.1062,1.719,STRONG_DOWN,310.87,824.45,619.81,-42.31,53.2,134.34,1.3475,MED,-,93.7405,67.3828,36.2825,1,326.4893,LEADER,79.5792
26,-5,INBX,INHIBRX BIOSCIENCES INC,Health Care,,small,105.8,98.06,0.0,0.3477,0.3273,FLAT,33.7,748.44,745.94,-37.56,56.4,113.51,0.9752,LOW,-,121.7327,90.8281,66.9694,1,371.8774,LEADER,79.5658
27,4,ERAS,ERASCA INC,Health Care,,mid,10.27,97.67,0.0157,-0.4636,-0.1601,FLAT,298.06,734.96,358.48,-59.46,54.0,128.36,0.4351,LOW,-,13.028,14.8668,7.3051,1,309.1914,LEADER,77.4986
28,32,NBR,NABORS INDUSTRIES LTD,Energy,,small,110.63,98.86,0.0556,0.3006,0.3048,STRONG_DOWN,124.08,304.35,39.31,-21.38,55.2,49.31,1.0559,MED,-,98.261,88.4362,60.648,1,340.7034,LEADER,76.1633
29,30,NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,,mid,25.99,100.0,-0.0616,0.0088,-0.1181,FLAT,89.02,306.73,188.78,-27.39,55.2,56.26,1.1021,MED,-,24.7785,23.0164,16.3842,1,300.9502,LEADER,73.186
30,8,GSAT,GLOBALSTAR VOTING INC,Communication,,mid,81.71,96.0,-0.0224,0.0604,0.2688,STRONG_DOWN,29.8,344.56,353.94,-26.53,55.2,62.05,1.3627,MED,-,81.7745,73.0484,55.7182,1,306.5217,LEADER,73.1136
