rank,delta_rank,ticker,name,sector,industry,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,G11.AX,G11 Resources Limited,Non-energy minerals,Other metals/Minerals,small,0.34,100.0,0.0694,0.193,0.0147,FLAT,47.83,2166.67,996.77,-32.05,35.32,68.29,0.4738,LOW,-,0.316,0.3139,0.2123,1,1120.6131,LEADER,218.2972
2,0,SRL.AX,Sunrise Energy Metals Limited,Producer manufacturing,Industrial machinery,small,12.0,100.0,0.0232,0.3243,0.2787,FLAT,169.06,2300.0,1933.9,-36.13,53.75,118.91,0.2273,LOW,-,11.2725,9.7178,6.3504,1,1039.6518,LEADER,205.1045
3,0,ELS.AX,Elsight Ltd.,Technology services,Packaged software,small,6.82,99.32,0.0243,0.1462,0.7714,STRONG_DOWN,354.67,1320.83,1583.95,-45.2,55.73,73.96,0.5741,LOW,-,6.8025,5.868,3.2235,1,995.2683,LEADER,194.3286
4,0,FTI.AX,Fortifai Limited,Technology services,Packaged software,small,0.73,100.0,0.0274,0.3394,2.4111,STRONG_DOWN,386.67,2333.33,106.46,-44.55,39.53,167.61,2.6983,HIGH,-,0.6618,0.5193,0.2836,1,550.3053,LEADER,143.7697
5,0,4DX.AX,4DMedical Ltd.,Technology services,Information technology services,mid,4.02,98.65,-0.1859,-0.3244,0.419,FLAT,127.12,1262.71,575.63,-41.03,48.22,115.11,1.3561,MED,-,5.518,4.8844,2.7841,1,528.9546,LEADER,126.606
6,0,FDR.AX,Finder Energy Holdings Limited,Energy minerals,Integrated oil,small,0.435,100.0,-0.2627,-0.2368,0.0988,STRONG_DOWN,-4.4,1015.38,625.0,-44.63,41.5,88.45,3.5336,HIGH,-,0.5789,0.5864,0.3987,1,476.41,LEADER,121.753
7,0,FRS.AX,Forrestania Resources Limited,Non-energy minerals,Precious metals,small,0.51,99.29,0.004,0.02,0.2533,STRONG_DOWN,155.0,1033.33,2450.0,-51.75,49.8,98.68,1.0615,MED,-,0.4845,0.5224,0.3405,1,521.4835,LEADER,121.2638
8,0,FML.AX,Focus Minerals Ltd,Non-energy minerals,Precious metals,small,2.31,99.01,-0.0922,-0.0941,-0.264,STRONG_UP,-7.23,926.67,1611.11,-47.86,46.64,75.69,0.5424,LOW,-,2.6155,2.839,2.2967,1,571.0098,LEADER,118.7345
9,0,ALR.AX,Altair Minerals limited,Non-energy minerals,Other metals/Minerals,small,0.045,99.86,-0.1591,0.875,1.0765,STRONG_DOWN,200.0,2150.0,1025.0,-37.04,30.83,141.74,1.0772,MED,-,0.0371,0.0286,0.0209,1,467.6485,LEADER,111.8432
10,0,TM1.AX,Terra Metals Limited,Non-energy minerals,Precious metals,small,0.29,99.58,-0.1604,-0.0333,0.0123,STRONG_DOWN,56.76,1218.18,437.04,-46.49,43.48,104.95,0.4648,LOW,-,0.327,0.3266,0.1952,1,504.6836,LEADER,105.7805
11,0,AFA.AX,ASF Group Limited,Finance,Financial conglomerates,small,0.056,100.0,-0.0204,0.0177,-0.0023,FLAT,-84.0,1300.0,14.29,-88.57,17.39,72.24,5.2374,HIGH,-,0.0617,0.0594,0.053,1,312.943,LEADER,97.5441
12,0,MRD.AX,Mount Ridley Mines Limited,Non-energy minerals,Other metals/Minerals,small,0.031,99.72,0.0233,0.069,0.0318,FLAT,520.0,1450.0,933.33,-61.4,29.02,99.0,0.3658,LOW,-,0.0319,0.0294,0.0212,1,425.0404,LEADER,95.7354
13,0,A1G.AX,African Gold Ltd,Non-energy minerals,Precious metals,small,1.04,98.16,0.0233,0.089,0.3883,STRONG_DOWN,240.98,700.0,3597.78,-37.36,46.43,73.54,0.0,LOW,-,1.024,0.9613,0.5675,1,441.95,LEADER,90.9806
